Region;District;A-K. Commercial establishments total ;A-K I-II cat.. Commercial establishments (categories I and II) ;A&B. Total commodity trade ;A&B (only I i II cat.). Commodity trade (categories I and II) ;A 3011-3059. Total commodity purchase ;A 3011. Commodity purchase (grain purchase) ;A 3012. Commodity purchase (fruit purchase) ;A 3016. Commodity purchase (timber materials purchase) ;A 3021-3029. Commodity purchase (live animals purchase) ;A 3033. Commodity purchase (raw hides purchase) ;A 3031-3032, 3034-3039. Commodity purchase (other livestock products purchase) ;A 3052. Commodity purchase (rags purchase) ;A 3051, 3053-3059. Commodity purchase (scrap purchase) ;B (I-X). Total goods sales ;B I. 3061-3089. Goods sales (agricultural raw materials, goods for agriculture) ;B I. 3061-3062. Goods sales (agricultural syndicates and cooperatives) ;B I. 3071-3072. Goods sales (grain) ;B I. 3081-3085. Goods sales (live animals) ;B II. 3101-3179. Goods sales (food products) ;B II. 3101. Goods sales (flour, groats, rice) ;B II. 3102. Goods sales (grain-for-flour/bread exchange) ;B II. 3103. Goods sales (bread) ;B II. 3119. Goods sales (dairy) ;B II. 3121-3123. Goods sales (meat) ;B II. 3124-3126. Goods sales (fish, herrings) ;B II. 3131-3133. Goods sales (fruits, vegetables) ;B II. 3134. Goods sales (sweets) ;B II. 3151. Goods sales (beer) ;B II. 3159. Goods sales (alcoholic beverages) ;B II. 3161. Goods sales (tobacco products) ;B II. 3141-3146, 3171-3173. Goods sales (various food articles) ;B III. 3201-3257. Goods sales (clothing articles) ;B III. 3211-3213. Goods sales (fabrics) ;B III. 3221-3227, 3257. Goods sales (clothing, furs) ;B III. 3231-3239. Goods sales (underwear, haberdashery) ;B III. 3241-3249. Goods sales (hats, caps) ;B III. 3255. Goods sales (footwear) ;B III. 3251-3254, 3256. Goods sales (leather, leather products) ;B IV. 3261, 3281. Goods sales (furniture, appliances, utensils) ;B IV. 3261, 3267. Goods sales (furniture) ;B IV. 3271. Goods sales (household appliances) ;B IV. 3272-3273. Goods sales (glass, ceramics) ;B V. 3301-3319. Goods sales (chemical articles) ;B V. 3301. Goods sales (pharmacies) ;B V. 3302. Goods sales (pharmaceutical warehouses) ;B V. 3311-3315. Goods sales (soap shops) ;B V. 3312, 3318. Goods sales (petroleum products) ;B VI. 3321-3329. Goods sales (paper, paper products) ;B VII. 3331-3335. Goods sales (books, periodicals, art works) ;B VII. 3331-3332. Goods sales (bookstores) ;B VII. 3333. Goods sales (periodicals) ;B VIII. 3401-3441. Goods sales (iron, metals, products) ;B VIII. 3411-3414. Goods sales (means of communication) ;B VIII. 3415-3419. Goods sales (machines) ;B VIII. 3421-3429, 3433-3439. Goods sales (tools, instruments) ;B VIII. 3431-3432. Goods sales (watchmaking, jewelry products) ;B VIII. 3441. Goods sales (electrotechnical products) ;B IX. 3461-3485. Goods sales (building and fuel materials) ;B IX. 3461-3462, 3469. Goods sales (building materials) ;B IX. 3481, 3483-3485. Goods sales (coal, coke and other articles) ;B X. 3191-3199, 3341-3343, 3351-3352, 3486-3488. Goods sales (various and unspecified articles) ;C 3501-3539. Gastronomic establishments, room rental ;C 3501-3509. Gastronomic establishments, room rental (gastronomic establishments) ;C 3521-3529. Gastronomic establishments, room rental (residential room rental) ;C 3511. Gastronomic establishments, room rental (guesthouses, shelters) ;D 3601-3611. Monetary trade, insurance ;E 3612, 3651-3655. Offices of all types (brokerage, excluding travel agencies) ;F 3701-3729. Rental services ;F 3701 (3702). Rental services (agricultural machinery) ;F 3704. Rental services (mangles) ;F 3722. Rental services (books) ;G 3811-3844 (bez 3833). Transport, communication, forwarding ;G 3841-3843, 3832. Transport, communication, forwarding (public transport) ;H 3961-3879. Entertainment enterprises ;H 3861. Entertainment enterprises (cinematographs) ;I 3881-3887. Healthcare, hygiene ;I 3881. Healthcare, hygiene (clinics) ;I 3883-3885. Healthcare, hygiene (baths, bathing resorts, spas) ;K 3891-3999. Other and unspecified ;Z 3661-3669. Industrial occupations ;Ż 3833. Ferries, barges, water networks 
POMORSKIE;TORUŃSKI;566;19.0;452.0;19.0;32.0;2.0;0.0;0.0;13.0;2.0;5.0;0.0;1.0;420.0;12.0;3.0;3.0;1.0;289.0;1.0;19.0;9.0;7.0;44.0;0.0;14.0;10.0;5.0;8.0;6.0;166.0;58.0;29.0;2.0;11.0;1.0;6.0;9.0;8.0;2.0;4.0;1.0;10.0;2.0;4.0;0.0;4.0;2.0;4.0;4.0;0.0;15.0;1.0;7.0;1.0;3.0;2.0;12.0;0.0;8.0;10.0;85.0;66.0;3.0;1.0;8.0;1.0;14.0;4.0;9.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;3.0;9.0;0.0
POMORSKIE;TUCHOLSKI;520;2.0;424.0;0.0;51.0;0.0;0.0;1.0;7.0;1.0;12.0;0.0;1.0;373.0;10.0;3.0;5.0;0.0;252.0;3.0;15.0;10.0;2.0;47.0;2.0;9.0;1.0;4.0;4.0;3.0;152.0;62.0;22.0;0.0;26.0;3.0;7.0;4.0;8.0;1.0;5.0;0.0;12.0;2.0;4.0;0.0;5.0;9.0;2.0;2.0;0.0;8.0;4.0;1.0;0.0;2.0;1.0;4.0;3.0;1.0;6.0;78.0;75.0;2.0;0.0;6.0;3.0;4.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0
POMORSKIE;WĄBRZESKI;706;29.0;556.0;28.0;50.0;6.0;0.0;0.0;12.0;2.0;25.0;0.0;1.0;506.0;22.0;2.0;13.0;3.0;316.0;0.0;30.0;13.0;13.0;47.0;2.0;5.0;6.0;6.0;10.0;3.0;181.0;89.0;42.0;1.0;11.0;9.0;14.0;12.0;16.0;4.0;7.0;3.0;20.0;3.0;10.0;0.0;7.0;4.0;3.0;2.0;1.0;13.0;2.0;5.0;0.0;4.0;0.0;14.0;4.0;7.0;9.0;103.0;95.0;7.0;0.0;9.0;5.0;6.0;0.0;5.0;0.0;12.0;11.0;3.0;2.0;1.0;0.0;1.0;11.0;6.0;0.0
POMORSKIE;ŚWIECKI;1071;45.0;860.0;41.0;76.0;0.0;9.0;3.0;13.0;3.0;33.0;0.0;2.0;784.0;39.0;8.0;20.0;2.0;510.0;4.0;11.0;35.0;11.0;88.0;4.0;9.0;7.0;8.0;7.0;14.0;312.0;135.0;87.0;4.0;18.0;5.0;11.0;10.0;16.0;5.0;9.0;0.0;26.0;7.0;5.0;2.0;12.0;3.0;7.0;5.0;2.0;18.0;4.0;3.0;2.0;5.0;0.0;11.0;5.0;4.0;19.0;164.0;155.0;5.0;1.0;10.0;3.0;14.0;5.0;6.0;0.0;10.0;9.0;4.0;2.0;0.0;0.0;0.0;6.0;16.0;1.0
POZNAŃSKIE;BYDGOSKI;579;21.0;445.0;18.0;16.0;2.0;0.0;0.0;6.0;0.0;3.0;0.0;1.0;429.0;24.0;3.0;15.0;0.0;293.0;0.0;12.0;20.0;11.0;45.0;2.0;8.0;7.0;2.0;4.0;9.0;173.0;47.0;25.0;4.0;8.0;1.0;4.0;4.0;13.0;0.0;9.0;0.0;15.0;3.0;5.0;2.0;5.0;3.0;2.0;2.0;0.0;5.0;4.0;0.0;0.0;1.0;0.0;19.0;2.0;4.0;8.0;102.0;91.0;1.0;2.0;10.0;0.0;15.0;12.0;0.0;0.0;2.0;2.0;1.0;1.0;3.0;0.0;3.0;1.0;2.0;5.0
POZNAŃSKIE;BYDGOSZCZ (MIASTO);2814;418.0;2419.0;342.0;44.0;0.0;1.0;3.0;11.0;7.0;2.0;2.0;13.0;2375.0;64.0;6.0;19.0;0.0;1281.0;2.0;0.0;47.0;42.0;290.0;16.0;53.0;133.0;11.0;11.0;27.0;649.0;436.0;164.0;43.0;120.0;38.0;41.0;29.0;90.0;21.0;29.0;4.0;107.0;12.0;52.0;14.0;23.0;61.0;50.0;20.0;25.0;123.0;16.0;16.0;24.0;24.0;18.0;87.0;13.0;51.0;76.0;264.0;243.0;19.0;0.0;24.0;30.0;14.0;0.0;8.0;3.0;25.0;9.0;12.0;8.0;6.0;3.0;2.0;20.0;74.0;85.0
POZNAŃSKIE;CHODZIESKI;810;20.0;668.0;18.0;91.0;4.0;2.0;1.0;21.0;5.0;32.0;0.0;2.0;577.0;13.0;6.0;2.0;2.0;355.0;0.0;11.0;37.0;7.0;74.0;0.0;17.0;13.0;8.0;7.0;11.0;170.0;94.0;48.0;1.0;28.0;2.0;12.0;3.0;45.0;0.0;27.0;15.0;20.0;5.0;3.0;3.0;8.0;8.0;5.0;5.0;0.0;18.0;6.0;2.0;0.0;5.0;2.0;8.0;3.0;3.0;11.0;95.0;91.0;4.0;0.0;10.0;2.0;13.0;0.0;9.0;0.0;11.0;9.0;4.0;2.0;0.0;0.0;0.0;7.0;4.0;0.0
POZNAŃSKIE;CZARNKOWSKI;641;12.0;538.0;12.0;54.0;0.0;3.0;1.0;22.0;3.0;7.0;0.0;5.0;484.0;12.0;3.0;4.0;3.0;346.0;2.0;18.0;23.0;5.0;81.0;1.0;16.0;6.0;6.0;3.0;2.0;183.0;71.0;39.0;0.0;12.0;2.0;12.0;6.0;6.0;0.0;6.0;0.0;6.0;2.0;2.0;0.0;2.0;5.0;2.0;2.0;0.0;9.0;4.0;3.0;0.0;2.0;0.0;11.0;5.0;3.0;16.0;83.0;81.0;2.0;0.0;7.0;2.0;3.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0
POZNAŃSKIE;GNIEZNO (MIASTO);706;74.0;592.0;62.0;10.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;5.0;582.0;16.0;3.0;3.0;1.0;324.0;2.0;12.0;13.0;26.0;55.0;4.0;10.0;23.0;5.0;5.0;16.0;153.0;104.0;24.0;11.0;39.0;8.0;17.0;5.0;19.0;1.0;10.0;2.0;22.0;4.0;11.0;1.0;6.0;6.0;16.0;8.0;7.0;19.0;2.0;5.0;1.0;6.0;3.0;30.0;4.0;20.0;26.0;72.0;68.0;3.0;1.0;7.0;3.0;4.0;0.0;2.0;0.0;8.0;3.0;3.0;3.0;0.0;0.0;0.0;17.0;1.0;0.0
POZNAŃSKIE;GNIEŹNIEŃSKI;576;14.0;436.0;13.0;29.0;2.0;0.0;0.0;10.0;1.0;5.0;1.0;1.0;407.0;20.0;12.0;1.0;3.0;278.0;0.0;22.0;3.0;6.0;57.0;2.0;9.0;3.0;5.0;5.0;3.0;163.0;52.0;23.0;0.0;20.0;1.0;4.0;4.0;13.0;1.0;10.0;0.0;9.0;3.0;3.0;0.0;3.0;3.0;2.0;2.0;0.0;8.0;2.0;1.0;0.0;2.0;1.0;15.0;1.0;9.0;7.0;94.0;91.0;0.0;1.0;20.0;1.0;13.0;11.0;0.0;0.0;6.0;6.0;0.0;0.0;1.0;0.0;1.0;5.0;1.0;0.0
POZNAŃSKIE;GOSTYŃSKI;776;19.0;702.0;16.0;69.0;2.0;0.0;0.0;36.0;5.0;15.0;0.0;6.0;633.0;29.0;13.0;4.0;1.0;358.0;0.0;13.0;41.0;2.0;71.0;0.0;12.0;12.0;9.0;14.0;6.0;178.0;123.0;62.0;8.0;18.0;4.0;20.0;11.0;18.0;2.0;12.0;1.0;12.0;5.0;0.0;1.0;6.0;6.0;3.0;2.0;1.0;25.0;13.0;3.0;0.0;4.0;2.0;29.0;3.0;18.0;30.0;62.0;60.0;2.0;0.0;8.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0
POZNAŃSKIE;INOWROCŁAW (MIASTO);838;71.0;659.0;58.0;21.0;3.0;0.0;0.0;7.0;3.0;0.0;0.0;3.0;638.0;17.0;5.0;5.0;0.0;363.0;5.0;2.0;30.0;14.0;58.0;3.0;53.0;17.0;6.0;3.0;17.0;155.0;121.0;38.0;11.0;36.0;8.0;20.0;8.0;20.0;10.0;6.0;1.0;27.0;4.0;15.0;1.0;7.0;9.0;10.0;5.0;4.0;21.0;2.0;7.0;1.0;6.0;2.0;34.0;6.0;18.0;16.0;132.0;95.0;17.0;19.0;4.0;2.0;22.0;12.0;8.0;1.0;8.0;1.0;4.0;2.0;2.0;1.0;0.0;5.0;2.0;1.0
POZNAŃSKIE;INOWROCŁAWSKI;425;18.0;333.0;17.0;19.0;4.0;0.0;0.0;13.0;0.0;0.0;0.0;1.0;314.0;13.0;6.0;5.0;0.0;220.0;0.0;6.0;11.0;2.0;32.0;1.0;15.0;3.0;2.0;2.0;7.0;139.0;47.0;20.0;2.0;17.0;2.0;4.0;2.0;6.0;0.0;4.0;1.0;11.0;3.0;1.0;3.0;4.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;8.0;1.0;5.0;6.0;75.0;71.0;1.0;0.0;4.0;0.0;7.0;6.0;0.0;0.0;1.0;1.0;4.0;2.0;1.0;0.0;1.0;0.0;3.0;0.0
POZNAŃSKIE;JAROCIŃSKI;1134;45.0;956.0;38.0;60.0;7.0;0.0;0.0;21.0;7.0;11.0;0.0;6.0;896.0;36.0;17.0;9.0;1.0;550.0;2.0;20.0;20.0;19.0;103.0;2.0;34.0;8.0;6.0;13.0;22.0;301.0;133.0;62.0;11.0;20.0;10.0;17.0;13.0;28.0;5.0;21.0;0.0;24.0;6.0;7.0;1.0;10.0;9.0;13.0;7.0;6.0;32.0;15.0;5.0;0.0;8.0;3.0;50.0;10.0;28.0;21.0;139.0;134.0;4.0;1.0;14.0;3.0;8.0;3.0;4.0;0.0;7.0;1.0;2.0;2.0;0.0;0.0;0.0;5.0;2.0;0.0
POZNAŃSKIE;KOŚCIAŃSKI;1063;39.0;919.0;34.0;70.0;3.0;7.0;0.0;35.0;4.0;0.0;0.0;14.0;849.0;33.0;20.0;2.0;4.0;549.0;2.0;6.0;33.0;7.0;110.0;3.0;50.0;18.0;5.0;4.0;15.0;296.0;150.0;69.0;13.0;30.0;4.0;22.0;12.0;24.0;2.0;16.0;2.0;21.0;5.0;6.0;4.0;6.0;5.0;6.0;5.0;0.0;16.0;6.0;4.0;0.0;5.0;0.0;24.0;6.0;15.0;21.0;107.0;99.0;7.0;1.0;6.0;4.0;2.0;1.0;0.0;0.0;11.0;5.0;1.0;1.0;2.0;0.0;1.0;11.0;5.0;0.0
POZNAŃSKIE;KROTOSZYŃSKI;1055;25.0;880.0;25.0;117.0;3.0;0.0;0.0;56.0;5.0;25.0;0.0;11.0;763.0;23.0;6.0;8.0;1.0;425.0;1.0;22.0;12.0;12.0;82.0;4.0;23.0;11.0;10.0;5.0;18.0;225.0;162.0;72.0;5.0;40.0;3.0;22.0;20.0;29.0;1.0;18.0;6.0;17.0;7.0;2.0;2.0;6.0;3.0;8.0;8.0;0.0;29.0;9.0;4.0;0.0;6.0;3.0;42.0;8.0;25.0;25.0;147.0;144.0;2.0;0.0;14.0;1.0;5.0;2.0;1.0;0.0;5.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;7.0;0.0
POZNAŃSKIE;KĘPIŃSKI;1129;36.0;964.0;35.0;132.0;8.0;0.0;1.0;46.0;5.0;48.0;0.0;4.0;832.0;28.0;18.0;4.0;0.0;525.0;0.0;37.0;9.0;14.0;116.0;2.0;12.0;23.0;7.0;3.0;10.0;292.0;152.0;52.0;5.0;62.0;3.0;10.0;20.0;15.0;2.0;9.0;1.0;31.0;5.0;9.0;3.0;14.0;5.0;10.0;9.0;1.0;8.0;2.0;1.0;0.0;2.0;0.0;26.0;2.0;17.0;32.0;131.0;128.0;2.0;0.0;3.0;4.0;15.0;13.0;2.0;0.0;5.0;2.0;2.0;2.0;0.0;0.0;0.0;5.0;3.0;0.0
POZNAŃSKIE;LESZCZYŃSKI;1139;69.0;954.0;59.0;126.0;6.0;3.0;0.0;38.0;5.0;24.0;1.0;12.0;828.0;26.0;12.0;5.0;2.0;488.0;2.0;3.0;19.0;14.0;92.0;2.0;47.0;38.0;4.0;4.0;11.0;252.0;156.0;62.0;16.0;39.0;5.0;18.0;16.0;26.0;3.0;15.0;0.0;23.0;4.0;5.0;8.0;6.0;14.0;6.0;5.0;1.0;25.0;9.0;5.0;3.0;5.0;1.0;25.0;4.0;12.0;39.0;133.0;118.0;6.0;9.0;5.0;7.0;14.0;3.0;10.0;0.0;11.0;3.0;3.0;3.0;1.0;0.0;1.0;11.0;6.0;0.0
POZNAŃSKIE;MIĘDZYCHODZKI;454;15.0;376.0;14.0;26.0;0.0;3.0;0.0;13.0;3.0;2.0;0.0;1.0;350.0;15.0;4.0;6.0;1.0;200.0;0.0;9.0;5.0;4.0;37.0;6.0;21.0;4.0;2.0;2.0;10.0;100.0;77.0;50.0;2.0;12.0;0.0;7.0;6.0;18.0;4.0;11.0;1.0;12.0;2.0;4.0;3.0;3.0;7.0;1.0;1.0;0.0;7.0;1.0;3.0;0.0;2.0;1.0;5.0;3.0;1.0;8.0;61.0;58.0;3.0;0.0;1.0;3.0;4.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;2.0;1.0
POZNAŃSKIE;MOGILEŃSKI;1158;44.0;926.0;41.0;49.0;6.0;0.0;0.0;24.0;4.0;10.0;0.0;3.0;877.0;39.0;24.0;5.0;3.0;582.0;0.0;36.0;57.0;15.0;120.0;1.0;18.0;17.0;9.0;9.0;6.0;294.0;118.0;41.0;4.0;36.0;4.0;24.0;9.0;20.0;2.0;16.0;0.0;31.0;7.0;10.0;4.0;10.0;10.0;4.0;4.0;0.0;25.0;7.0;7.0;1.0;9.0;1.0;28.0;4.0;14.0;20.0;159.0;149.0;7.0;1.0;17.0;3.0;44.0;38.0;5.0;0.0;3.0;1.0;1.0;1.0;2.0;0.0;1.0;3.0;9.0;0.0
POZNAŃSKIE;NOWOTOMYSKI;1449;60.0;1246.0;53.0;169.0;4.0;12.0;0.0;23.0;5.0;53.0;1.0;9.0;1077.0;43.0;20.0;8.0;4.0;630.0;2.0;29.0;58.0;8.0;138.0;2.0;13.0;34.0;2.0;12.0;20.0;312.0;201.0;79.0;9.0;48.0;6.0;37.0;22.0;41.0;5.0;24.0;1.0;27.0;6.0;11.0;1.0;9.0;13.0;5.0;4.0;0.0;32.0;10.0;3.0;0.0;12.0;5.0;43.0;7.0;28.0;42.0;144.0;131.0;5.0;0.0;17.0;3.0;11.0;2.0;8.0;0.0;12.0;1.0;4.0;2.0;0.0;0.0;0.0;12.0;7.0;0.0
POZNAŃSKIE;OBORNICKI;678;18.0;561.0;16.0;59.0;7.0;3.0;0.0;34.0;1.0;5.0;0.0;4.0;502.0;23.0;6.0;2.0;2.0;310.0;0.0;15.0;22.0;10.0;60.0;0.0;23.0;1.0;6.0;3.0;6.0;164.0;84.0;45.0;0.0;18.0;1.0;15.0;5.0;19.0;5.0;14.0;0.0;15.0;4.0;2.0;0.0;9.0;10.0;4.0;4.0;0.0;15.0;4.0;5.0;0.0;3.0;0.0;14.0;2.0;8.0;8.0;80.0;75.0;2.0;2.0;6.0;4.0;12.0;3.0;8.0;0.0;11.0;3.0;0.0;0.0;1.0;1.0;0.0;3.0;3.0;0.0
POZNAŃSKIE;OSTROWSKI (OSTRÓW WIELKOPOLSKI);1360;51.0;1129.0;41.0;68.0;8.0;0.0;0.0;33.0;3.0;15.0;0.0;3.0;1061.0;31.0;17.0;6.0;3.0;711.0;2.0;26.0;28.0;15.0;182.0;0.0;9.0;34.0;4.0;3.0;10.0;398.0;170.0;74.0;8.0;59.0;4.0;16.0;8.0;23.0;4.0;13.0;5.0;32.0;8.0;11.0;4.0;9.0;6.0;11.0;9.0;2.0;27.0;7.0;6.0;1.0;7.0;2.0;27.0;5.0;18.0;23.0;187.0;176.0;7.0;0.0;8.0;2.0;17.0;1.0;15.0;0.0;8.0;3.0;3.0;2.0;0.0;0.0;0.0;6.0;8.0;0.0
POZNAŃSKIE;POZNAŃ (MIASTO);6021;918.0;5084.0;691.0;82.0;3.0;2.0;4.0;14.0;8.0;7.0;3.0;30.0;5002.0;144.0;22.0;17.0;8.0;2741.0;5.0;2.0;155.0;150.0;532.0;48.0;192.0;219.0;25.0;36.0;72.0;1305.0;864.0;235.0;121.0;267.0;68.0;101.0;68.0;185.0;55.0;69.0;19.0;201.0;29.0;87.0;33.0;37.0;141.0;101.0;50.0;44.0;280.0;34.0;42.0;50.0;53.0;52.0;210.0;38.0;144.0;135.0;555.0;508.0;22.0;10.0;67.0;87.0;17.0;0.0;3.0;1.0;45.0;13.0;35.0;13.0;16.0;10.0;2.0;115.0;162.0;2.0
POZNAŃSKIE;POZNAŃSKI;1044;19.0;878.0;17.0;46.0;0.0;0.0;0.0;16.0;1.0;15.0;0.0;5.0;832.0;21.0;8.0;2.0;1.0;638.0;0.0;8.0;23.0;17.0;183.0;0.0;11.0;15.0;7.0;4.0;3.0;367.0;55.0;23.0;0.0;23.0;2.0;5.0;2.0;11.0;4.0;6.0;1.0;18.0;5.0;2.0;3.0;7.0;9.0;1.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;58.0;11.0;34.0;17.0;121.0;105.0;7.0;5.0;7.0;1.0;15.0;9.0;1.0;0.0;10.0;4.0;3.0;0.0;1.0;0.0;1.0;8.0;2.0;0.0
POZNAŃSKIE;RAWICKI;788;24.0;641.0;20.0;58.0;4.0;1.0;0.0;27.0;9.0;6.0;0.0;3.0;583.0;25.0;12.0;6.0;2.0;339.0;6.0;5.0;8.0;4.0;64.0;0.0;25.0;9.0;2.0;10.0;18.0;188.0;104.0;58.0;4.0;16.0;5.0;12.0;9.0;15.0;2.0;12.0;0.0;25.0;5.0;5.0;9.0;6.0;12.0;6.0;5.0;0.0;18.0;8.0;5.0;0.0;2.0;2.0;25.0;3.0;20.0;14.0;95.0;88.0;6.0;0.0;11.0;4.0;16.0;1.0;13.0;1.0;5.0;2.0;5.0;2.0;1.0;0.0;1.0;10.0;5.0;0.0
POZNAŃSKIE;SZAMOTULSKI;999;38.0;874.0;37.0;78.0;0.0;7.0;1.0;29.0;5.0;19.0;0.0;10.0;796.0;35.0;23.0;6.0;2.0;506.0;1.0;33.0;55.0;15.0;89.0;3.0;48.0;12.0;11.0;21.0;24.0;203.0;124.0;58.0;10.0;24.0;2.0;17.0;13.0;33.0;6.0;22.0;3.0;21.0;6.0;6.0;2.0;7.0;16.0;1.0;1.0;0.0;20.0;7.0;1.0;0.0;4.0;2.0;19.0;3.0;13.0;21.0;83.0;80.0;1.0;1.0;8.0;6.0;17.0;8.0;9.0;0.0;5.0;1.0;3.0;3.0;1.0;0.0;1.0;2.0;0.0;3.0
POZNAŃSKIE;SZUBIŃSKI;618;14.0;507.0;14.0;49.0;6.0;0.0;0.0;16.0;4.0;12.0;0.0;2.0;458.0;24.0;8.0;5.0;5.0;288.0;0.0;11.0;23.0;10.0;44.0;2.0;11.0;3.0;6.0;4.0;10.0;164.0;67.0;39.0;0.0;15.0;2.0;7.0;4.0;23.0;2.0;20.0;1.0;17.0;3.0;5.0;0.0;9.0;7.0;2.0;2.0;0.0;9.0;4.0;2.0;0.0;3.0;0.0;9.0;3.0;3.0;12.0;73.0;69.0;4.0;0.0;12.0;8.0;12.0;8.0;3.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0
POZNAŃSKIE;WOLSZTYŃSKI;757;22.0;648.0;21.0;133.0;5.0;24.0;1.0;44.0;5.0;20.0;0.0;4.0;515.0;19.0;9.0;0.0;7.0;337.0;0.0;19.0;25.0;6.0;64.0;0.0;9.0;6.0;5.0;7.0;4.0;192.0;86.0;39.0;5.0;18.0;3.0;14.0;7.0;14.0;7.0;6.0;0.0;10.0;2.0;2.0;2.0;4.0;4.0;2.0;2.0;0.0;12.0;5.0;3.0;1.0;3.0;0.0;15.0;2.0;9.0;16.0;91.0;89.0;1.0;1.0;5.0;1.0;2.0;1.0;1.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;2.0;0.0
POZNAŃSKIE;WRZESIŃSKI;664;20.0;544.0;16.0;35.0;5.0;2.0;0.0;11.0;1.0;10.0;0.0;1.0;509.0;25.0;12.0;2.0;2.0;290.0;1.0;7.0;8.0;4.0;63.0;0.0;15.0;6.0;6.0;0.0;7.0;173.0;107.0;51.0;13.0;20.0;2.0;13.0;8.0;17.0;2.0;11.0;0.0;12.0;4.0;1.0;1.0;6.0;2.0;6.0;4.0;1.0;19.0;6.0;5.0;0.0;4.0;2.0;24.0;2.0;17.0;7.0;78.0;70.0;5.0;0.0;8.0;0.0;13.0;12.0;0.0;0.0;5.0;3.0;4.0;1.0;0.0;0.0;0.0;12.0;5.0;0.0
POZNAŃSKIE;WYRZYSKI;925;32.0;762.0;32.0;65.0;11.0;1.0;0.0;8.0;7.0;19.0;0.0;5.0;697.0;21.0;14.0;3.0;3.0;448.0;0.0;12.0;33.0;12.0;80.0;0.0;29.0;2.0;5.0;13.0;6.0;256.0;113.0;65.0;3.0;11.0;7.0;20.0;7.0;11.0;3.0;6.0;2.0;27.0;0.0;0.0;1.0;10.0;8.0;3.0;3.0;0.0;24.0;4.0;8.0;2.0;6.0;2.0;18.0;4.0;8.0;24.0;107.0;102.0;4.0;0.0;9.0;6.0;32.0;16.0;9.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;6.0;6.0;1.0
POZNAŃSKIE;WĄGROWIECKI;727;24.0;562.0;22.0;41.0;4.0;1.0;0.0;26.0;1.0;5.0;0.0;0.0;521.0;21.0;13.0;5.0;0.0;316.0;0.0;14.0;29.0;10.0;52.0;2.0;10.0;6.0;3.0;2.0;8.0;180.0;90.0;62.0;1.0;10.0;2.0;7.0;8.0;17.0;0.0;17.0;0.0;25.0;6.0;11.0;2.0;6.0;5.0;3.0;3.0;0.0;13.0;3.0;2.0;1.0;5.0;0.0;16.0;2.0;4.0;15.0;108.0;105.0;1.0;0.0;14.0;0.0;28.0;22.0;5.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;2.0;0.0
POZNAŃSKIE;ŚREDZKI;672;18.0;552.0;17.0;98.0;3.0;8.0;0.0;43.0;2.0;13.0;0.0;3.0;454.0;15.0;13.0;1.0;0.0;273.0;0.0;6.0;20.0;5.0;64.0;0.0;10.0;9.0;6.0;1.0;4.0;148.0;88.0;42.0;1.0;21.0;4.0;15.0;5.0;11.0;5.0;6.0;0.0;13.0;4.0;3.0;0.0;6.0;5.0;0.0;0.0;0.0;13.0;5.0;3.0;0.0;4.0;1.0;27.0;7.0;17.0;9.0;87.0;80.0;2.0;1.0;8.0;1.0;18.0;8.0;9.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0
POZNAŃSKIE;ŚREMSKI;833;13.0;732.0;12.0;61.0;3.0;3.0;0.0;19.0;2.0;21.0;0.0;2.0;671.0;13.0;10.0;1.0;2.0;447.0;1.0;7.0;15.0;17.0;82.0;1.0;26.0;16.0;6.0;6.0;6.0;264.0;120.0;55.0;5.0;34.0;3.0;13.0;10.0;17.0;2.0;11.0;1.0;18.0;5.0;4.0;1.0;8.0;7.0;2.0;2.0;0.0;16.0;3.0;5.0;1.0;6.0;0.0;18.0;3.0;11.0;13.0;86.0;85.0;1.0;0.0;8.0;1.0;2.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
