level,name,path,parent,is_leaf
3,31. Papierniczy,Zezwolenia dla przedsiębiorstw/Przemysł/31. Papierniczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,32. Papierniczy,Zezwolenia dla przedsiębiorstw/Przemysł/32. Papierniczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,33. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł/33. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,34. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł/34. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,35. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł/35. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,36. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł/36. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,37. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł/37. Skórzany,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,38. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł/38. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,39. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł/39. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,4. Zakłady,Zezwolenia dla przedsiębiorstw/Przemysł/4. Zakłady,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,40. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł/40. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,41. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł/41. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,42. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł/42. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,43. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł/43. Drzewny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,44. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł/44. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,45. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł/45. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,46. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł/46. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,47. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł/47. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,48. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł/48. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,49. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł/49. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,50. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł/50. Spożywczy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,51. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł/51. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,52. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł/52. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,53. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł/53. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,54. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł/54. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,55. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł/55. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,56. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł/56. Odzieżowy,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,57. Poligraficzny,Zezwolenia dla przedsiębiorstw/Przemysł/57. Poligraficzny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,58. Poligraficzny,Zezwolenia dla przedsiębiorstw/Przemysł/58. Poligraficzny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,59. Poligraficzny,Zezwolenia dla przedsiębiorstw/Przemysł/59. Poligraficzny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,6. Zakłady ogółem,Zezwolenia dla przedsiębiorstw/Przemysł/6. Zakłady ogółem,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,60. Poligraficzny,Zezwolenia dla przedsiębiorstw/Przemysł/60. Poligraficzny,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,61. Budowlany,Zezwolenia dla przedsiębiorstw/Przemysł/61. Budowlany,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,62. Budowlany,Zezwolenia dla przedsiębiorstw/Przemysł/62. Budowlany,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,63. Budowlany,Zezwolenia dla przedsiębiorstw/Przemysł/63. Budowlany,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,64. Przerób różnych materiałów,Zezwolenia dla przedsiębiorstw/Przemysł/64. Przerób różnych materiałów,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,65. Przerób różnych materiałów,Zezwolenia dla przedsiębiorstw/Przemysł/65. Przerób różnych materiałów,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,66. Elektrownie,Zezwolenia dla przedsiębiorstw/Przemysł/66. Elektrownie,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,67. Elektrownie,Zezwolenia dla przedsiębiorstw/Przemysł/67. Elektrownie,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,68. Elektrownie,Zezwolenia dla przedsiębiorstw/Przemysł/68. Elektrownie,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,69. Świadczenia,Zezwolenia dla przedsiębiorstw/Przemysł/69. Świadczenia,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,70. Świadczenia,Zezwolenia dla przedsiębiorstw/Przemysł/70. Świadczenia,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,71. Świadczenia,Zezwolenia dla przedsiębiorstw/Przemysł/71. Świadczenia,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,72. Świadczenia,Zezwolenia dla przedsiębiorstw/Przemysł/72. Świadczenia,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,73. Ogrodnictwo i rybołówstwo,Zezwolenia dla przedsiębiorstw/Przemysł/73. Ogrodnictwo i rybołówstwo,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,74. Ogrodnictwo i rybołówstwo,Zezwolenia dla przedsiębiorstw/Przemysł/74. Ogrodnictwo i rybołówstwo,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,75. Inne zakłady,Zezwolenia dla przedsiębiorstw/Przemysł/75. Inne zakłady,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,9. Kopalnictwo,Zezwolenia dla przedsiębiorstw/Przemysł/9. Kopalnictwo,Zezwolenia dla przedsiębiorstw/Przemysł,False
3,Kategoria IIIPR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria IIIPR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria IIPR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria IIPR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria IIR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria IIR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria IPR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria IPR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria IR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria IR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria IVPR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria IVPR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria IVR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria IVR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria VIIIPR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria VIIIPR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria VIIIR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria VIIIR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria VIIPR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria VIIPR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria VIIR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria VIIR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria VIPR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria VIPR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria VIR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria VIR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria VPR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria VPR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Kategoria VR,Zezwolenia dla przedsiębiorstw/Przemysł/Kategoria VR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,PR,Zezwolenia dla przedsiębiorstw/Przemysł/PR,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,R,Zezwolenia dla przedsiębiorstw/Przemysł/R,Zezwolenia dla przedsiębiorstw/Przemysł,True
3,Handel jarmarczny,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Handel jarmarczny,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,False
3,Karty rejestracyjne,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Karty rejestracyjne,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,False
3,Kategoria IIIPR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Kategoria IIIPR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,True
3,Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,True
3,Kategoria IIPR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Kategoria IIPR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,True
3,Kategoria IIR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Kategoria IIR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,True
3,Kategoria IPR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Kategoria IPR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,True
3,Kategoria IR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Kategoria IR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,True
3,Kategoria IVPR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Kategoria IVPR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,True
3,Kategoria IVR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Kategoria IVR,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,True
3,Razem,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe/Razem,Zezwolenia dla przedsiębiorstw/Zajęcia przemysłowe,False
4,Browarny,Ceny/Lokalne płacone producentom/Jęczmień/Browarny,Ceny/Lokalne płacone producentom/Jęczmień,True
4,Innych gatunków,Ceny/Lokalne płacone producentom/Jęczmień/Innych gatunków,Ceny/Lokalne płacone producentom/Jęczmień,True
4,Na kaszę,Ceny/Lokalne płacone producentom/Jęczmień/Na kaszę,Ceny/Lokalne płacone producentom/Jęczmień,True
4,Ogółem,Ceny/Lokalne płacone producentom/Jęczmień/Ogółem,Ceny/Lokalne płacone producentom/Jęczmień,True
4,Koniczyny,Ceny/Lokalne płacone producentom/Siano/Koniczyny,Ceny/Lokalne płacone producentom/Siano,True
4,Ogółem,Ceny/Lokalne płacone producentom/Siano/Ogółem,Ceny/Lokalne płacone producentom/Siano,True
4,Łąkowe,Ceny/Lokalne płacone producentom/Siano/Łąkowe,Ceny/Lokalne płacone producentom/Siano,True
4,Fabryczne,Ceny/Lokalne płacone producentom/Ziemniaki/Fabryczne,Ceny/Lokalne płacone producentom/Ziemniaki,True
4,Jadalne,Ceny/Lokalne płacone producentom/Ziemniaki/Jadalne,Ceny/Lokalne płacone producentom/Ziemniaki,True
4,Ogółem,Uprawy rolne/Powierzchnia/Jęczmień/Ogółem,Uprawy rolne/Powierzchnia/Jęczmień,True
4,Inne mieszanki zbóż,Uprawy rolne/Powierzchnia/Mieszanki na ziarno/Inne mieszanki zbóż,Uprawy rolne/Powierzchnia/Mieszanki na ziarno,True
4,Jęczmień,Uprawy rolne/Powierzchnia/Mieszanki na ziarno/Jęczmień,Uprawy rolne/Powierzchnia/Mieszanki na ziarno,True
4,Nasienie,Uprawy rolne/Zbiory/Konopie/Nasienie,Uprawy rolne/Zbiory/Konopie,True
4,Włókno,Uprawy rolne/Zbiory/Konopie/Włókno,Uprawy rolne/Zbiory/Konopie,True
4,Nasienie,Uprawy rolne/Zbiory/Len/Nasienie,Uprawy rolne/Zbiory/Len,True
4,Włókno,Uprawy rolne/Zbiory/Len/Włókno,Uprawy rolne/Zbiory/Len,True
4,Inne mieszanki zbóż,Uprawy rolne/Zbiory/Mieszanki na ziarno/Inne mieszanki zbóż,Uprawy rolne/Zbiory/Mieszanki na ziarno,True
4,Jęczmień,Uprawy rolne/Zbiory/Mieszanki na ziarno/Jęczmień,Uprawy rolne/Zbiory/Mieszanki na ziarno,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Budowlany/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Budowlany,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Budowlany/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Budowlany,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Budownictwo/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Budownictwo,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Chemiczny/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Chemiczny,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Chemiczny/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Chemiczny,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Chemiczny/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Chemiczny,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Drzewny/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Drzewny,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Drzewny/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Drzewny,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Drzewny/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Drzewny,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrotechniczny/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrotechniczny,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrotechniczny/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrotechniczny,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrotechniczny/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrotechniczny,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrownie i wodociągi/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrownie i wodociągi,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrownie i wodociągi/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrownie i wodociągi,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrownie i wodociągi/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Elektrownie i wodociągi,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Górnictwo/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Górnictwo,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Górnictwo/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Górnictwo,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Górnictwo/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Górnictwo,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Metalowy/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Metalowy,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Metalowy/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Metalowy,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Metalowy/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Metalowy,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Mineralny/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Mineralny,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Mineralny/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Mineralny,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Mineralny/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Mineralny,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Odzieżowy i zabawkarski/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Odzieżowy i zabawkarski,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Odzieżowy i zabawkarski/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Odzieżowy i zabawkarski,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Odzieżowy i zabawkarski/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Odzieżowy i zabawkarski,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Papierniczy/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Papierniczy,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Papierniczy/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Papierniczy,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Papierniczy/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Papierniczy,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Poligraficzny/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Poligraficzny,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Poligraficzny/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Poligraficzny,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Poligraficzny/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Poligraficzny,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Razem/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Razem,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Razem/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Razem,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Razem/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Razem,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Skórzany/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Skórzany,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Skórzany/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Skórzany,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Skórzany/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Skórzany,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Spożywczy/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Spożywczy,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Spożywczy/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Spożywczy,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Spożywczy/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Spożywczy,True
4,I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Włókienniczy/I-III,Zatrudnienie/Udział w całkowitym zatrudnieniu/Włókienniczy,True
4,IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Włókienniczy/IV-V,Zatrudnienie/Udział w całkowitym zatrudnieniu/Włókienniczy,True
4,VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Włókienniczy/VI-VII,Zatrudnienie/Udział w całkowitym zatrudnieniu/Włókienniczy,True
4,Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem)/Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem),True
4,Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem)/Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem),True
4,Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem)/Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem),True
4,Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem)/Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem),True
4,Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem)/Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem),True
4,Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem)/Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem),True
4,Razem,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem)/Razem,Zezwolenia dla przedsiębiorstw/Handel/01. Skup zawodowy wszelkiego rodzaju (ogółem),True
4,Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne)/Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne),True
4,Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne)/Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne),True
4,Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne)/Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne),True
4,Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne)/Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne),True
4,Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne)/Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne),True
4,Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne)/Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne),True
4,Razem,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne)/Razem,Zezwolenia dla przedsiębiorstw/Handel/01a. Skup zawodowy (produkty rolne),True
4,Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze)/Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze),True
4,Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze)/Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze),True
4,Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze)/Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze),True
4,Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze)/Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze),True
4,Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze)/Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze),True
4,Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze)/Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze),True
4,Razem,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze)/Razem,Zezwolenia dla przedsiębiorstw/Handel/01b. Skup zawodowy (zwierzęta gospodarcze),True
4,Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej)/Kategoria IIIR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej),True
4,Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej)/Kategoria IIR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej),True
4,Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej)/Kategoria IR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej),True
4,Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej)/Kategoria IVR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej),True
4,Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej)/Kategoria VaR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej),True
4,Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej)/Kategoria VbR,Zezwolenia dla przedsiębiorstw/Handel/01c. Skup zawodowy (artykuły wytwórczości roślinnej i zwierzęcej),True
