origin_district,dest_district,time_min
GRUDZIĄDZKI,SĘPOLEŃSKI,657.4183795667933
GRUDZIĄDZKI,SŁONIMSKI,2947.0010868927875
GRUDZIĄDZKI,TARNOBRZESKI,3557.58476887328
GRUDZIĄDZKI,TARNOGÓRSKI,2558.5978487318484
GRUDZIĄDZKI,TARNOPOLSKI,4621.516900360358
GRUDZIĄDZKI,TARNOWSKI,3070.7592338426994
GRUDZIĄDZKI,TCZEWSKI,669.9492959539099
GRUDZIĄDZKI,TOMASZOWSKI,4851.647252351241
GRUDZIĄDZKI,TORUŃSKI,365.1487681171613
GRUDZIĄDZKI,TREMBOWELSKI,4777.867107601924
GRUDZIĄDZKI,TUCHOLSKI,480.2520574495477
GRUDZIĄDZKI,TURCZAŃSKI,4304.742672295624
GRUDZIĄDZKI,TURECKI,2115.5895393902965
GRUDZIĄDZKI,TŁUMACKI,4923.161224876991
GRUDZIĄDZKI,WADOWICKI,2704.6952547614114
GRUDZIĄDZKI,WARSZAWSKI,1238.2549899235814
GRUDZIĄDZKI,WIELUŃSKI,2036.8817712421528
GRUDZIĄDZKI,WILEJSKI,4113.022375068789
GRUDZIĄDZKI,WILEŃSKO-TROCKI,3449.813392216514
GRUDZIĄDZKI,WILNO (MIASTO),3247.9698976932777
GRUDZIĄDZKI,WOLSZTYŃSKI,1368.9994503574205
GRUDZIĄDZKI,WOŁKOWYSKI,2630.114290826543
GRUDZIĄDZKI,WOŁOŻYŃSKI,4290.621864907438
GRUDZIĄDZKI,WRZESIŃSKI,984.9479633296213
GRUDZIĄDZKI,WYRZYSKI,723.6697705661632
GRUDZIĄDZKI,WYSOKOMAZOWIECKI,2250.561285959838
GRUDZIĄDZKI,WĄBRZESKI,327.5905389586322
GRUDZIĄDZKI,WĄGROWIECKI,861.7345945042002
GRUDZIĄDZKI,WĘGROWSKI,2144.7659194259527
GRUDZIĄDZKI,WŁOCŁAWSKI,763.614353625954
GRUDZIĄDZKI,WŁODAWSKI,2687.77576035353
GRUDZIĄDZKI,WŁODZIMIERSKI,3106.652233371074
GRUDZIĄDZKI,WŁOSZCZOWSKI,2432.3737371586576
GRUDZIĄDZKI,ZALESZCZYCKI,5329.264172239751
GRUDZIĄDZKI,ZAMOJSKI,5218.6708291741015
GRUDZIĄDZKI,ZBARASKI,4791.494003646404
GRUDZIĄDZKI,ZBOROWSKI,4681.024206579537
GRUDZIĄDZKI,ZDOŁBUNOWSKI,3819.0749182665486
GRUDZIĄDZKI,ZŁOCZOWSKI,4380.753107131393
GRUDZIĄDZKI,ŁASKI,1725.4971120932637
GRUDZIĄDZKI,ŁAŃCUCKI,3785.4037096773313
GRUDZIĄDZKI,ŁOMŻYŃSKI,2166.575886406285
GRUDZIĄDZKI,ŁOWICKI,1165.1852635807209
GRUDZIĄDZKI,ŁUCKI,3276.390360562158
GRUDZIĄDZKI,ŁUKOWSKI,1983.8317537829469
GRUDZIĄDZKI,ŁUNINIECKI,3597.3620519594515
GRUDZIĄDZKI,ŁÓDZKI,1421.737759639472
GRUDZIĄDZKI,ŁÓDŹ (MIASTO),1487.3392669626567
GRUDZIĄDZKI,ŁĘCZYCKI,1098.7138699120424
GRUDZIĄDZKI,ŚNIATYŃSKI,5298.222479849702
GRUDZIĄDZKI,ŚREDZKI,1236.0766238133394
GRUDZIĄDZKI,ŚREMSKI,1332.765827518648
GRUDZIĄDZKI,ŚWIECKI,280.0780420503265
GRUDZIĄDZKI,ŚWIĘCIAŃSKI,3774.0841661560626
GRUDZIĄDZKI,ŚWIĘTOCHŁOWICKI,2470.7327680263033
GRUDZIĄDZKI,ŻNIŃSKI,754.4772358599097
GRUDZIĄDZKI,ŻYDACZOWSKI,4700.816080533869
GRUDZIĄDZKI,ŻYWIECKI,2834.4438780279056
GRUDZIĄDZKI,ŻÓŁKIEWSKI,4489.363269160728
GRÓDECKI,AUGUSTOWSKI,3913.003912148815
GRÓDECKI,BARANOWICKI,2813.82668408718
GRÓDECKI,BIALSKI (BIAŁA KRAKOWSKA),2300.205872185787
GRÓDECKI,BIALSKI (BIAŁA PODLASKA),2717.7583214630877
GRÓDECKI,BIAŁOSTOCKI,3124.741125457286
GRÓDECKI,BIELSKI (BIELSK PODLASKI),2966.6932341544384
GRÓDECKI,BIELSKO,2323.4285759596087
GRÓDECKI,BIŁGORAJSKI,1434.2900496268112
GRÓDECKI,BOCHEŃSKI,1629.228852717462
GRÓDECKI,BORSZCZOWSKI,1636.3375238636652
GRÓDECKI,BRASŁAWSKI,5339.953102762513
GRÓDECKI,BRODNICKI,4327.777864671906
GRÓDECKI,BRODZKI,677.3389441448882
GRÓDECKI,BRZESKI (BRZESKO),1683.8441710300478
GRÓDECKI,BRZESKI (BRZEŚĆ N.BUG.),2487.783449547997
GRÓDECKI,BRZEZIŃSKI,3112.061279223672
GRÓDECKI,BRZEŻAŃSKI,794.4466379295067
GRÓDECKI,BRZOZOWSKI,1197.51099864772
GRÓDECKI,BUCZACKI,1191.2727446060296
GRÓDECKI,BYDGOSKI,4380.059527098691
GRÓDECKI,BÓBRECKI,721.2811107852212
GRÓDECKI,BĘDZIŃSKI,2317.5312132751105
GRÓDECKI,BŁOŃSKI,3387.0169778576897
GRÓDECKI,CHEŁMIŃSKI,4352.143995984188
GRÓDECKI,CHEŁMSKI,2288.67345199159
GRÓDECKI,CHODZIESKI,4704.907313877796
GRÓDECKI,CHOJNICKI,4918.329363457911
GRÓDECKI,CHORZÓW,2185.160960374708
GRÓDECKI,CHRZANOWSKI,2015.4591492762843
GRÓDECKI,CIECHANOWSKI,3851.160473059461
GRÓDECKI,CIESZYŃSKI,2371.692439920419
GRÓDECKI,CZARNKOWSKI,4819.916595345315
GRÓDECKI,CZORTKOWSKI,1249.9219141008793
GRÓDECKI,CZĘSTOCHOWSKI,2507.1249696708246
GRÓDECKI,DOBROMILSKI,915.8394101101463
GRÓDECKI,DOLIŃSKI,861.566269754718
GRÓDECKI,DROHICKI,2953.965328308513
GRÓDECKI,DROHOBYCKI,730.7044254161138
GRÓDECKI,DUBIEŃSKI,1036.7668769474144
GRÓDECKI,DZIAŁDOWSKI,4277.9117000811675
GRÓDECKI,DZIŚNIEŃSKI,4672.786842229576
GRÓDECKI,DĄBROWSKI,1561.973793079877
GRÓDECKI,GARWOLIŃSKI,3336.4663055708247
GRÓDECKI,GNIEŹNIEŃSKI,4373.304106372711
GRÓDECKI,GORLICKI,1452.089526705654
GRÓDECKI,GOSTYNIŃSKI,3915.9764607858087
GRÓDECKI,GOSTYŃSKI,4139.7487052552915
GRÓDECKI,GRODZIEŃSKI,3627.0765146101294
GRÓDECKI,GRUDZIĄDZKI,4377.05109881357
GRÓDECKI,GRÓJECKI,3888.585202447767
GRÓDECKI,HOROCHOWSKI,969.9371555554968
GRÓDECKI,HORODEŃSKI,1472.28740930401
GRÓDECKI,HRUBIESZOWSKI,2578.6719053148017
GRÓDECKI,INOWROCŁAWSKI,4340.301635016213
GRÓDECKI,IWACEWICKI,3198.0688063604607
GRÓDECKI,IŁŻECKI,3336.671869899556
GRÓDECKI,JANOWSKI,1647.8219163943086
GRÓDECKI,JAROCIŃSKI,4039.8957835567176
GRÓDECKI,JAROSŁAWSKI,845.1752310154963
GRÓDECKI,JASIELSKI,1285.7212177567756
GRÓDECKI,JAWOROWSKI,322.83774234181516
GRÓDECKI,JĘDRZEJOWSKI,2548.2496051624125
GRÓDECKI,KALISKI,3806.1418345303364
GRÓDECKI,KAMIONECKI,536.3305335644881
GRÓDECKI,KARTUSKI,5220.957531449718
GRÓDECKI,KATOWICE,2224.9239448746134
GRÓDECKI,KAŁUSKI,1071.807618162721
GRÓDECKI,KIELECKI,2764.257783486318
GRÓDECKI,KOBRYŃSKI,2781.1175803062265
GRÓDECKI,KOLBUSZOWSKI,1772.12347523929
GRÓDECKI,KOLSKI,4388.8513163012
GRÓDECKI,KONECKI,3078.38599468735
GRÓDECKI,KONIŃSKI,4775.696698006943
GRÓDECKI,KOPYCZYNIECKI,1217.7001669756444
GRÓDECKI,KOSOWSKI (KOSÓW HUCULSKI),1607.07994151907
GRÓDECKI,KOSTOPOLSKI,1560.1372156282903
GRÓDECKI,KOSZYRSKI,2666.441924064778
GRÓDECKI,KOWELSKI,1985.1780354365092
GRÓDECKI,KOZIENICKI,3154.5820001072857
GRÓDECKI,KOŁOMYJSKI,1114.7044831946591
GRÓDECKI,KOŚCIAŃSKI,4351.024620832833
GRÓDECKI,KOŚCIERSKI,5072.883268144779
GRÓDECKI,KRAKOWSKI,2209.978981682272
GRÓDECKI,KRAKÓW (MIASTO),2237.5862007138794
GRÓDECKI,KRASNOSTAWSKI,2703.178262948979
GRÓDECKI,KROTOSZYŃSKI,4056.120106396367
GRÓDECKI,KROŚNIEŃSKI,1193.3819033407542
GRÓDECKI,KRZEMIENIECKI,1279.014468782443
GRÓDECKI,KUTNOWSKI,3539.510864840675
GRÓDECKI,KĘPIŃSKI,4046.1962214513837
GRÓDECKI,LESKI,1333.0197061284136
GRÓDECKI,LESZCZYŃSKI,4259.5131671258
GRÓDECKI,LIDZKI,3298.759291380716
GRÓDECKI,LIMANOWSKI,1768.056978700581
GRÓDECKI,LIPNOWSKI,4173.984227503024
GRÓDECKI,LUBACZOWSKI,775.92302238842
GRÓDECKI,LUBARTOWSKI,2746.5536063172904
GRÓDECKI,LUBAWSKI,4343.408437405223
GRÓDECKI,LUBELSKI,2644.260152346574
GRÓDECKI,LUBLINIECKI,2546.6145772548907
GRÓDECKI,LUBOMELSKI,2265.2489856386314
GRÓDECKI,LWOWSKI,321.7516883907102
GRÓDECKI,LWÓW (MIASTO),210.64841591882345
GRÓDECKI,M. ST. WARSZAWA,3438.043267022509
GRÓDECKI,MAKOWSKI (MAKÓW MAZOWIECKI),4026.3140636438666
GRÓDECKI,MIECHOWSKI,2565.9392595955765
GRÓDECKI,MIELECKI,1410.5290026835644
GRÓDECKI,MIĘDZYCHODZKI,4828.751523081973
GRÓDECKI,MIŃSKI,3337.571467092144
GRÓDECKI,MOGILEŃSKI,4412.132465435006
GRÓDECKI,MORSKI,5518.428391543225
GRÓDECKI,MOŁODECZAŃSKI,3820.4220483200447
GRÓDECKI,MOŚCISKI,809.8386794142892
GRÓDECKI,MYŚLENICKI,2101.967712586498
GRÓDECKI,MŁAWSKI,4116.49947078189
GRÓDECKI,NADWÓRNIAŃSKI,1194.8573429850405
GRÓDECKI,NIESZAWSKI,4076.4410916577685
GRÓDECKI,NIEŚWIESKI,3064.082299302387
GRÓDECKI,NIŻAŃSKI,1434.154799126286
GRÓDECKI,NOWOGRÓDZKI,3169.8212589865484
GRÓDECKI,NOWOSĄDECKI,1594.2670147194037
GRÓDECKI,NOWOTARSKI,1953.231993379383
GRÓDECKI,NOWOTOMYSKI,4662.71637681782
GRÓDECKI,OBORNICKI,4563.855131404703
GRÓDECKI,OLKUSKI,2370.0170228741863
GRÓDECKI,OPATOWSKI,3222.158915834368
GRÓDECKI,OPOCZYŃSKI,3164.1833060947506
GRÓDECKI,OSTROWSKI (OSTRÓW MAZOWIECKA),3491.395087817045
GRÓDECKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),3847.2438008524027
GRÓDECKI,OSTROŁĘCKI,3767.823396198411
GRÓDECKI,OSZMIAŃSKI,4185.349015028517
GRÓDECKI,PIOTRKOWSKI,2947.5162495745253
GRÓDECKI,PIŃCZOWSKI,3019.018222186212
GRÓDECKI,PIŃSKI,2448.4110606052486
GRÓDECKI,PODHAJECKI,787.1889092843863
GRÓDECKI,POSTAWSKI,4514.93722363116
GRÓDECKI,POZNAŃ (MIASTO),4355.681304249873
GRÓDECKI,POZNAŃSKI,4395.137901016401
GRÓDECKI,PRUŻAŃSKI,2926.949640954903
GRÓDECKI,PRZASNYCKI,4505.708986262635
GRÓDECKI,PRZEMYSKI,673.6234026890098
GRÓDECKI,PRZEMYŚLAŃSKI,577.2839826543623
GRÓDECKI,PRZEWORSKI,945.6139600303103
GRÓDECKI,PSZCZYŃSKI,2303.8820741783484
GRÓDECKI,PUŁAWSKI,2869.4054336076683
GRÓDECKI,PUŁTUSKI,3868.639571711174
GRÓDECKI,PŁOCKI,4111.861399246779
GRÓDECKI,PŁOŃSKI,4057.9532810640135
GRÓDECKI,RADOMSKI,3156.798417910608
GRÓDECKI,RADOMSZCZAŃSKI,2650.028936787541
GRÓDECKI,RADZIECHOWSKI,824.6492684987987
GRÓDECKI,RADZYMIŃSKI,3411.024416666949
GRÓDECKI,RADZYŃSKI,3117.6867636688403
GRÓDECKI,RAWICKI,4111.30536996088
GRÓDECKI,RAWSKI (RAWA MAZOWIECKA),3552.1109755224547
GRÓDECKI,RAWSKI (RAWA RUSKA),562.8247803726629
GRÓDECKI,ROHATYŃSKI,842.8436807381029
GRÓDECKI,ROPCZYCKI,1321.4126504926537
GRÓDECKI,RUDECKI,596.8545603595576
GRÓDECKI,RYBNICKI,2403.752597785143
GRÓDECKI,RYPIŃSKI,4648.72108621347
GRÓDECKI,RZESZOWSKI,1112.8547634329645
GRÓDECKI,RÓWIEŃSKI,1434.6876202867222
GRÓDECKI,SAMBORSKI,598.9079722270737
GRÓDECKI,SANDOMIERSKI,1551.598709690073
GRÓDECKI,SANOCKI,1132.759659980264
GRÓDECKI,SARNEŃSKI,1657.3799237565972
GRÓDECKI,SIEDLECKI,3129.3598877458535
GRÓDECKI,SIERADZKI,3454.5437097164927
GRÓDECKI,SIERPECKI,4760.389176448946
GRÓDECKI,SKAŁACKI,1123.8385133745066
GRÓDECKI,SKIERNIEWICKI,3269.639278963682
GRÓDECKI,SOCHACZEWSKI,3525.903058618822
GRÓDECKI,SOKALSKI,1155.7098451579031
GRÓDECKI,SOKOŁOWSKI,3242.449188039923
GRÓDECKI,SOKÓLSKI,3348.6428685793617
GRÓDECKI,STANISŁAWOWSKI,877.3363975583053
GRÓDECKI,STAROGARDZKI,4785.8874240937985
GRÓDECKI,STOLIŃSKI,2179.4703041218663
GRÓDECKI,STOPNICKI,2001.194641057109
GRÓDECKI,STOŁPECKI,3290.0412006585098
GRÓDECKI,STRYJSKI,972.4790807837244
GRÓDECKI,SUWALSKI,3982.477455403335
GRÓDECKI,SZAMOTULSKI,4618.532000060431
GRÓDECKI,SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),3505.8536513718623
GRÓDECKI,SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),3797.3619345193297
GRÓDECKI,SZUBIŃSKI,4410.818567465832
GRÓDECKI,SĘPOLEŃSKI,4611.005332034385
GRÓDECKI,SŁONIMSKI,2990.2309014435987
GRÓDECKI,TARNOBRZESKI,1300.7436623134254
GRÓDECKI,TARNOGÓRSKI,2301.1993080636166
GRÓDECKI,TARNOPOLSKI,881.2465939108372
GRÓDECKI,TARNOWSKI,1469.3230300016237
GRÓDECKI,TCZEWSKI,4886.982421987889
GRÓDECKI,TOMASZOWSKI,855.6415220366404
GRÓDECKI,TORUŃSKI,4119.813459291999
GRÓDECKI,TREMBOWELSKI,1037.5968011524035
GRÓDECKI,TUCHOLSKI,4697.28518348353
GRÓDECKI,TURCZAŃSKI,843.889535035343
GRÓDECKI,TURECKI,4098.677671157466
GRÓDECKI,TŁUMACKI,996.2237334689987
GRÓDECKI,WADOWICKI,2061.143852576173
GRÓDECKI,WARSZAWSKI,3447.760736144675
GRÓDECKI,WIELUŃSKI,4478.176753544886
GRÓDECKI,WILEJSKI,4159.815762472405
GRÓDECKI,WILEŃSKO-TROCKI,3777.15047257723
GRÓDECKI,WILNO (MIASTO),3602.658621786799
GRÓDECKI,WOLSZTYŃSKI,4459.373189594938
GRÓDECKI,WOŁKOWYSKI,3254.704778739792
GRÓDECKI,WOŁOŻYŃSKI,4337.415252311055
GRÓDECKI,WRZESIŃSKI,4302.119501934982
GRÓDECKI,WYRZYSKI,4512.065104853664
GRÓDECKI,WYSOKOMAZOWIECKI,3410.9571260851367
GRÓDECKI,WĄBRZESKI,4294.193885709338
GRÓDECKI,WĄGROWIECKI,4632.430097087321
GRÓDECKI,WĘGROWSKI,3477.241006273539
GRÓDECKI,WŁOCŁAWSKI,3942.5591538494036
GRÓDECKI,WŁODAWSKI,2742.4805899224066
GRÓDECKI,WŁODZIMIERSKI,2102.451768863982
GRÓDECKI,WŁOSZCZOWSKI,2887.402807249069
GRÓDECKI,ZALESZCZYCKI,1506.2786899646742
GRÓDECKI,ZAMOJSKI,1222.665098859501
GRÓDECKI,ZBARASKI,1051.2236971968846
GRÓDECKI,ZBOROWSKI,940.7539001300178
GRÓDECKI,ZDOŁBUNOWSKI,1439.3070955905157
GRÓDECKI,ZŁOCZOWSKI,640.4828006818734
GRÓDECKI,ŁASKI,3491.324641390877
GRÓDECKI,ŁAŃCUCKI,1094.3020496425822
GRÓDECKI,ŁOMŻYŃSKI,3598.133449030856
GRÓDECKI,ŁOWICKI,3333.161378028931
GRÓDECKI,ŁUCKI,1589.273144299682
GRÓDECKI,ŁUKOWSKI,3041.232856372139
GRÓDECKI,ŁUNINIECKI,2359.2173078967808
GRÓDECKI,ŁÓDZKI,3218.045632600411
GRÓDECKI,ŁÓDŹ (MIASTO),3144.2417449019867
GRÓDECKI,ŁĘCZYCKI,3753.3860196421906
GRÓDECKI,ŚNIATYŃSKI,1371.2849884417092
GRÓDECKI,ŚREDZKI,4262.297383562009
GRÓDECKI,ŚREMSKI,4513.835477457346
GRÓDECKI,ŚWIECKI,4495.998259785015
GRÓDECKI,ŚWIĘCIAŃSKI,4128.7728902495855
GRÓDECKI,ŚWIĘTOCHŁOWICKI,2213.334227358072
GRÓDECKI,ŻNIŃSKI,4489.552592219473
GRÓDECKI,ŻYDACZOWSKI,704.8103502192679
GRÓDECKI,ŻYWIECKI,2198.881609384178
GRÓDECKI,ŻÓŁKIEWSKI,493.35753884612814
GRÓJECKI,AUGUSTOWSKI,2306.753049575384
GRÓJECKI,BARANOWICKI,2525.602932049684
GRÓJECKI,BIALSKI (BIAŁA KRAKOWSKA),2497.1010630089236
GRÓJECKI,BIALSKI (BIAŁA PODLASKA),1472.339657618322
GRÓJECKI,BIAŁOSTOCKI,1516.8150959845118
GRÓJECKI,BIELSKI (BIELSK PODLASKI),1657.8830263306927
GRÓJECKI,BIELSKO,2497.128485484799
GRÓJECKI,BIŁGORAJSKI,3892.7410751546395
GRÓJECKI,BOCHEŃSKI,2582.480912367847
GRÓJECKI,BORSZCZOWSKI,4677.9567327059085
GRÓJECKI,BRASŁAWSKI,4286.613281061713
GRÓJECKI,BRODNICKI,1457.876425983403
GRÓJECKI,BRODZKI,3303.067140308309
GRÓJECKI,BRZESKI (BRZESKO),3022.962110630395
GRÓJECKI,BRZESKI (BRZEŚĆ N.BUG.),1606.2215131356832
GRÓJECKI,BRZEZIŃSKI,1231.0072963914397
GRÓJECKI,BRZEŻAŃSKI,4263.2912502846875
GRÓJECKI,BRZOZOWSKI,3637.3095270124454
GRÓJECKI,BUCZACKI,4468.948901810053
GRÓJECKI,BYDGOSKI,1962.4529274752342
GRÓJECKI,BÓBRECKI,4190.125723140401
GRÓJECKI,BĘDZIŃSKI,2287.5488905421116
GRÓJECKI,BŁOŃSKI,1149.4407441954495
GRÓJECKI,CHEŁMIŃSKI,1936.5472537440583
GRÓJECKI,CHEŁMSKI,1733.0502016876424
GRÓJECKI,CHODZIESKI,2298.106960538651
GRÓJECKI,CHOJNICKI,2305.345316291182
GRÓJECKI,CHORZÓW,2194.9388732510197
GRÓJECKI,CHRZANOWSKI,2223.2905858122217
GRÓJECKI,CIECHANOWSKI,955.1106895963562
GRÓJECKI,CIESZYŃSKI,2566.612093347015
GRÓJECKI,CZARNKOWSKI,2624.2753015392427
GRÓJECKI,CZORTKOWSKI,4291.541122943121
GRÓJECKI,CZĘSTOCHOWSKI,1822.200371624672
GRÓJECKI,DOBROMILSKI,3798.829739367155
GRÓJECKI,DOLIŃSKI,4330.410882109896
GRÓJECKI,DROHICKI,2270.4434097268468
GRÓJECKI,DROHOBYCKI,3997.7639946004297
GRÓJECKI,DUBIEŃSKI,3166.8524628603245
GRÓJECKI,DZIAŁDOWSKI,1381.861916618063
GRÓJECKI,DZIŚNIEŃSKI,3636.665533552137
GRÓJECKI,DĄBROWSKI,2912.5102917814206
GRÓJECKI,GARWOLIŃSKI,1017.3243720361961
GRÓJECKI,GNIEŹNIEŃSKI,2109.8720671527835
GRÓJECKI,GORLICKI,3150.979857292787
GRÓJECKI,GOSTYNIŃSKI,1500.379718545678
GRÓJECKI,GOSTYŃSKI,2111.1205792853843
GRÓJECKI,GRODZIEŃSKI,2027.5676328048962
GRÓJECKI,GRUDZIĄDZKI,1691.8543916386195
GRÓJECKI,GRÓDECKI,3888.585202447768
GRÓJECKI,HOROCHOWSKI,4367.5233788025125
GRÓJECKI,HORODEŃSKI,4749.810295227983
GRÓJECKI,HRUBIESZOWSKI,2866.3112321688814
GRÓJECKI,INOWROCŁAWSKI,1924.7048927760827
GRÓJECKI,IWACEWICKI,2397.2163774184464
GRÓJECKI,IŁŻECKI,1942.352984122486
GRÓJECKI,JANOWSKI,3802.786422195696
GRÓJECKI,JAROCIŃSKI,2011.2676575868097
GRÓJECKI,JAROSŁAWSKI,3447.5025904131853
GRÓJECKI,JASIELSKI,3207.393179734759
GRÓJECKI,JAWOROWSKI,3992.8368457947563
GRÓJECKI,JĘDRZEJOWSKI,1829.2477608810268
GRÓJECKI,KALISKI,1777.5137085604288
GRÓJECKI,KAMIONECKI,3970.8924321972663
GRÓJECKI,KARTUSKI,2579.185469934708
GRÓJECKI,KATOWICE,2237.673037918733
GRÓJECKI,KAŁUSKI,4540.6522305179005
GRÓJECKI,KIELECKI,1707.4123345081455
GRÓJECKI,KOBRYŃSKI,1915.4611388724531
GRÓJECKI,KOLBUSZOWSKI,3466.5540112257568
GRÓJECKI,KOLSKI,1990.7076663200585
GRÓJECKI,KONECKI,1583.514503843667
GRÓJECKI,KONIŃSKI,2524.679103169793
GRÓJECKI,KOPYCZYNIECKI,4259.319375817886
GRÓJECKI,KOSOWSKI (KOSÓW HUCULSKI),5075.924553874249
GRÓJECKI,KOSTOPOLSKI,3135.765625541448
GRÓJECKI,KOSZYRSKI,3476.8476151810596
GRÓJECKI,KOWELSKI,2283.58904799017
GRÓJECKI,KOZIENICKI,1269.803958599716
GRÓJECKI,KOŁOMYJSKI,4583.549095549839
GRÓJECKI,KOŚCIAŃSKI,2322.3964948629264
GRÓJECKI,KOŚCIERSKI,2431.1112066297696
GRÓJECKI,KRAKOWSKI,2505.782007978877
GRÓJECKI,KRAKÓW (MIASTO),2511.2467621702335
GRÓJECKI,KRASNOSTAWSKI,1990.990791632668
GRÓJECKI,KROTOSZYŃSKI,2027.4919804264593
GRÓJECKI,KROŚNIEŃSKI,3306.3872600570235
GRÓJECKI,KRZEMIENIECKI,3399.333111042445
GRÓJECKI,KUTNOWSKI,1123.914122600544
GRÓJECKI,KĘPIŃSKI,2017.5680954814761
GRÓJECKI,LESKI,3882.1113216704252
GRÓJECKI,LESZCZYŃSKI,2230.885041155892
GRÓJECKI,LIDZKI,2515.4708179089475
GRÓJECKI,LIMANOWSKI,2909.8058363633363
GRÓJECKI,LIPNOWSKI,1758.387485262893
GRÓJECKI,LUBACZOWSKI,4244.7676347436
GRÓJECKI,LUBARTOWSKI,1506.3890303600308
GRÓJECKI,LUBAWSKI,1447.3586539421187
GRÓJECKI,LUBELSKI,1404.0955763893148
GRÓJECKI,LUBLINIECKI,2556.392490131203
GRÓJECKI,LUBOMELSKI,2097.409469575238
GRÓJECKI,LWOWSKI,3790.8382325322887
GRÓJECKI,LWÓW (MIASTO),3679.4930282740024
GRÓJECKI,M. ST. WARSZAWA,483.0587390557034
GRÓJECKI,MAKOWSKI (MAKÓW MAZOWIECKI),1502.0162985041025
GRÓJECKI,MIECHOWSKI,2249.442754443389
GRÓJECKI,MIELECKI,3073.732583410286
GRÓJECKI,MIĘDZYCHODZKI,2796.9302913328156
GRÓJECKI,MIŃSKI,814.7231713311689
GRÓJECKI,MOGILEŃSKI,2004.963666274987
GRÓJECKI,MORSKI,2876.656330028216
GRÓJECKI,MOŁODECZAŃSKI,3094.58547636821
GRÓJECKI,MOŚCISKI,3841.4182306288844
GRÓJECKI,MYŚLENICKI,2874.3412583439404
GRÓJECKI,MŁAWSKI,1220.4496873187852
GRÓJECKI,NADWÓRNIAŃSKI,4663.70195534022
GRÓJECKI,NIESZAWSKI,1660.8443494176377
GRÓJECKI,NIEŚWIESKI,3248.5557390436816
GRÓJECKI,NIŻAŃSKI,3589.119304927674
GRÓJECKI,NOWOGRÓDZKI,2881.597506949052
GRÓJECKI,NOWOSĄDECKI,2976.0352938877386
GRÓJECKI,NOWOTARSKI,2723.8590232158326
GRÓJECKI,NOWOTOMYSKI,2634.088250847912
GRÓJECKI,OBORNICKI,2498.0718755938246
GRÓJECKI,OLKUSKI,2295.5793409308044
GRÓJECKI,OPATOWSKI,1827.840030057299
GRÓJECKI,OPOCZYŃSKI,1433.183915462432
GRÓJECKI,OSTROWSKI (OSTRÓW MAZOWIECKA),1155.6395647914726
GRÓJECKI,OSTROWSKI (OSTRÓW WIELKOPOLSKI),1818.615674882495
GRÓJECKI,OSTROŁĘCKI,1290.401356758392
GRÓJECKI,OSZMIAŃSKI,3439.904530017624
GRÓJECKI,PIOTRKOWSKI,1456.7363850058155
GRÓJECKI,PIŃCZOWSKI,2319.444076246364
GRÓJECKI,PIŃSKI,2489.5626395956165
GRÓJECKI,PODHAJECKI,4256.033521639567
GRÓJECKI,POSTAWSKI,3461.597401930361
GRÓJECKI,POZNAŃ (MIASTO),2323.8600725007163
GRÓJECKI,POZNAŃSKI,2352.020635393581
GRÓJECKI,PRUŻAŃSKI,2061.2931995211297
GRÓJECKI,PRZASNYCKI,1609.6592027995316
GRÓJECKI,PRZEMYSKI,3556.361677862699
GRÓJECKI,PRZEMYŚLAŃSKI,4046.1285950095426
GRÓJECKI,PRZEWORSKI,3404.0649855581382
GRÓJECKI,PSZCZYŃSKI,2318.3414518802642
GRÓJECKI,PUŁAWSKI,1364.4351099326686
GRÓJECKI,PUŁTUSKI,990.8246440354839
GRÓJECKI,PŁOCKI,1500.8203251306054
GRÓJECKI,PŁOŃSKI,1161.903497600908
GRÓJECKI,RADOMSKI,1364.25053099517
GRÓJECKI,RADOMSZCZAŃSKI,1579.5985253293504
GRÓJECKI,RADZIECHOWSKI,4293.493880853979
GRÓJECKI,RADZYMIŃSKI,728.3692277645904
GRÓJECKI,RADZYŃSKI,1354.8310063575827
GRÓJECKI,RAWICKI,2082.6772439909714
GRÓJECKI,RAWSKI (RAWA MAZOWIECKA),1643.7290569383636
GRÓJECKI,RAWSKI (RAWA RUSKA),4035.982575353324
GRÓJECKI,ROHATYŃSKI,4311.688293093283
GRÓJECKI,ROPCZYCKI,2984.616231219376
GRÓJECKI,RUDECKI,4100.237432844729
GRÓJECKI,RYBNICKI,2413.530510661455
GRÓJECKI,RYPIŃSKI,1779.6574420978288
GRÓJECKI,RZESZOWSKI,3218.1344111135472
GRÓJECKI,RÓWIEŃSKI,3013.9619842914067
GRÓJECKI,SAMBORSKI,3809.8241651298417
GRÓJECKI,SANDOMIERSKI,3471.8284760747974
GRÓJECKI,SANOCKI,3593.4703761587357
GRÓJECKI,SARNEŃSKI,2843.3583543841573
GRÓJECKI,SIEDLECKI,1108.3009427308023
GRÓJECKI,SIERADZKI,1425.9155837465846
GRÓJECKI,SIERPECKI,1894.8572853427781
GRÓJECKI,SKAŁACKI,4165.457722216749
GRÓJECKI,SKIERNIEWICKI,1058.6059549244183
GRÓJECKI,SOCHACZEWSKI,852.9488138230429
GRÓJECKI,SOKALSKI,4624.554457513084
GRÓJECKI,SOKOŁOWSKI,1211.323003585059
