District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
DROHOBYCKI,1936,fixed14,847405727.1046003,847403506.6145829,2332.554868636865,112.06485111127931,112.06485111127931,2220.4900175255857,847403394.5497317
DUBIEŃSKI,1936,fixed14,880007851.0158172,880007360.5896271,529.0992893069123,38.67309933405421,38.67309933405421,490.4261899728581,880007321.9165279
DZIAŁDOWSKI,1936,fixed14,821378130.2020202,821377279.4647125,916.6369498397339,65.8996422728268,65.8996422728268,850.7373075669071,821377213.5650703
DZIŚNIEŃSKI,1936,fixed14,686115021.4336095,686114730.6373105,305.48962327774876,14.693324270671422,14.693324270671422,290.7962990070773,686114715.9439862
DĄBROWSKI,1936,fixed14,849901683.2241405,849900731.1609222,1088.6605066521856,136.5972882192615,136.5972882192615,952.0632184329243,849900594.5636339
GARWOLIŃSKI,1936,fixed14,841682935.1737608,841682077.0944767,1081.3716727513945,223.2923887023168,223.2923887023168,858.0792840490776,841681853.802088
GNIEŹNIEŃSKI,1936,fixed14,939692434.3222533,939690872.9024417,1886.8087981998458,325.3889866167312,325.3889866167312,1561.4198115831146,939690547.5134552
GORLICKI,1936,fixed14,846030764.3451915,846029584.5177879,1300.632990257628,120.80558673757656,120.80558673757656,1179.8274035200516,846029463.7122012
GOSTYNIŃSKI,1936,fixed14,863002107.0853992,863000894.6889389,1405.9836674958683,193.58720715909408,193.58720715909408,1212.3964603367742,863000701.1017317
GOSTYŃSKI,1936,fixed14,945859115.1621317,945857268.1315808,2095.782294055898,248.75174323947715,248.75174323947715,1847.030550816421,945857019.3798376
GRODZIEŃSKI,1936,fixed14,779330901.6856174,779330507.3003578,440.06423550218574,45.67897577436303,45.67897577436303,394.3852597278227,779330461.621382
GRUDZIĄDZKI,1936,fixed14,856576693.0869777,856573637.965118,3231.146779759804,176.0249201597306,176.0249201597306,3055.121859600073,856573461.940198
GRÓDECKI,1936,fixed14,857574446.2266233,857573493.705498,1233.4413113560718,280.9201860689604,280.9201860689604,952.5211252871113,857573212.7853119
GRÓJECKI,1936,fixed14,862136219.7229668,862135018.2709879,2055.0713996224567,853.6194206550482,853.6194206550482,1201.4519789674084,862134164.6515672
HOROCHOWSKI,1936,fixed14,838087352.0224913,838086680.3187686,707.4151624904289,35.711439785526125,35.711439785526125,671.7037227049028,838086644.6073289
HORODEŃSKI,1936,fixed14,795854983.9592861,795853763.6881715,1253.2004864537003,32.92937178346821,32.92937178346821,1220.271114670232,795853730.7587997
HRUBIESZOWSKI,1936,fixed14,854749277.1773711,854748262.5654917,1119.0360915641525,104.42421212496666,104.42421212496666,1014.6118794391857,854748158.1412796
INOWROCŁAWSKI,1936,fixed14,894474781.2104305,894473098.4143205,1856.2009986049736,173.40488867922156,173.40488867922156,1682.796109925752,894472925.0094318
IWACEWICKI,1936,fixed14,809810652.7540541,809810394.7419426,300.4038860331174,42.39177465388433,42.39177465388433,258.01211137923303,809810352.350168
IŁŻECKI,1936,fixed14,831004303.471354,831003224.9461071,1167.1923966238408,88.6671497527935,88.6671497527935,1078.5252468710473,831003136.2789574
JANOWSKI,1936,fixed14,841716240.1153038,841715376.8530691,965.3547442744893,102.09250966448919,102.09250966448919,863.2622346100002,841715274.7605594
JAROCIŃSKI,1936,fixed14,931187358.281843,931185909.2380096,1681.4018365624916,232.3580031284938,232.3580031284938,1449.0438334339979,931185676.8800064
JAROSŁAWSKI,1936,fixed14,859804131.1675134,859803084.6469319,1173.848030364396,127.32744882480512,127.32744882480512,1046.520581539591,859802957.319483
JASIELSKI,1936,fixed14,846327113.3146124,846326128.9268354,1119.6961494413931,135.3083724728152,135.3083724728152,984.3877769685779,846325993.6184629
JAWOROWSKI,1936,fixed14,840488387.8205059,840487502.7111961,1017.3807337614321,132.27142392163756,132.27142392163756,885.1093098397945,840487370.4397721
JĘDRZEJOWSKI,1936,fixed14,874030698.3939785,874029835.0802462,1083.046672906873,219.7329407041568,219.7329407041568,863.3137322027162,874029615.3473055
KALISKI,1936,fixed14,895502525.2170569,895500685.7640595,1963.0604664077996,123.60746904660759,123.60746904660759,1839.452997361192,895500562.1565905
KAMIONECKI,1936,fixed14,850452025.9080281,850451190.960462,956.2618050280205,121.31423888538049,121.31423888538049,834.94756614264,850451069.6462231
KARTUSKI,1936,fixed14,783327178.8504175,783326493.127377,741.4318470010078,55.7088064923578,55.7088064923578,685.72304050865,783326437.4185705
KATOWICE,1936,fixed14,933678099.1260251,933602594.7008421,76748.33382609591,1243.90864309599,1243.90864309599,75504.42518299993,933601350.792199
KAŁUSKI,1936,fixed14,794242617.5247829,794241912.5908891,741.943661896689,37.00976812287564,37.00976812287564,704.9338937738135,794241875.581121
KIELECKI,1936,fixed14,869198753.5227798,869197485.6885347,1456.3965051300397,188.5622600324343,188.5622600324343,1267.8342450976054,869197297.1262747
KOBRYŃSKI,1936,fixed14,831635890.8631506,831635614.5610535,344.4581827937966,68.15608568924263,68.15608568924263,276.302097104554,831635546.4049678
KOLBUSZOWSKI,1936,fixed14,794168529.622378,794167590.9440094,977.9238182235591,39.24544963857237,39.24544963857237,938.6783685849867,794167551.6985598
KOLSKI,1936,fixed14,913851255.8325114,913849906.7688721,1629.8334883420557,280.76984906510654,280.76984906510654,1349.063639276949,913849625.9990231
KONECKI,1936,fixed14,872375809.0203185,872374641.2530375,1391.86907802869,224.10179698728842,224.10179698728842,1167.7672810414015,872374417.1512405
KONIŃSKI,1936,fixed14,905298318.8447804,905297435.4947047,1019.9802279947071,136.63015219209856,136.63015219209856,883.3500758026086,905297298.8645525
KOPYCZYNIECKI,1936,fixed14,825806233.2458967,825805201.4936829,1101.5246280445544,69.77241425472383,69.77241425472383,1031.7522137898306,825805131.7212687
KOSOWSKI (KOSÓW HUCULSKI),1936,fixed14,750137681.8916255,750137341.7756515,358.07518848801345,17.959214447884914,17.959214447884914,340.11597404012855,750137323.816437
KOSTOPOLSKI,1936,fixed14,860837955.4280269,860837545.9918334,441.93963578138823,32.50344232530634,32.50344232530634,409.43619345608187,860837513.4883912
KOSZYRSKI,1936,fixed14,778076847.9391512,778076623.0266321,248.23008377803714,23.31756470149946,23.31756470149946,224.91251907653768,778076599.7090673
KOWELSKI,1936,fixed14,860182960.9150226,860182747.6600628,269.0160882123506,55.76112841461822,55.76112841461822,213.25495979773237,860182691.8989344
KOZIENICKI,1936,fixed14,854524873.4657265,854524152.7368591,881.5776406682901,160.84877320303536,160.84877320303536,720.7288674652548,854523991.8880858
KOŁOMYJSKI,1936,fixed14,825901201.7407545,825900256.0924472,1017.4604342495315,71.81212683458227,71.81212683458227,945.6483074149493,825900184.2803203
KOŚCIAŃSKI,1936,fixed14,969598309.9997658,969596681.5590594,1994.0058716318308,365.5651653081887,365.5651653081887,1628.4407063236422,969596315.9938941
KOŚCIERSKI,1936,fixed14,803557883.2111709,803557150.3431741,797.9355630866052,65.06756624101827,65.06756624101827,732.8679968455868,803557085.2756078
KRAKOWSKI,1936,fixed14,889899126.9945332,889897222.2937711,3027.987926147431,1123.2871641507447,1123.2871641507447,1904.7007619966864,889896099.006607
KRAKÓW (MIASTO),1936,fixed14,890201064.2937605,889711429.4231954,490027.8440904861,392.97352528594007,392.97352528594007,489634.87056520017,889711036.4496701
KRASNOSTAWSKI,1936,fixed14,842225311.9719328,842224357.2686697,1037.6937823216508,82.99051928721153,82.99051928721153,954.7032630344394,842224274.2781504
KROTOSZYŃSKI,1936,fixed14,919882926.0315796,919881350.4041233,1746.4224542504196,170.79499788186914,170.79499788186914,1575.6274563685504,919881179.6091254
KROŚNIEŃSKI,1936,fixed14,844363977.2037987,844361620.0677869,2456.7840166728683,99.64800497808122,99.64800497808122,2357.136011694787,844361520.4197819
KRZEMIENIECKI,1936,fixed14,839170157.0573657,839169635.4472167,547.8724114163468,26.26226248406292,26.26226248406292,521.6101489322839,839169609.1849543
KUTNOWSKI,1936,fixed14,903612209.2377248,903609300.8899848,3399.010760221185,490.66302022598626,490.66302022598626,2908.347739995199,903608810.2269646
KĘPIŃSKI,1936,fixed14,908527279.2370008,908526109.374624,1272.189807367958,102.32743064315322,102.32743064315322,1169.8623767248048,908526007.0471934
LESKI,1936,fixed14,793845100.1205122,793844418.9310163,717.6784409990988,36.48894509552452,36.48894509552452,681.1894959035743,793844382.4420712
LESZCZYŃSKI,1936,fixed14,969828540.6728832,969826623.9143764,2169.1113542357207,252.35284742729803,252.35284742729803,1916.7585068084227,969826371.5615289
LIDZKI,1936,fixed14,786942956.5132711,786942595.3085463,407.1780503248457,45.973325537512586,45.973325537512586,361.2047247873331,786942549.3352208
LIMANOWSKI,1936,fixed14,838659395.229755,838658648.8131397,837.1288033282834,90.7121880625518,90.7121880625518,746.4166152657316,838658558.1009517
LIPNOWSKI,1936,fixed14,775895691.7414055,775894722.8232461,1066.291671770708,97.37351238062298,97.37351238062298,968.918159390085,775894625.4497337
LUBACZOWSKI,1936,fixed14,822575185.9894358,822574361.8583488,881.8263551151332,57.695268178125076,57.695268178125076,824.1310869370081,822574304.1630807
LUBARTOWSKI,1936,fixed14,856936157.0821437,856935381.7899953,960.6256684149338,185.33352011124794,185.33352011124794,775.2921483036858,856935196.4564753
LUBAWSKI,1936,fixed14,834188470.1974812,834187124.5568556,1424.55504181028,78.9144162318923,78.9144162318923,1345.6406255783877,834187045.6424394
LUBELSKI,1936,fixed14,868278916.5863022,868276968.3458266,2103.3537136267673,155.11323814237673,155.11323814237673,1948.2404754843906,868276813.2325885
LUBLINIECKI,1936,fixed14,917757176.9963933,917755366.6561552,2055.2414822394026,244.90124418744375,244.90124418744375,1810.340238051959,917755121.7549111
LUBOMELSKI,1936,fixed14,842298227.2681376,842297955.5404562,327.20560708417963,55.47792562720027,55.47792562720027,271.7276814569794,842297900.0625305
LWOWSKI,1936,fixed14,869815803.9738153,869814741.2097421,1985.8429110651095,923.0788378461083,923.0788378461083,1062.7640732190014,869813818.1309042
LWÓW (MIASTO),1936,fixed14,890445236.8032241,890209669.7267823,235935.89297872095,368.8165369133264,368.8165369133264,235567.0764418076,890209300.9102454
M. ST. WARSZAWA,1936,fixed14,888038257.3760492,887225995.4588201,818452.3549533628,6190.437724372989,6190.437724372989,812261.9172289899,887219805.0210958
MAKOWSKI (MAKÓW MAZOWIECKI),1936,fixed14,793126903.1318711,793126086.2824439,895.2305036260433,78.38107644928219,78.38107644928219,816.8494271767611,793126007.9013674
MIECHOWSKI,1936,fixed14,862344639.5397981,862343540.0805017,1243.5557235226884,144.0964271293613,144.0964271293613,1099.4592963933271,862343395.9840746
MIELECKI,1936,fixed14,853900159.5670286,853899266.5405143,1021.9516577926202,128.92514352380275,128.92514352380275,893.0265142688174,853899137.6153709
MIĘDZYCHODZKI,1936,fixed14,948803806.1904126,948802723.619208,1169.2041405829796,86.6329358405365,86.6329358405365,1082.5712047424431,948802636.9862721
MIŃSKI,1936,fixed14,860503888.7615052,860502293.2897003,2328.0845085930505,732.6127035912009,732.6127035912009,1595.4718050018498,860501560.6769967
MOGILEŃSKI,1936,fixed14,901676375.7790847,901675265.1966,1281.4532823754182,170.87079760090373,170.87079760090373,1110.5824847745146,901675094.3258023
MORSKI,1936,fixed14,770527443.2787986,770525460.4501864,2018.599291425856,35.77067923768955,35.77067923768955,1982.8286121881665,770525424.6795071
MOŁODECZAŃSKI,1936,fixed14,743404354.3227596,743403846.456689,531.0254014089618,23.159330694793564,23.159330694793564,507.8660707141682,743403823.2973583
MOŚCISKI,1936,fixed14,828264832.260105,828263686.3356509,1210.1572124933587,64.2327584060994,64.2327584060994,1145.9244540872592,828263622.1028925
MYŚLENICKI,1936,fixed14,824195847.7762338,824194882.2642629,1036.9959143996389,71.48394357904837,71.48394357904837,965.5119708205905,824194810.7803193
MŁAWSKI,1936,fixed14,824609742.4310352,824608810.8254333,1058.368526860979,126.7629248740097,126.7629248740097,931.6056019869693,824608684.0625083
NADWÓRNIAŃSKI,1936,fixed14,800084404.6924676,800083853.008566,599.5058028365297,47.821901329221966,47.821901329221966,551.6839015073077,800083805.1866647
NIESZAWSKI,1936,fixed14,893861205.6268781,893859900.5237284,1531.68689490335,226.58374511976044,226.58374511976044,1305.1031497835897,893859673.9399832
NIEŚWIESKI,1936,fixed14,752355847.574096,752355172.8017853,693.1158431732475,18.343532588821205,18.343532588821205,674.7723105844264,752355154.4582528
NIŻAŃSKI,1936,fixed14,829971516.150987,829970607.627956,968.476835572884,59.953804665941874,59.953804665941874,908.5230309069422,829970547.6741514
NOWOGRÓDZKI,1936,fixed14,802411906.264615,802411535.0212002,418.5452495856359,47.30183472939826,47.30183472939826,371.2434148562376,802411487.7193655
NOWOSĄDECKI,1936,fixed14,844008922.8393072,844007899.9875429,1122.1058084978179,99.25404416820952,99.25404416820952,1022.8517643296083,844007800.7334987
NOWOTARSKI,1936,fixed14,849543444.6287998,849542523.5611638,1035.0911148025002,114.0234786897572,114.0234786897572,921.067636112743,849542409.537685
NOWOTOMYSKI,1936,fixed14,987690547.4260491,987689128.6629418,1561.8979569127625,143.13484964935614,143.13484964935614,1418.7631072634065,987688985.5280921
OBORNICKI,1936,fixed14,931457177.8186556,931456111.1808321,1388.3883799532846,321.7505564876914,321.7505564876914,1066.637823465593,931455789.4302757
OLKUSKI,1936,fixed14,870853520.7954434,870852054.4653589,1622.1350461792972,155.80496162011215,155.80496162011215,1466.330084559185,870851898.6603973
OPATOWSKI,1936,fixed14,848316536.2966235,848315189.4764576,1459.166849006454,112.34668311900141,112.34668311900141,1346.8201658874525,848315077.1297745
OPOCZYŃSKI,1936,fixed14,876243292.8336434,876242558.2967663,1083.3292251711382,348.79234806342663,348.79234806342663,734.5368771077116,876242209.5044183
OSTROWSKI (OSTRÓW MAZOWIECKA),1936,fixed14,831763112.0796555,831762426.4722959,864.9228624616906,179.31550278070577,179.31550278070577,685.6073596809848,831762247.1567931
OSTROWSKI (OSTRÓW WIELKOPOLSKI),1936,fixed14,926286897.0060433,926285619.2396994,1436.3124859537998,158.54614192720453,158.54614192720453,1277.7663440265953,926285460.6935574
OSTROŁĘCKI,1936,fixed14,809635994.4210379,809635607.1035638,511.0194228233793,123.70194865748371,123.70194865748371,387.31747416589553,809635483.4016151
OSZMIAŃSKI,1936,fixed14,703406973.5247797,703406599.088105,388.5384111883354,14.101736444174254,14.101736444174254,374.4366747441611,703406584.9863685
PIOTRKOWSKI,1936,fixed14,859345855.3009466,859344548.0707159,1567.0556317458859,259.82540100910984,259.82540100910984,1307.230230736776,859344288.2453148
PIŃCZOWSKI,1936,fixed14,842656304.1774111,842655286.5945666,1128.0476964496145,110.46485194303321,110.46485194303321,1017.5828445065813,842655176.1297146
PIŃSKI,1936,fixed14,821667828.6747923,821667572.250851,293.3694834139154,36.94554220355064,36.94554220355064,256.4239412103648,821667535.3053088
PODHAJECKI,1936,fixed14,827485433.3399837,827484695.6317258,828.1416868192437,90.43342889412568,90.43342889412568,737.708257925118,827484605.1982969
POSTAWSKI,1936,fixed14,689704003.6703142,689703785.394704,237.06830699885333,18.79269688727627,18.79269688727627,218.27561011157707,689703766.6020072
POZNAŃ (MIASTO),1936,fixed14,979331928.1359259,979052553.1381229,280281.3546330787,906.3568301590436,906.3568301590436,279374.99780291965,979051646.7812928
POZNAŃSKI,1936,fixed14,968327442.6963626,968326108.9153962,4304.782173468795,2971.0012071659876,2971.0012071659876,1333.7809663028072,968323137.9141891
PRUŻAŃSKI,1936,fixed14,834532053.0521487,834531687.0629325,426.7730853785346,60.78386916141105,60.78386916141105,365.98921621712356,834531626.2790633
PRZASNYCKI,1936,fixed14,782959137.1230397,782958388.9828281,817.3444389440823,69.20422727902977,69.20422727902977,748.1402116650526,782958319.7786008
PRZEMYSKI,1936,fixed14,865167104.3088131,865165126.4882098,2119.786460315917,141.96585699592316,141.96585699592316,1977.8206033199936,865164984.5223528
PRZEMYŚLAŃSKI,1936,fixed14,843930719.7665046,843929633.6996012,1200.125380634299,114.05847717284479,114.05847717284479,1086.0669034614543,843929519.641124
PRZEWORSKI,1936,fixed14,857262958.955358,857260389.8614902,2700.9196765363663,131.82580871737434,131.82580871737434,2569.093867818992,857260258.0356815
PSZCZYŃSKI,1936,fixed14,907326561.944051,907323387.159518,3618.016648241116,443.23211523812296,443.23211523812296,3174.784533002993,907322943.9274027
PUŁAWSKI,1936,fixed14,845054625.2288584,845053723.5507051,1017.2448842458033,115.56673098740318,115.56673098740318,901.6781532584001,845053607.9839741
PUŁTUSKI,1936,fixed14,811952416.9461398,811951360.4093764,1236.6788062399373,180.1420427087153,180.1420427087153,1056.536763531222,811951180.2673336
PŁOCKI,1936,fixed14,760594757.0067165,760593013.765895,1810.8967921282865,67.6559706419708,67.6559706419708,1743.2408214863158,760592946.1099243
PŁOŃSKI,1936,fixed14,823954644.1062148,823953648.8438488,1305.603984649059,310.3416186142611,310.3416186142611,995.2623660347979,823953338.5022302
RADOMSKI,1936,fixed14,867074545.0679557,867073142.5220506,1652.5947459313647,250.04884074484715,250.04884074484715,1402.5459051865175,867072892.4732099
RADOMSZCZAŃSKI,1936,fixed14,864998586.2718854,864997652.1750476,1197.2887965039877,263.19195880665325,263.19195880665325,934.0968376973344,864997388.9830889
RADZIECHOWSKI,1936,fixed14,837001601.2024031,837000859.3255397,786.5127362785149,44.63587291764128,44.63587291764128,741.8768633608736,837000814.6896667
RADZYMIŃSKI,1936,fixed14,871516116.7375437,871514572.4924991,3847.5445486271974,2303.299504031088,2303.299504031088,1544.2450445961092,871512269.1929951
RADZYŃSKI,1936,fixed14,841235665.650646,841234822.882282,966.3400511372265,123.57168725917239,123.57168725917239,842.7683638780541,841234699.3105948
RAWICKI,1936,fixed14,947372335.912326,947369742.7571229,2801.630533645164,208.47533063141236,208.47533063141236,2593.155203013752,947369534.2817923
RAWSKI (RAWA MAZOWIECKA),1936,fixed14,850732407.8129405,850731377.9909586,1301.6005272141215,271.7785452777149,271.7785452777149,1029.8219819364067,850731106.2124133
RAWSKI (RAWA RUSKA),1936,fixed14,851469267.5177305,851468549.0080409,831.1778266122515,112.66813705757554,112.66813705757554,718.5096895546759,851468436.3399038
ROHATYŃSKI,1936,fixed14,816275363.7099282,816274509.2009207,918.1184232264018,63.60941575827092,63.60941575827092,854.5090074681309,816274445.5915049
ROPCZYCKI,1936,fixed14,859871245.7900127,859870381.49189,1001.0564110308367,136.75828821220207,136.75828821220207,864.2981228186346,859870244.7336017
RUDECKI,1936,fixed14,833670489.8769187,833669229.0066077,1333.4087771724442,72.53846610044098,72.53846610044098,1260.8703110720032,833669156.4681416
RYBNICKI,1936,fixed14,889375450.7914131,889369944.2231884,5800.063487508483,293.4952629077332,293.4952629077332,5506.56822460075,889369650.7279255
RYPIŃSKI,1936,fixed14,776160092.476807,776158987.3557756,1211.9328599574624,106.81182866347451,106.81182866347451,1105.121031293988,776158880.543947
RZESZOWSKI,1936,fixed14,853170341.3663185,853168907.0979869,1539.3741360157821,105.10580445064028,105.10580445064028,1434.2683315651418,853168801.9921825
RÓWIEŃSKI,1936,fixed14,878832810.7579902,878832076.7208217,769.0034901277131,34.96632159731912,34.96632159731912,734.037168530394,878832041.7545002
SAMBORSKI,1936,fixed14,863993699.5882113,863992609.7629381,1303.9554026701987,214.13012948377656,214.13012948377656,1089.8252731864222,863992395.6328087
SANDOMIERSKI,1936,fixed14,810760747.8320086,810759709.945514,1093.5521595986315,55.665664939775404,55.665664939775404,1037.8864946588562,810759654.279849
SANOCKI,1936,fixed14,818315701.3597072,818314481.6392531,1274.6566292460914,54.93617511401027,54.93617511401027,1219.7204541320812,818314426.703078
SARNEŃSKI,1936,fixed14,868913655.2813814,868913439.6692843,255.49233794638903,39.88024088109662,39.88024088109662,215.6120970652924,868913399.7890434
SIEDLECKI,1936,fixed14,852754645.7096288,852753845.1036683,1000.2899327010439,199.68397229204328,199.68397229204328,800.6059604090007,852753645.4196961
SIERADZKI,1936,fixed14,918892113.2617345,918890816.8577272,1677.9106084050231,381.50660111206975,381.50660111206975,1296.4040072929533,918890435.3511261
SIERPECKI,1936,fixed14,774457584.1849172,774456482.8836584,1193.322904713795,92.02164584808982,92.02164584808982,1101.3012588657052,774456390.8620125
SKAŁACKI,1936,fixed14,825418722.7101545,825417669.3828303,1098.6319337310226,45.304609427614565,45.304609427614565,1053.327324303408,825417624.0782208
SKIERNIEWICKI,1936,fixed14,881146546.3212054,881144899.4474566,2262.1558058636583,615.2820570868228,615.2820570868228,1646.8737487768356,881144284.1653996
SOCHACZEWSKI,1936,fixed14,869539153.5885471,869537033.2110641,2555.9343315823144,435.5568485233947,435.5568485233947,2120.3774830589196,869536597.6542156
SOKALSKI,1936,fixed14,849332400.7300304,849331499.1393076,990.0253168510175,88.4345940427295,88.4345940427295,901.590722808288,849331410.7047136
SOKOŁOWSKI,1936,fixed14,840922518.6116353,840921670.281838,1012.6023404131442,164.27254313383406,164.27254313383406,848.3297972793101,840921506.0092949
SOKÓLSKI,1936,fixed14,811207571.7939985,811207200.5839399,455.67804070509806,84.46798213996684,84.46798213996684,371.21005856513125,811207116.1159577
STANISŁAWOWSKI,1936,fixed14,829596212.6306471,829594959.9461919,1349.8757836482641,97.1913285018122,97.1913285018122,1252.684455146452,829594862.7548634
STAROGARDZKI,1936,fixed14,812793193.8485717,812791963.6897932,1298.5206179680658,68.36183958002158,68.36183958002158,1230.1587783880443,812791895.3279537
STOLIŃSKI,1936,fixed14,811754930.9919541,811754759.1115505,198.13065809013867,26.250254567673153,26.250254567673153,171.8804035224655,811754732.8612959
STOPNICKI,1936,fixed14,798596402.2218986,798595629.9375339,819.670051450479,47.38568669693709,47.38568669693709,772.2843647535419,798595582.5518471
STOŁPECKI,1936,fixed14,795087136.1205363,795086747.2975681,410.72733084249796,21.90436261221106,21.90436261221106,388.8229682302869,795086725.3932055
STRYJSKI,1936,fixed14,806224376.8542722,806223785.0550445,643.7066416921169,51.90741390533658,51.90741390533658,591.7992277867803,806223733.1476306
SUWALSKI,1936,fixed14,748159038.3139976,748158542.0290879,529.4461291398786,33.16121939988363,33.16121939988363,496.28490973999504,748158508.8678685
SZAMOTULSKI,1936,fixed14,942895308.314378,942894058.3924942,1445.5112060066422,195.58932221964554,195.58932221964554,1249.9218837869967,942893862.803172
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1936,fixed14,795492882.2611083,795492262.5180275,671.6026026843521,51.85952199152044,51.85952199152044,619.7430806928317,795492210.6585056
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1936,fixed14,750125881.7228934,750125541.3671517,368.0098935091855,27.654151968464628,27.654151968464628,340.3557415407208,750125513.7129998
SZUBIŃSKI,1936,fixed14,896040079.9370034,896038958.1268867,1387.7712154463006,265.96109873630064,265.96109873630064,1121.81011671,896038692.1657879
SĘPOLEŃSKI,1936,fixed14,860881294.7167331,860879586.5545244,1856.3427016937949,148.18049293935496,148.18049293935496,1708.16220875444,860879438.3740314
SŁONIMSKI,1936,fixed14,823085323.0209599,823084975.7291565,400.09173441315363,52.79993107525291,52.79993107525291,347.2918033379007,823084922.9292254
TARNOBRZESKI,1936,fixed14,864093349.5417504,864092295.4773384,1164.2080887917086,110.14367677516881,110.14367677516881,1054.0644120165398,864092185.3336617
TARNOGÓRSKI,1936,fixed14,942641983.7621306,942631796.4933031,11336.13812369055,1148.8692961004704,1148.8692961004704,10187.26882759008,942630647.624007
TARNOPOLSKI,1936,fixed14,862569925.1511363,862568707.3654146,1304.2893260692736,86.50360437818075,86.50360437818075,1217.7857216910927,862568620.8618102
TARNOWSKI,1936,fixed14,865601854.11472,865599771.2349689,2249.1534002231137,166.2736491426199,166.2736491426199,2082.879751080494,865599604.9613198
TCZEWSKI,1936,fixed14,802067888.2899381,802065710.7458963,2229.27527967145,51.7312379266377,51.7312379266377,2177.544041744812,802065659.0146585
TOMASZOWSKI,1936,fixed14,832321185.6011665,832320323.9285836,930.1972149437694,68.52463214592355,68.52463214592355,861.6725827978458,832320255.4039515
TORUŃSKI,1936,fixed14,887558185.6066488,887555601.5704397,2818.451605514321,234.41539643058118,234.41539643058118,2584.03620908374,887555367.1550432
TREMBOWELSKI,1936,fixed14,846318050.714639,846316995.1072624,1148.2706034543191,92.6632268858823,92.6632268858823,1055.6073765684368,846316902.4440355
TUCHOLSKI,1936,fixed14,844720752.2547089,844719909.5476594,967.4318334174635,124.7247838840217,124.7247838840217,842.7070495334418,844719784.8228755
TURCZAŃSKI,1936,fixed14,828239410.0246702,828238876.1440789,614.4069609500397,80.52636961969793,80.52636961969793,533.8805913303418,828238795.6177093
TURECKI,1936,fixed14,839289253.4652106,839288333.8470397,980.4350458405396,60.816874989923654,60.816874989923654,919.6181708506159,839288273.0301647
TŁUMACKI,1936,fixed14,825573825.2469215,825572695.3017771,1225.2872915580149,95.34214706122947,95.34214706122947,1129.9451444967854,825572599.95963
WADOWICKI,1936,fixed14,878481460.1257297,878480021.4942175,1739.1322889035262,300.5007768078629,300.5007768078629,1438.6315120956633,878479720.9934407
WARSZAWSKI,1936,fixed14,882580052.847703,882576111.5272578,37429.42443304927,33488.103987808805,33488.103987808805,3941.32044524047,882542623.42327
WIELUŃSKI,1936,fixed14,914113673.1414121,914112863.6967204,918.3601549489604,108.91546319556974,108.91546319556974,809.4446917533907,914112754.7812572
WILEJSKI,1936,fixed14,702442330.9033492,702442044.1808707,300.47451202972735,13.752033422094716,13.752033422094716,286.72247860763264,702442030.4288372
WILEŃSKO-TROCKI,1936,fixed14,749921269.5942547,749921017.4623412,405.84322031942895,153.71130684234393,153.71130684234393,252.131913477085,749920863.7510344
WILNO (MIASTO),1936,fixed14,769246672.1573176,769169332.7189167,77464.62479062317,125.18638965880366,125.18638965880366,77339.43840096437,769169207.532527
WOLSZTYŃSKI,1936,fixed14,1018002163.0366154,1018000865.3671521,1512.8906531105483,215.22118989844134,215.22118989844134,1297.669463212107,1018000650.1459622
WOŁKOWYSKI,1936,fixed14,817911745.358604,817911457.6602247,351.87865397849015,64.18027469507189,64.18027469507189,287.69837928341826,817911393.47995
WOŁOŻYŃSKI,1936,fixed14,715706420.6588181,715706039.0343772,396.19018949743446,14.565748534493288,14.565748534493288,381.62444096294115,715706024.4686286
WRZESIŃSKI,1936,fixed14,934306860.0691652,934304877.569504,2240.149270516136,257.64960933947765,257.64960933947765,1982.499661176658,934304619.9198947
WYRZYSKI,1936,fixed14,878555206.9598845,878553742.7994775,1664.5744381368213,200.41403106414188,200.41403106414188,1464.1604070726794,878553542.3854464
WYSOKOMAZOWIECKI,1936,fixed14,811273899.1337764,811273268.1954608,712.2845649318091,81.3462492891043,81.3462492891043,630.9383156427048,811273186.8492115
WĄBRZESKI,1936,fixed14,862921185.5073615,862919583.6394163,1773.9819828532004,172.11403757598566,172.11403757598566,1601.8679452772149,862919411.5253787
WĄGROWIECKI,1936,fixed14,920100226.5634556,920099071.5659333,1412.7344195497103,257.7368973911433,257.7368973911433,1154.9975221585669,920098813.829036
WĘGROWSKI,1936,fixed14,804154949.6039193,804154017.4454602,1011.2079029089359,79.0494437991975,79.0494437991975,932.1584591097384,804153938.3960164
WŁOCŁAWSKI,1936,fixed14,883867358.4678369,883864639.2939585,2930.5280020902883,211.3541238318213,211.3541238318213,2719.173878258467,883864427.9398347
WŁODAWSKI,1936,fixed14,825069168.5487543,825068636.2454716,588.5476764948122,56.24439370626305,56.24439370626305,532.3032827885492,825068580.0010779
WŁODZIMIERSKI,1936,fixed14,866598297.985676,866597749.4665225,635.8840104448457,87.36485678499406,87.36485678499406,548.5191536598517,866597662.1016656
WŁOSZCZOWSKI,1936,fixed14,833874639.8826741,833873988.6724225,760.7179926697225,109.50774113915932,109.50774113915932,651.2102515305633,833873879.1646814
