District,year,scenario,ma_total,ma_domestic,ma_foreign
GRÓJECKI,1928,fixed14,331300999.609367,1997.790911125119,331299001.8184559
HOROCHOWSKI,1928,fixed14,257565247.3569922,880.5624986649425,257564366.79449353
HORODEŃSKI,1928,fixed14,245492941.90461576,1753.121325257253,245491188.7832905
HRUBIESZOWSKI,1928,fixed14,281330657.21340007,1457.9630527127576,281329199.2503474
INOWROCŁAWSKI,1928,fixed14,407457943.27339023,2477.519529168994,407455465.75386107
IWACEWICKI,1928,fixed14,268546578.6242998,304.03471079961076,268546274.589589
IŁŻECKI,1928,fixed14,330978944.57172537,1082.5307542181556,330977862.04097116
JANOWSKI,1928,fixed14,310575998.5152532,1055.2986712547965,310574943.21658194
JAROCIŃSKI,1928,fixed14,450857669.21348625,2848.0248565004563,450854821.18862975
JAROSŁAWSKI,1928,fixed14,312054895.5412536,1108.9124252389747,312053786.6288284
JASIELSKI,1928,fixed14,323417723.8566337,1315.9388968218507,323416407.9177369
JAWOROWSKI,1928,fixed14,274626658.20012397,1058.8637984433194,274625599.3363255
JĘDRZEJOWSKI,1928,fixed14,373531658.51875305,1268.3693448289462,373530390.1494082
KALISKI,1928,fixed14,418475232.508511,2418.0879646040576,418472814.4205464
KAMIONECKI,1928,fixed14,273754093.17060137,1157.3134242316667,273752935.85717714
KARTUSKI,1928,fixed14,347668056.2548328,815.1083722775688,347667241.14646053
KATOWICE,1928,fixed14,439445619.4956968,90863.99678231496,439354755.4989145
KAŁUSKI,1928,fixed14,261108278.7855838,927.700255221796,261107351.08532858
KIELECKI,1928,fixed14,362915849.0416029,1432.587136349429,362914416.4544666
KOBRYŃSKI,1928,fixed14,285610285.2207034,474.90661202270815,285609810.3140914
KOLBUSZOWSKI,1928,fixed14,307544667.7159969,1221.7819980833096,307543445.9339988
KOLSKI,1928,fixed14,397868993.3100116,1813.2481205369832,397867180.0618911
KONECKI,1928,fixed14,363388356.75934,1209.3312102487582,363387147.42812973
KONIŃSKI,1928,fixed14,404183062.96088564,1647.7450327865906,404181415.21585286
KOPYCZYNIECKI,1928,fixed14,251309177.35203135,1540.9028677644876,251307636.4491636
KOSOWSKI (KOSÓW HUCULSKI),1928,fixed14,240793529.55244136,332.6399754875048,240793196.91246587
KOSTOPOLSKI,1928,fixed14,248568733.79362658,373.60996762413663,248568360.18365896
KOSZYRSKI,1928,fixed14,258593953.74894685,307.3386258567344,258593646.410321
KOWELSKI,1928,fixed14,273692317.1412704,328.2758046233578,273691988.86546576
KOZIENICKI,1928,fixed14,326854290.9761537,868.8908866133678,326853422.08526707
KOŁOMYJSKI,1928,fixed14,256735858.03691342,1654.0866198847245,256734203.95029354
KOŚCIAŃSKI,1928,fixed14,487867136.46661276,2862.7904923236542,487864273.67612046
KOŚCIERSKI,1928,fixed14,354461667.2746732,955.0203763059245,354460712.2542969
KRAKOWSKI,1928,fixed14,386481636.289996,3437.3708587596875,386478198.91913724
KRAKÓW (MIASTO),1928,fixed14,386758416.4500802,357173.7624489893,386401242.68763125
KRASNOSTAWSKI,1928,fixed14,289886166.4833863,1343.8263888223369,289884822.65699744
KROTOSZYŃSKI,1928,fixed14,444557838.11018175,2878.0504066441804,444554960.0597751
KROŚNIEŃSKI,1928,fixed14,317576305.87935877,2156.787060773759,317574149.092298
KRZEMIENIECKI,1928,fixed14,248946545.62999436,727.2180406277189,248945818.41195375
KUTNOWSKI,1928,fixed14,389380453.35120803,4741.879908054264,389375711.4713
KĘPIŃSKI,1928,fixed14,434411694.8212121,2095.9213940214495,434409598.89981806
LESKI,1928,fixed14,287305545.3453541,706.9977708862956,287304838.3475832
LESZCZYŃSKI,1928,fixed14,490799499.9160542,2804.6279339896873,490796695.2881202
LIDZKI,1928,fixed14,260262667.8887034,400.97036702383315,260262266.9183364
LIMANOWSKI,1928,fixed14,343490722.68509394,1016.7585495114951,343489705.9265444
LIPNOWSKI,1928,fixed14,307555980.99885327,1432.1026291750707,307554548.8962241
LUBACZOWSKI,1928,fixed14,271359697.58839256,903.8286774468954,271358793.7597151
LUBARTOWSKI,1928,fixed14,309016516.2274626,1120.7798086827202,309015395.4476539
LUBAWSKI,1928,fixed14,352635866.11129844,1833.525539181864,352634032.5857593
LUBELSKI,1928,fixed14,314291040.39138603,2586.121568170699,314288454.2698179
LUBLINIECKI,1928,fixed14,425855984.23480284,2369.5367612640407,425853614.69804156
LUBOMELSKI,1928,fixed14,280523693.6690315,353.1779082709222,280523340.49112326
LWOWSKI,1928,fixed14,282492386.4742382,2123.085535580475,282490263.38870263
LWÓW (MIASTO),1928,fixed14,288063552.48870546,170041.26121211526,287893511.22749335
M. ST. WARSZAWA,1928,fixed14,352888138.71167916,630461.8093894146,352257676.90228975
MAKOWSKI (MAKÓW MAZOWIECKI),1928,fixed14,322979775.4558285,1034.2995509563966,322978741.15627754
MIECHOWSKI,1928,fixed14,374435059.66694623,1611.5696994468628,374433448.09724677
MIELECKI,1928,fixed14,335275542.4983528,1176.5785705672267,335274365.9197823
MIĘDZYCHODZKI,1928,fixed14,480695992.0317762,1267.1194095426804,480694724.9123666
MIŃSKI,1928,fixed14,333497721.5837232,1771.9430189190243,333495949.6407043
MOGILEŃSKI,1928,fixed14,420255095.28577775,2405.5832392484003,420252689.7025385
MORSKI,1928,fixed14,339990959.5774959,1277.973194788368,339989681.6043011
MOŁODECZAŃSKI,1928,fixed14,243483411.88191262,926.160075313305,243482485.7218373
MOŚCISKI,1928,fixed14,290315155.087688,1500.2800931812399,290313654.80759484
MYŚLENICKI,1928,fixed14,344718261.1224148,1586.2064213263786,344716674.9159935
MŁAWSKI,1928,fixed14,341407358.4174106,1311.0565944692846,341406047.3608161
NADWÓRNIAŃSKI,1928,fixed14,253830030.093985,660.1661278444124,253829369.92785716
NIESZAWSKI,1928,fixed14,392771174.5582645,1913.8720028462722,392769260.68626165
NIEŚWIESKI,1928,fixed14,243581834.66707298,960.539980692521,243580874.1270923
NIŻAŃSKI,1928,fixed14,314005983.8112301,970.6998992666287,314005013.11133087
NOWOGRÓDZKI,1928,fixed14,255572188.59337083,573.8195515474923,255571614.77381927
NOWOSĄDECKI,1928,fixed14,339155762.29862696,1091.033391449967,339154671.2652355
NOWOTARSKI,1928,fixed14,359335642.3049437,959.3993180888102,359334682.9056256
NOWOTOMYSKI,1928,fixed14,507492885.46926767,2142.650340443066,507490742.8189272
OBORNICKI,1928,fixed14,448811367.58115524,1516.831224363788,448809850.74993086
OLKUSKI,1928,fixed14,389552574.9929941,1619.8760749775165,389550955.11691916
OPATOWSKI,1928,fixed14,339291249.6902583,1685.218053637961,339289564.4722047
OPOCZYŃSKI,1928,fixed14,368852070.14332855,1236.3818198723661,368850833.7615087
OSTROWSKI (OSTRÓW MAZOWIECKA),1928,fixed14,312043725.2203132,926.2678740260815,312042798.9524392
OSTROWSKI (OSTRÓW WIELKOPOLSKI),1928,fixed14,443773039.91880524,2014.9450299497528,443771024.97377527
OSTROŁĘCKI,1928,fixed14,304994248.7519691,788.0707884289449,304993460.68118066
OSZMIAŃSKI,1928,fixed14,234341256.95570678,517.2979744596762,234340739.6577323
PIOTRKOWSKI,1928,fixed14,375329084.67520714,1771.693253713802,375327312.98195344
PIŃCZOWSKI,1928,fixed14,342336997.3223903,1660.1258255720888,342335337.19656473
PIŃSKI,1928,fixed14,264710221.26582003,388.832666232894,264709832.4331538
PODHAJECKI,1928,fixed14,265277209.91154096,1029.9536969143344,265276179.95784405
POSTAWSKI,1928,fixed14,231983123.78361386,347.6721780801945,231982776.11143577
POZNAŃ (MIASTO),1928,fixed14,486972348.37697464,182025.26270180626,486790323.11427283
POZNAŃSKI,1928,fixed14,474966285.87804335,2834.0209748306233,474963451.85706854
PRUŻAŃSKI,1928,fixed14,282331700.49073,537.0429073147358,282331163.4478227
PRZASNYCKI,1928,fixed14,297391496.189041,880.9198024649905,297390615.26923853
PRZEMYSKI,1928,fixed14,306507992.19690526,1990.1613482291184,306506002.03555703
PRZEMYŚLAŃSKI,1928,fixed14,272330992.0206367,1228.401939540291,272329763.61869717
PRZEWORSKI,1928,fixed14,314746501.4556593,3158.317015619624,314743343.1386436
PSZCZYŃSKI,1928,fixed14,420509379.14636785,4009.0612547030005,420505370.08511317
PUŁAWSKI,1928,fixed14,312333342.7639685,1351.2689263871669,312331991.49504215
PUŁTUSKI,1928,fixed14,322722368.9222091,1353.5157041546777,322721015.4065049
PŁOCKI,1928,fixed14,357383982.42668605,2369.921090358715,357381612.5055957
PŁOŃSKI,1928,fixed14,328329135.3183523,1593.8469327640114,328327541.4714195
RADOMSKI,1928,fixed14,345186847.2111561,1201.3853066292263,345185645.8258494
RADOMSZCZAŃSKI,1928,fixed14,383954805.57358474,1300.511967828645,383953505.0616169
RADZIECHOWSKI,1928,fixed14,262961327.32784846,866.7223634676158,262960460.605485
RADZYMIŃSKI,1928,fixed14,337074341.34558046,2303.9200558819607,337072037.4255246
RADZYŃSKI,1928,fixed14,311719937.0810041,929.4310831278062,311719007.64992094
RAWICKI,1928,fixed14,469471514.76409286,3415.4057265140445,469468099.3583664
RAWSKI (RAWA MAZOWIECKA),1928,fixed14,360994545.3713359,1414.1451423953015,360993131.22619355
RAWSKI (RAWA RUSKA),1928,fixed14,279365703.1573402,947.7631952721008,279364755.39414495
ROHATYŃSKI,1928,fixed14,262619514.90879086,962.2130828123313,262618552.69570804
ROPCZYCKI,1928,fixed14,338592053.8722059,1361.4707000975384,338590692.4015058
RUDECKI,1928,fixed14,279880840.7157086,1701.0686443649554,279879139.64706427
RYBNICKI,1928,fixed14,409163243.2991626,6370.053603005826,409156873.24555963
RYPIŃSKI,1928,fixed14,306963778.3779348,1665.34628261506,306962113.0316522
RZESZOWSKI,1928,fixed14,323223128.6137014,1990.0492387119198,323221138.56446266
RÓWIEŃSKI,1928,fixed14,252347405.55237848,951.2178470628348,252346454.33453143
SAMBORSKI,1928,fixed14,294189905.7729417,1535.3942234793394,294188370.37871826
SANDOMIERSKI,1928,fixed14,326253719.4979972,1643.634825980976,326252075.8631712
SANOCKI,1928,fixed14,289461304.3293174,1091.556169483243,289460212.7731479
SARNEŃSKI,1928,fixed14,255684107.57630187,246.3509399398239,255683861.22536194
SIEDLECKI,1928,fixed14,319891810.07512015,1262.085728308491,319890547.98939186
SIERADZKI,1928,fixed14,406940254.1621568,1980.7142778921732,406938273.44787896
SIERPECKI,1928,fixed14,306002106.344423,1644.038249087519,306000462.3061739
SKAŁACKI,1928,fixed14,254167184.82213438,1302.866866208675,254165881.95526817
SKIERNIEWICKI,1928,fixed14,372768255.5719763,2099.1900316340716,372766156.38194466
SOCHACZEWSKI,1928,fixed14,359689613.0297129,2041.2962642682191,359687571.7334486
SOKALSKI,1928,fixed14,272281210.62954307,1169.1482995978388,272280041.4812435
SOKOŁOWSKI,1928,fixed14,314783168.5316522,1111.18712710838,314782057.3445251
SOKÓLSKI,1928,fixed14,284813109.3723465,643.4066119392801,284812465.9657346
STANISŁAWOWSKI,1928,fixed14,264283715.47189313,1754.9532365803177,264281960.51865655
STAROGARDZKI,1928,fixed14,356617751.8917699,1473.4929981070654,356616278.39877176
STOLIŃSKI,1928,fixed14,245504118.10137138,235.5142194910288,245503882.58715189
STOPNICKI,1928,fixed14,320420403.10602784,1087.6800742712696,320419315.42595357
STOŁPECKI,1928,fixed14,247004317.7161157,745.8318380801627,247003571.88427764
STRYJSKI,1928,fixed14,272052911.6053081,841.5850925515214,272052070.0202156
SUWALSKI,1928,fixed14,261997342.01928312,653.9974061811789,261996688.02187693
SZAMOTULSKI,1928,fixed14,467037153.3301014,1736.229688180914,467035417.1004132
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1928,fixed14,278697276.872893,848.7213285059612,278696428.1515645
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1928,fixed14,259792371.0953721,376.3002944793859,259791994.79507762
SZUBIŃSKI,1928,fixed14,412908348.1284645,1701.8165378164585,412906646.3119267
SĘPOLEŃSKI,1928,fixed14,392181398.6460287,2083.463104781004,392179315.1829239
SŁONIMSKI,1928,fixed14,269344283.4979682,554.3080588641063,269343729.18990934
TARNOBRZESKI,1928,fixed14,332784356.3178545,1407.9629703899732,332782948.35488415
TARNOGÓRSKI,1928,fixed14,440099300.85183555,11147.13139179468,440088153.7204437
TARNOPOLSKI,1928,fixed14,262189992.8942927,1300.9717904279955,262188691.92250228
TARNOWSKI,1928,fixed14,350695806.8195855,2166.1261373818593,350693640.6934481
TCZEWSKI,1928,fixed14,351092564.3019152,2929.9022395948846,351089634.3996756
TOMASZOWSKI,1928,fixed14,275536693.2309666,1258.2806893669326,275535434.95027727
TORUŃSKI,1928,fixed14,398362458.5161836,2629.7375438147164,398359828.7786398
TREMBOWELSKI,1928,fixed14,257028445.03541976,1462.0750482869591,257026982.96037146
TUCHOLSKI,1928,fixed14,375429633.1078348,1198.2382072136218,375428434.8696276
TURCZAŃSKI,1928,fixed14,283125811.46815133,606.3780229073362,283125205.0901284
TURECKI,1928,fixed14,384513108.12372804,1191.2092501859372,384511916.9144778
TŁUMACKI,1928,fixed14,260490152.52383575,1234.193778590472,260488918.33005714
WADOWICKI,1928,fixed14,385181741.4960932,2341.558532326948,385179399.9375609
WARSZAWSKI,1928,fixed14,350004769.5713572,7049.287123705202,349997720.2842335
WIELUŃSKI,1928,fixed14,432918427.0073371,968.6373280641998,432917458.370009
WILEJSKI,1928,fixed14,234082466.00424355,367.6503968704148,234082098.35384667
WILEŃSKO-TROCKI,1928,fixed14,251839832.74544415,414.72197216780154,251839418.02347198
WILNO (MIASTO),1928,fixed14,257111922.49126673,47348.806145244285,257064573.68512148
WOLSZTYŃSKI,1928,fixed14,529153062.70142734,1689.4973046103632,529151373.2041227
WOŁKOWYSKI,1928,fixed14,280780908.1354801,530.6918738935441,280780377.4436062
WOŁOŻYŃSKI,1928,fixed14,235755153.3037224,456.6762623987265,235754696.62746
WRZESIŃSKI,1928,fixed14,436371472.5379767,2510.465044836107,436368962.0729318
WYRZYSKI,1928,fixed14,401122454.0287939,1732.5059125868095,401120721.52288127
WYSOKOMAZOWIECKI,1928,fixed14,292283183.63342905,925.9843612173015,292282257.6490678
WĄBRZESKI,1928,fixed14,381514104.584186,2109.511842372411,381511995.07234365
WĄGROWIECKI,1928,fixed14,413932136.869904,1552.9129103962855,413930583.9569936
WĘGROWSKI,1928,fixed14,300777789.1362462,1078.958777420547,300776710.1774688
WŁOCŁAWSKI,1928,fixed14,388584721.5717292,2795.744419812016,388581925.82730937
WŁODAWSKI,1928,fixed14,283009547.88041145,608.7098250953229,283008939.17058635
WŁODZIMIERSKI,1928,fixed14,274275668.6484786,795.4110080133397,274274873.2374706
WŁOSZCZOWSKI,1928,fixed14,346999032.94172037,1113.2046714978665,346997919.73704886
ZALESZCZYCKI,1928,fixed14,244619577.48056284,1431.0792343308242,244618146.4013285
ZAMOJSKI,1928,fixed14,292606570.7355665,1493.7342885701019,292605077.0012779
ZBARASKI,1928,fixed14,256208407.15465057,1180.9924456639303,256207226.1622049
ZBOROWSKI,1928,fixed14,258354114.48927575,1140.7793537978782,258352973.70992196
ZDOŁBUNOWSKI,1928,fixed14,250074554.20063645,1104.0760677766953,250073450.12456867
ZŁOCZOWSKI,1928,fixed14,270278681.5868678,1099.639319863352,270277581.947548
ŁASKI,1928,fixed14,382938627.6721809,2178.190393462759,382936449.48178744
ŁAŃCUCKI,1928,fixed14,312766154.9689822,1715.2586340078622,312764439.7103482
ŁOMŻYŃSKI,1928,fixed14,300275451.2230487,1016.0347122919386,300274435.1883364
ŁOWICKI,1928,fixed14,379107880.75302047,2320.1497073821106,379105560.6033131
ŁUCKI,1928,fixed14,264157326.59946924,489.9765720978286,264156836.62289715
ŁUKOWSKI,1928,fixed14,315356640.97697985,900.9044022421003,315355740.0725776
ŁUNINIECKI,1928,fixed14,250952744.05916968,206.18993278006093,250952537.8692369
ŁÓDZKI,1928,fixed14,390135387.56918675,5204.290145574371,390130183.2790412
ŁÓDŹ (MIASTO),1928,fixed14,391283587.88401175,722363.886072881,390561223.9979389
ŁĘCZYCKI,1928,fixed14,389306915.3649319,2676.2504953660386,389304239.1144365
ŚNIATYŃSKI,1928,fixed14,248624457.72779402,1892.32757061677,248622565.4002234
ŚREDZKI,1928,fixed14,456252916.70532084,2138.0269618723255,456250778.678359
ŚREMSKI,1928,fixed14,453232862.6560368,1742.515395358782,453231120.14064145
ŚWIECKI,1928,fixed14,378086740.31221044,1274.6825152374058,378085465.6296952
ŚWIĘCIAŃSKI,1928,fixed14,241742286.01697508,337.5614802404395,241741948.45549482
ŚWIĘTOCHŁOWICKI,1928,fixed14,448361211.03121096,119850.39856081145,448241360.63265014
ŻNIŃSKI,1928,fixed14,424248113.90696645,2119.876556058562,424245994.0304104
ŻYDACZOWSKI,1928,fixed14,267110803.3497992,969.6344144112458,267109833.71538478
ŻYWIECKI,1928,fixed14,385648590.5492585,1962.296043371476,385646628.2532151
ŻÓŁKIEWSKI,1928,fixed14,276755203.8371804,1186.7872553077714,276754017.0499251
AUGUSTOWSKI,1929,fixed14,261516028.83496025,408.0241518181256,261515620.81080842
BARANOWICKI,1929,fixed14,252881076.3988905,358.39694053493645,252880718.00194997
BIALSKI (BIAŁA KRAKOWSKA),1929,fixed14,391679332.8140097,5922.397075465948,391673410.41693425
BIALSKI (BIAŁA PODLASKA),1929,fixed14,303654615.470884,798.4083400349955,303653817.062544
BIAŁOSTOCKI,1929,fixed14,291598510.5751252,1003.2538160559034,291597507.32130915
BIELSKI (BIELSK PODLASKI),1929,fixed14,289471120.1098143,330.8708364725687,289470789.2389778
BIELSKO,1929,fixed14,393946211.52214825,17929.534649630947,393928281.98749864
BIŁGORAJSKI,1929,fixed14,279161678.2128602,625.8772186229138,279161052.3356416
BOCHEŃSKI,1929,fixed14,368607819.13004196,1329.639508240873,368606489.4905337
BORSZCZOWSKI,1929,fixed14,236882212.938366,815.3635010063224,236881397.57486498
BRASŁAWSKI,1929,fixed14,229219856.7903115,209.80554690857562,229219646.98476458
BRODNICKI,1929,fixed14,367362521.2322154,1658.1166350961798,367360863.1155803
BRODZKI,1929,fixed14,266694303.46196625,869.1132620804368,266693434.34870416
BRZESKI (BRZESKO),1929,fixed14,330250567.54807884,1222.3530453721244,330249345.1950335
BRZESKI (BRZEŚĆ N.BUG.),1929,fixed14,297322460.17522,466.4244388790211,297321993.7507811
BRZEZIŃSKI,1929,fixed14,377828335.99283886,2987.749144143225,377825348.2436947
BRZEŻAŃSKI,1929,fixed14,262025917.95943233,757.599620142408,262025160.3598122
BRZOZOWSKI,1929,fixed14,298354495.3289211,1470.1462613539168,298353025.18265975
BUCZACKI,1929,fixed14,251788404.77849835,880.9673308013579,251787523.81116754
BYDGOSKI,1929,fixed14,398353409.63545316,2405.8126989050256,398351003.82275426
BÓBRECKI,1929,fixed14,264391961.0926679,1129.213738050484,264390831.87892985
BĘDZIŃSKI,1929,fixed14,417137799.54322475,6430.645698794357,417131368.89752597
BŁOŃSKI,1929,fixed14,360136272.6601884,3420.5068154214887,360132852.15337294
CHEŁMIŃSKI,1929,fixed14,371805465.750502,1921.2561743554597,371803544.49432766
CHEŁMSKI,1929,fixed14,294882061.9118007,896.0999344141264,294881165.8118663
CHODZIESKI,1929,fixed14,421111063.3798796,1307.2083600039373,421109756.1715196
CHOJNICKI,1929,fixed14,359522351.4450007,604.2273296147624,359521747.2176711
CHORZÓW,1929,fixed14,449136773.12763894,496347.6831553964,448640425.4444835
CHRZANOWSKI,1929,fixed14,409353548.76696646,5245.7682618076215,409348302.9987047
CIECHANOWSKI,1929,fixed14,340880035.5196658,1634.1735277120513,340878401.34613806
CIESZYŃSKI,1929,fixed14,389502320.02719754,4377.601486114202,389497942.42571145
CZARNKOWSKI,1929,fixed14,413445833.6424935,1189.0607712643236,413444644.5817222
CZORTKOWSKI,1929,fixed14,249620460.29074034,1466.840090315696,249618993.45065004
CZĘSTOCHOWSKI,1929,fixed14,379487373.4820501,2130.402914080801,379485243.079136
DOBROMILSKI,1929,fixed14,289040635.5782108,844.0382676818142,289039791.5399431
DOLIŃSKI,1929,fixed14,267959981.48131528,484.4885150381697,267959496.99280024
DROHICKI,1929,fixed14,268798659.8440481,523.1720405397024,268798136.67200756
DROHOBYCKI,1929,fixed14,283069461.8860978,1997.173627863182,283067464.71246994
DUBIEŃSKI,1929,fixed14,254274925.21025512,504.2141748489256,254274420.99608028
DZIAŁDOWSKI,1929,fixed14,337628782.9572031,608.5075927018215,337628174.4496104
DZIŚNIEŃSKI,1929,fixed14,227070935.28802568,278.0766367699085,227070657.21138892
DĄBROWSKI,1929,fixed14,340430732.0940854,964.7339317524745,340429767.3601536
GARWOLIŃSKI,1929,fixed14,321840464.8956906,852.3996036649136,321839612.49608696
GNIEŹNIEŃSKI,1929,fixed14,429204716.0844431,1668.4930461767176,429203047.5913969
GORLICKI,1929,fixed14,323495329.32484335,1135.1992590447378,323494194.1255843
GOSTYNIŃSKI,1929,fixed14,364976452.4571273,1632.6191165259963,364974819.8380107
GOSTYŃSKI,1929,fixed14,463107371.1075459,2053.573712436506,463105317.5338335
GRODZIEŃSKI,1929,fixed14,270067449.1085539,364.4250513666971,270067084.6835025
GRUDZIĄDZKI,1929,fixed14,372816133.4623652,3292.426795065745,372812841.03557014
GRÓDECKI,1929,fixed14,277731415.4321296,1043.379911660562,277730372.05221796
GRÓJECKI,1929,fixed14,331435494.8966483,1340.11960936633,331434154.77703893
HOROCHOWSKI,1929,fixed14,255188239.6489156,663.9017130070827,255187575.74720258
HORODEŃSKI,1929,fixed14,243232079.94166973,1254.3212249590692,243230825.62044477
HRUBIESZOWSKI,1929,fixed14,278667241.2065679,1159.8948942598727,278666081.31167364
INOWROCŁAWSKI,1929,fixed14,403367907.3870433,2191.183485958839,403365716.2035573
IWACEWICKI,1929,fixed14,266023746.81659764,248.5918373339515,266023498.2247603
IŁŻECKI,1929,fixed14,327932550.3683943,851.9116273370822,327931698.45676696
JANOWSKI,1929,fixed14,307671110.9337401,757.5940187266445,307670353.3397214
JAROCIŃSKI,1929,fixed14,446691118.137783,2180.007348393678,446688938.1304346
JAROSŁAWSKI,1929,fixed14,309196453.9970116,864.6848507533861,309195589.31216085
JASIELSKI,1929,fixed14,320522002.78204405,1029.9314307519048,320520972.8506133
JAWOROWSKI,1929,fixed14,272089178.546491,842.0719181549277,272088336.4745729
JĘDRZEJOWSKI,1929,fixed14,370150375.2898564,1023.2632703174515,370149352.02658606
KALISKI,1929,fixed14,414731743.19950414,2110.9279908154385,414729632.27151334
KAMIONECKI,1929,fixed14,271228652.0304718,870.7329798552926,271227781.29749197
KARTUSKI,1929,fixed14,342768143.1035292,639.0523491751698,342767504.05118006
KATOWICE,1929,fixed14,435670016.09428024,98094.65165720946,435571921.442623
KAŁUSKI,1929,fixed14,258691398.2331648,763.3641577368958,258690634.86900705
KIELECKI,1929,fixed14,359612230.49952894,1231.821684712649,359610998.6778442
KOBRYŃSKI,1929,fixed14,282881092.4848896,353.83345229992324,282880738.65143734
KOLBUSZOWSKI,1929,fixed14,304732626.06149673,864.4577622416884,304731761.6037345
KOLSKI,1929,fixed14,394011534.75761455,1497.6569560392543,394010037.10065854
KONECKI,1929,fixed14,360011793.08179134,1042.9212396097803,360010750.1605517
KONIŃSKI,1929,fixed14,400330418.2717864,1250.8790103969739,400329167.392776
KOPYCZYNIECKI,1929,fixed14,248984973.33763534,1068.4555273997514,248983904.88210794
KOSOWSKI (KOSÓW HUCULSKI),1929,fixed14,238571651.9045043,271.5606086293511,238571380.34389567
KOSTOPOLSKI,1929,fixed14,246243646.53157422,286.83918328995054,246243359.69239092
KOSZYRSKI,1929,fixed14,256155530.01351824,238.71291534033855,256155291.3006029
KOWELSKI,1929,fixed14,271096175.4764516,245.50187624994723,271095929.97457534
KOZIENICKI,1929,fixed14,323753327.8135779,708.7647945978935,323752619.0487833
KOŁOMYJSKI,1929,fixed14,254367191.74322957,1128.2971183835564,254366063.44611117
KOŚCIAŃSKI,1929,fixed14,483505552.26987994,2342.4073824893985,483503209.86249745
KOŚCIERSKI,1929,fixed14,349820300.93492,742.3337716128093,349819558.6011484
KRAKOWSKI,1929,fixed14,383110071.70341927,3269.530068435215,383106802.1733508
KRAKÓW (MIASTO),1929,fixed14,383418457.1089754,388149.8254996565,383030307.28347576
KRASNOSTAWSKI,1929,fixed14,287140571.7852376,993.6377252466809,287139578.1475124
KROTOSZYŃSKI,1929,fixed14,440552939.6356718,2356.465253646177,440550583.17041814
KROŚNIEŃSKI,1929,fixed14,314736357.64669156,1756.3775375865016,314734601.26915395
KRZEMIENIECKI,1929,fixed14,246636632.442864,568.9305896872355,246636063.51227432
KUTNOWSKI,1929,fixed14,385537881.9458122,4135.968261586619,385533745.9775506
KĘPIŃSKI,1929,fixed14,430499224.8632058,1602.9688626278664,430497621.89434314
LESKI,1929,fixed14,284702220.25805527,509.2608600516373,284701710.99719524
LESZCZYŃSKI,1929,fixed14,486467051.1616708,2314.3268030193744,486464736.8348678
LIDZKI,1929,fixed14,257794770.7738672,319.15574448707133,257794451.6181227
LIMANOWSKI,1929,fixed14,340459079.64783776,750.8056966829156,340458328.8421411
LIPNOWSKI,1929,fixed14,304468338.88289773,1180.0532384870091,304467158.8296592
LUBACZOWSKI,1929,fixed14,268811927.7503888,670.071163090211,268811257.6792257
LUBARTOWSKI,1929,fixed14,306080329.8395158,859.8492141959501,306079469.9903016
LUBAWSKI,1929,fixed14,348803562.1579362,1385.7240713701656,348802176.43386483
LUBELSKI,1929,fixed14,311303114.12798965,2297.6065839447697,311300816.5214057
LUBLINIECKI,1929,fixed14,422146703.0245148,1966.250546926366,422144736.77396786
LUBOMELSKI,1929,fixed14,277859537.85309845,274.7809685800669,277859263.07212985
LWOWSKI,1929,fixed14,279883236.9419965,1882.1665345591603,279881354.775462
LWÓW (MIASTO),1929,fixed14,285420668.7901688,185047.9920481833,285235620.7981206
M. ST. WARSZAWA,1929,fixed14,349496995.7124243,695186.7201436515,348801808.9922806
MAKOWSKI (MAKÓW MAZOWIECKI),1929,fixed14,319646923.78272104,873.5321164460569,319646050.25060457
MIECHOWSKI,1929,fixed14,371127611.6048234,1267.4523088316755,371126344.1525146
MIELECKI,1929,fixed14,332226320.1836834,845.3146460202204,332225474.8690374
MIĘDZYCHODZKI,1929,fixed14,476525156.1902482,1087.5382124791552,476524068.6520357
MIŃSKI,1929,fixed14,330251798.38105375,1706.8218044988917,330250091.5592492
MOGILEŃSKI,1929,fixed14,416082973.3900939,1919.6410869447814,416081053.749007
MORSKI,1929,fixed14,334872191.1638786,1349.2367827154565,334870841.9270959
MOŁODECZAŃSKI,1929,fixed14,241183554.26998302,682.0013670753449,241182872.26861596
MOŚCISKI,1929,fixed14,287646589.97601056,1117.0542640670342,287645472.9217465
MYŚLENICKI,1929,fixed14,341691786.4918632,1110.0156109718139,341690676.4762522
MŁAWSKI,1929,fixed14,337818402.4834686,1079.5324495101477,337817322.9510191
NADWÓRNIAŃSKI,1929,fixed14,251490820.65507308,572.417897557514,251490248.23717552
NIESZAWSKI,1929,fixed14,388774184.4340619,1613.6876643320854,388772570.74639755
NIEŚWIESKI,1929,fixed14,241279158.02473634,699.570572604504,241278458.45416373
NIŻAŃSKI,1929,fixed14,311101389.746713,741.2265498846691,311100648.5201631
NOWOGRÓDZKI,1929,fixed14,253149369.48634017,434.8692692844706,253148934.61707088
NOWOSĄDECKI,1929,fixed14,336148946.9548049,901.5853868506397,336148045.369418
NOWOTARSKI,1929,fixed14,356173429.2511685,753.8593216222296,356172675.3918469
NOWOTOMYSKI,1929,fixed14,503043951.6136223,1770.8453793886945,503042180.7682429
OBORNICKI,1929,fixed14,444547158.2868102,1222.4917400362492,444545935.7950702
