scenario,District,target_label,dest_id,distance_km_1924,distance_km_1938,change_ratio_km_1938_vs_1924,proportional_change_km_1938_vs_1924,distance_miles_1924,distance_miles_1938,change_ratio_miles_1938_vs_1924,proportional_change_miles_1938_vs_1924,distance_minutes_1924,distance_minutes_1938,change_ratio_minutes_1938_vs_1924,proportional_change_minutes_1938_vs_1924
baseline,KIELECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,212.77433113876828,212.68117451444687,0.9995621810966443,-0.0004378189033556584,132.21179891402758,132.15391408921636,0.9995621810966443,-0.00043781890335570955,,,,
baseline,KOBRYŃSKI,Gdynia,City:Gdynia,705.6280274766096,664.5617305472266,0.9418017775225853,-0.058198222477414734,438.4567930611684,412.9393870718608,0.9418017775225853,-0.05819822247741464,,,,
baseline,KOBRYŃSKI,Stołpce,Border_Crossing:Stołpce,276.92931780649025,277.43117220411995,1.0018122111505015,0.001812211150501516,172.07584713473665,172.38768490364623,1.0018122111505017,0.00181221115050163,,,,
baseline,KOBRYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,636.1542409102366,632.2252603695823,0.9938238554614798,-0.00617614453852027,395.2877968286346,392.84644226110777,0.9938238554614798,-0.0061761445385201735,,,,
baseline,KOBRYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,544.8717367879872,545.3735911856169,1.0009210505220698,0.0009210505220698833,338.56749595968836,338.87933372859794,1.00092105052207,0.0009210505220699413,,,,
baseline,KOLBUSZOWSKI,Gdynia,City:Gdynia,730.0764244472621,631.3770486556286,0.8648095288567107,-0.13519047114328933,453.64831793521967,392.31938810019665,0.8648095288567108,-0.13519047114328925,,,,
baseline,KOLBUSZOWSKI,Stołpce,Border_Crossing:Stołpce,609.9230736530147,579.7913852084474,0.9505975593543305,-0.04940244064566942,378.9885101988474,360.2655528183582,0.9505975593543307,-0.04940244064566937,,,,
baseline,KOLBUSZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,578.7746260325005,547.3992241377921,0.9457899491728123,-0.05421005082718765,359.63376815244084,340.13800330172404,0.9457899491728124,-0.054210050827187536,,,,
baseline,KOLBUSZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,265.0093070046956,307.11772128536967,1.158894096047457,0.15889409604745686,164.6690981028147,190.83404559281144,1.1588940960474567,0.15889409604745686,,,,
baseline,KOLSKI,Gdynia,City:Gdynia,358.13655036005485,291.431445326541,0.8137439337971747,-0.1862560662028253,222.53566643377764,181.08704861399812,0.8137439337971748,-0.1862560662028252,,,,
baseline,KOLSKI,Stołpce,Border_Crossing:Stołpce,612.5966814296052,601.3893909954123,0.9817052707369577,-0.018294729263042347,380.6498125365952,373.68592727221034,0.9817052707369576,-0.018294729263042486,,,,
baseline,KOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,198.16971923053583,205.2254519944723,1.0356044949315812,0.03560449493158117,123.13691660799728,127.52114433125726,1.0356044949315812,0.03560449493158126,,,,
baseline,KOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,415.36987067085784,299.86768661793883,0.7219293159940245,-0.27807068400597545,258.0987919086216,186.32908430147526,0.7219293159940245,-0.27807068400597545,,,,
baseline,KONECKI,Gdynia,City:Gdynia,543.1238218037038,475.59029572092464,0.8756572196400784,-0.12434278035992159,337.48139227798924,295.5180176424067,0.8756572196400784,-0.12434278035992163,,,,
baseline,KONECKI,Stołpce,Border_Crossing:Stołpce,537.5772066919733,534.9205324386016,0.9950580600882993,-0.004941939911700716,334.0348864993981,332.38410616190635,0.9950580600882993,-0.0049419399117006345,,,,
baseline,KONECKI,Zbąszyń,Border_Crossing:Zbąszyń,391.79959554975187,392.4975515878738,1.0017814108183103,0.0017814108183102327,243.4529064863449,243.8865961277087,1.00178141081831,0.0017814108183101627,,,,
baseline,KONECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,273.5943351940024,272.62418724513697,0.9964540641962579,-0.003545935803742052,170.00358565383246,169.40076385269802,0.996454064196258,-0.00354593580374197,,,,
baseline,KONIŃSKI,Gdynia,City:Gdynia,338.81597000503564,317.97074650317705,0.9384762663296279,-0.06152373367037207,210.53041809799902,197.57780072542565,0.9384762663296279,-0.06152373367037207,,,,
baseline,KONIŃSKI,Stołpce,Border_Crossing:Stołpce,647.5159181443103,644.6514608963173,0.9955762365561575,-0.004423763443842573,402.3476135732482,400.56772290860556,0.9955762365561573,-0.00442376344384265,,,,
baseline,KONIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,172.8135541670745,172.62987474318203,0.9989371237413769,-0.0010628762586231606,107.38133096634925,107.26719789904575,0.9989371237413768,-0.0010628762586232534,,,,
baseline,KONIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,448.3149654633134,337.39354391752283,0.7525814882598035,-0.24741851174019644,278.5699184049045,209.6465637775751,0.7525814882598036,-0.24741851174019638,,,,
baseline,KOPYCZYNIECKI,Gdynia,City:Gdynia,1018.4377725885379,978.1060502397678,0.9603984421686756,-0.0396015578313243,632.8276971911124,607.7667345435348,0.9603984421686756,-0.03960155783132433,,,,
baseline,KOPYCZYNIECKI,Stołpce,Border_Crossing:Stołpce,638.749417655256,639.5819014449722,1.0013033026202547,0.0013033026202546186,396.9003643978641,397.41764568276386,1.0013033026202547,0.0013033026202546264,,,,
baseline,KOPYCZYNIECKI,Zbąszyń,Border_Crossing:Zbąszyń,917.303175966706,911.8411390715036,0.9940455489108645,-0.005954451089135558,569.9855917536081,566.5916404259992,0.9940455489108644,-0.005954451089135606,,,,
baseline,KOPYCZYNIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,607.9597498390029,608.792233628719,1.0013693074088155,0.0013693074088153825,377.7685577172111,378.2858390021108,1.0013693074088155,0.0013693074088154272,,,,
baseline,KOSOWSKI (KOSÓW HUCULSKI),Gdynia,City:Gdynia,1049.7320142744877,1007.8151153630059,0.9600689525121778,-0.03993104748782216,652.2730314417528,626.2270860482264,0.9600689525121778,-0.03993104748782221,,,,
baseline,KOSOWSKI (KOSÓW HUCULSKI),Stołpce,Border_Crossing:Stołpce,774.3035379283706,773.5508451553754,0.9990279099395452,-0.0009720900604547889,481.12976366608956,480.6620622050408,0.9990279099395453,-0.0009720900604547774,,,,
baseline,KOSOWSKI (KOSÓW HUCULSKI),Zbąszyń,Border_Crossing:Zbąszyń,934.7837698713346,927.7365564134202,0.9924611298515759,-0.007538870148424135,580.847525868721,576.4685917951633,0.9924611298515759,-0.007538870148424158,,,,
baseline,KOSOWSKI (KOSÓW HUCULSKI),Zebrzydowice,Border_Crossing:Zebrzydowice,611.1807157827901,610.428023009795,0.9987684611874066,-0.001231538812593441,379.7699725466681,379.3022710856193,0.9987684611874065,-0.001231538812593576,,,,
baseline,KOSTOPOLSKI,Gdynia,City:Gdynia,927.6376027802715,886.1552108117443,0.9552816834459942,-0.04471831655400581,576.4071048771801,550.6311494973044,0.9552816834459942,-0.04471831655400581,,,,
baseline,KOSTOPOLSKI,Stołpce,Border_Crossing:Stołpce,351.82191686138157,351.50373103134075,0.9990956054333415,-0.0009043945666585171,218.61193630207353,218.41422485467524,0.9990956054333415,-0.0009043945666585066,,,,
baseline,KOSTOPOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,856.6154412197544,853.7285810335808,0.9966299227783438,-0.0033700772216561595,532.27599332616,530.4821821254171,0.9966299227783438,-0.0033700772216561257,,,,
baseline,KOSTOPOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,656.7170801037666,656.3988942737259,0.9995154902473521,-0.0004845097526479519,408.06494878115757,407.86723733375936,0.9995154902473522,-0.00048450975264782383,,,,
baseline,KOSZYRSKI,Gdynia,City:Gdynia,849.6858747353839,807.8477160157726,0.9507604398712161,-0.04923956012878396,527.9701616702002,501.97314314843663,0.9507604398712161,-0.04923956012878395,,,,
baseline,KOSZYRSKI,Stołpce,Border_Crossing:Stołpce,319.42096180512226,320.29768793551665,1.0027447357413233,0.0027447357413233143,198.47892245781063,199.02369465017992,1.0027447357413233,0.0027447357413233264,,,,
baseline,KOSZYRSKI,Zbąszyń,Border_Crossing:Zbąszyń,779.9468249044411,775.4952358756823,0.9942924454762615,-0.005707554523738475,484.63633853769744,481.8702502113086,0.9942924454762616,-0.005707554523738408,,,,
baseline,KOSZYRSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,678.155822327505,677.4206352173375,0.998915902384139,-0.0010840976158610592,421.3863614754641,420.9295375256322,0.998915902384139,-0.0010840976158610527,,,,
baseline,KOWELSKI,Gdynia,City:Gdynia,766.3552303816934,725.3873297439008,0.9465418920447791,-0.053458107955220824,476.1909158575032,450.73465047029737,0.9465418920447792,-0.053458107955220775,,,,
baseline,KOWELSKI,Stołpce,Border_Crossing:Stołpce,397.37145873077236,397.5959276823034,1.000564884433945,0.0005648844339450143,246.91510068299874,247.05457917988056,1.0005648844339452,0.0005648844339451338,,,,
baseline,KOWELSKI,Zbąszyń,Border_Crossing:Zbąszyń,695.35352985131,692.9616299882055,0.9965601672236912,-0.003439832776308759,432.0725181972383,430.5862609874012,0.9965601672236912,-0.00343983277630872,,,,
baseline,KOWELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,543.5421712880379,543.5603175218283,1.0000333851442427,3.338514424260432e-05,337.74134251541943,337.752618058856,1.0000333851442427,3.338514424260434e-05,,,,
baseline,KOZIENICKI,Gdynia,City:Gdynia,566.6295471146831,525.468955262016,0.9273589030747521,-0.07264109692524794,352.08716832019775,326.5111702001142,0.9273589030747521,-0.07264109692524794,,,,
baseline,KOZIENICKI,Stołpce,Border_Crossing:Stołpce,441.11601654979415,441.11963083561346,1.0000081935039393,8.193503939347977e-06,274.09670031956216,274.098946131956,1.0000081935039393,8.193503939322381e-06,,,,
baseline,KOZIENICKI,Zbąszyń,Border_Crossing:Zbąszyń,495.60738555416634,493.04232548385284,0.9948244111264699,-0.005175588873530142,307.9560567691779,306.3622028282271,0.9948244111264698,-0.0051755888735302066,,,,
baseline,KOZIENICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,342.70841488176023,342.71202916757954,1.0000105462418265,1.0546241826472836e-05,212.94907046349422,212.95131627588808,1.0000105462418265,1.0546241826573359e-05,,,,
baseline,KOŁOMYJSKI,Gdynia,City:Gdynia,1004.7084617360763,963.4859128762718,0.9589706363290955,-0.04102936367090452,624.2967015774075,598.6822051698418,0.9589706363290954,-0.04102936367090458,,,,
baseline,KOŁOMYJSKI,Stołpce,Border_Crossing:Stołpce,729.2799853899592,729.221642668641,0.999919999557801,-8.000044219906813e-05,453.1534338017443,453.1171813266562,0.999919999557801,-8.000044219899698e-05,,,,
baseline,KOŁOMYJSKI,Zbąszyń,Border_Crossing:Zbąszyń,889.7602173329233,883.4073539266859,0.992860027586668,-0.0071399724133320045,552.8711960043759,548.9237109167788,0.992860027586668,-0.007139972413331979,,,,
baseline,KOŁOMYJSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,566.1571632443785,566.0988205230605,0.9998969496014434,-0.00010305039855661014,351.7936426823227,351.7573902072346,0.9998969496014435,-0.00010305039855655772,,,,
baseline,KOŚCIAŃSKI,Gdynia,City:Gdynia,337.9715411954173,327.4202913236556,0.9687806558077596,-0.03121934419224039,210.00571452413763,203.4494738400712,0.9687806558077595,-0.03121934419224043,,,,
baseline,KOŚCIAŃSKI,Stołpce,Border_Crossing:Stołpce,772.6854104441318,770.1003710011521,0.9966544735955428,-0.003345526404457182,480.12430617308064,478.51803762935685,0.9966544735955427,-0.0033455264044573076,,,,
baseline,KOŚCIAŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,68.90756402050515,68.78716845074732,0.9982527960250923,-0.0017472039749076836,42.8171619629853,42.74235164740931,0.9982527960250923,-0.0017472039749077055,,,,
baseline,KOŚCIAŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,534.5827617139194,382.0381542370055,0.7146473504161592,-0.28535264958384077,332.1742252289398,237.38742993640233,0.7146473504161592,-0.2853526495838408,,,,
baseline,KOŚCIERSKI,Gdynia,City:Gdynia,80.03402425478517,69.22002150274685,0.864882431531715,-0.13511756846828504,49.730821685220114,43.011313981183314,0.8648824315317151,-0.135117568468285,,,,
baseline,KOŚCIERSKI,Stołpce,Border_Crossing:Stołpce,803.829519041882,761.6742127255294,0.947556906884187,-0.052443093115813015,499.4763520765733,473.28226723547493,0.9475569068841869,-0.05244309311581303,,,,
baseline,KOŚCIERSKI,Zbąszyń,Border_Crossing:Zbąszyń,303.0102976774624,302.6626077784458,0.9988525475811166,-0.0011474524188834104,188.2818116781425,188.06576725790066,0.9988525475811165,-0.0011474524188834522,,,,
baseline,KOŚCIERSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,662.6276784693131,528.827117017382,0.7980758036533973,-0.20192419634660272,411.7376231981556,328.59783452820767,0.7980758036533973,-0.20192419634660275,,,,
baseline,KRAKOWSKI,Gdynia,City:Gdynia,712.6804335846533,590.6105093992229,0.8287171663020958,-0.17128283369790417,442.83895369692965,366.98824283590454,0.8287171663020958,-0.1712828336979042,,,,
baseline,KRAKOWSKI,Stołpce,Border_Crossing:Stołpce,714.4280353705648,659.8454069735691,0.923599542998499,-0.07640045700150103,443.9248627662432,410.0088003765736,0.923599542998499,-0.07640045700150101,,,,
baseline,KRAKOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,561.3562073307014,433.5770020299136,0.7723741117812,-0.22762588821880006,348.8104679052853,269.41217532832945,0.7723741117811999,-0.22762588821880012,,,,
baseline,KRAKOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,108.14772874201701,108.12810510099868,0.9998185478211462,-0.00018145217885378852,67.19986235615585,67.18766879471265,0.9998185478211462,-0.00018145217885376543,,,,
baseline,KRAKÓW (MIASTO),Gdynia,City:Gdynia,712.3591313370408,590.3271623056812,0.8286931918703486,-0.17130680812965143,442.63930579802843,366.8121791690435,0.8286931918703486,-0.1713068081296514,,,,
baseline,KRAKÓW (MIASTO),Stołpce,Border_Crossing:Stołpce,714.398128983149,659.3196188470931,0.9229022195026563,-0.07709778049734378,443.9062798043883,409.6820908826371,0.9229022195026563,-0.07709778049734377,,,,
baseline,KRAKÓW (MIASTO),Zbąszyń,Border_Crossing:Zbąszyń,561.0349050830889,433.29365493637187,0.7723114034628582,-0.22768859653714174,348.6108200063841,269.2361116614683,0.7723114034628582,-0.2276885965371418,,,,
baseline,KRAKÓW (MIASTO),Zebrzydowice,Border_Crossing:Zebrzydowice,108.0905705909637,108.09057106787303,1.000000004412127,4.412127094221231e-09,67.1643459386777,67.16434623501533,1.000000004412127,4.4121271133523826e-09,,,,
baseline,KRASNOSTAWSKI,Gdynia,City:Gdynia,681.7944778325214,640.6020771269809,0.9395823784955045,-0.0604176215044955,423.64731648527163,398.0515532664693,0.9395823784955045,-0.06041762150449547,,,,
baseline,KRASNOSTAWSKI,Stołpce,Border_Crossing:Stołpce,416.0220693764001,415.99387480934604,0.9999322281938159,-6.77718061840678e-05,258.5040492704831,258.48652998415815,0.9999322281938159,-6.777180618406403e-05,,,,
baseline,KRASNOSTAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,610.7723162720046,608.1754473488177,0.9957482209753096,-0.004251779024690415,379.51620493425173,377.9025858945822,0.9957482209753097,-0.0042517790246902965,,,,
baseline,KRASNOSTAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,458.15038673168016,458.1221921646261,0.9999384600169058,-6.153998309420744e-05,284.68136395385085,284.6638446675259,0.9999384600169058,-6.1539983094204e-05,,,,
baseline,KROTOSZYŃSKI,Gdynia,City:Gdynia,354.9626459157724,344.90620045283134,0.9716690035454398,-0.028330996454560164,220.5634942553294,214.31471068157626,0.9716690035454398,-0.02833099645456019,,,,
baseline,KROTOSZYŃSKI,Stołpce,Border_Crossing:Stołpce,739.5204374758954,733.7840884321896,0.9922431500834719,-0.0077568499165281855,459.5165537548346,455.9521528131981,0.9922431500834719,-0.007756849916528182,,,,
baseline,KROTOSZYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,141.58129554175355,140.53741858132864,0.9926270136430765,-0.007372986356923552,87.97451119207494,87.32587632129876,0.9926270136430766,-0.007372986356923448,,,,
baseline,KROTOSZYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,467.48669764963716,314.1483439237806,0.6719941882907273,-0.3280058117092727,290.4826768052527,195.20267061226346,0.6719941882907272,-0.32800581170927273,,,,
baseline,KROŚNIEŃSKI,Gdynia,City:Gdynia,842.1746948973989,755.8614068710879,0.8975114206716618,-0.10248857932833816,523.3029323430917,469.67035824889473,0.8975114206716618,-0.10248857932833823,,,,
baseline,KROŚNIEŃSKI,Stołpce,Border_Crossing:Stołpce,698.9321035431115,698.777271514693,0.9997784734344959,-0.0002215265655041098,434.2961401106867,434.1999319783563,0.999778473434496,-0.00022152656550405704,,,,
baseline,KROŚNIEŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,690.8504686434471,598.8278995017789,0.8667981374864469,-0.13320186251355315,429.2744465514474,372.09429074131987,0.8667981374864469,-0.13320186251355318,,,,
baseline,KROŚNIEŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,259.21995347313106,259.06512144471253,0.99940270019208,-0.0005972998079199716,161.07176170955293,160.97555357722248,0.99940270019208,-0.000597299807919963,,,,
baseline,KRZEMIENIECKI,Gdynia,City:Gdynia,978.5403327162854,937.2994753985022,0.9578547189738162,-0.042145281026183805,608.036585080251,582.4107123278427,0.9578547189738161,-0.04214528102618385,,,,
baseline,KRZEMIENIECKI,Stołpce,Border_Crossing:Stołpce,464.0260849211189,463.94943374182213,0.9998348127793079,-0.0001651872206921711,288.3323524135206,288.2847235935898,0.9998348127793079,-0.00016518722069215857,,,,
baseline,KRZEMIENIECKI,Zbąszyń,Border_Crossing:Zbąszyń,907.5181711557685,901.6540178338988,0.9935382524468889,-0.006461747553111166,563.905473529231,560.2616587154675,0.9935382524468889,-0.006461747553111109,,,,
baseline,KRZEMIENIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,598.6817635704115,598.6051123911146,0.9998719667376542,-0.00012803326234578184,372.00348611151014,371.9558572915793,0.9998719667376543,-0.00012803326234567722,,,,
baseline,KUTNOWSKI,Gdynia,City:Gdynia,366.7404715590435,323.54663892688495,0.8822223452771982,-0.11777765472280181,227.88189355311442,201.04249857663743,0.8822223452771981,-0.11777765472280186,,,,
baseline,KUTNOWSKI,Stołpce,Border_Crossing:Stołpce,561.9055256892675,559.3539744304868,0.9954591098643303,-0.004540890135669723,349.15179840306587,347.566338445846,0.9954591098643301,-0.004540890135669886,,,,
baseline,KUTNOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,243.25313595825776,243.2974967695613,1.000182364807462,0.00018236480746191153,151.1504443435186,151.17800886519908,1.000182364807462,0.0001823648074619169,,,,
baseline,KUTNOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,369.6403732341453,325.68338517906153,0.8810817452907408,-0.11891825470925925,229.6838083568741,202.37021073209866,0.8810817452907408,-0.11891825470925924,,,,
baseline,KĘPIŃSKI,Gdynia,City:Gdynia,423.36030986106067,413.9573429372154,0.9777896824411075,-0.022210317558892464,263.06381909867713,257.2210881382405,0.9777896824411075,-0.022210317558892443,,,,
baseline,KĘPIŃSKI,Stołpce,Border_Crossing:Stołpce,740.7832214899792,736.98890591718,0.9948779677202091,-0.005122032279790917,460.30121112044986,457.94353345866404,0.994877967720209,-0.005122032279790983,,,,
baseline,KĘPIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,199.5627723912558,200.66445715052643,1.0055204923547099,0.00552049235470983,124.00251944352702,124.68707440407975,1.0055204923547096,0.005520492354709693,,,,
baseline,KĘPIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,468.749481663721,231.5196993514405,0.49390923810670323,-0.5060907618932967,291.26733417086797,143.85962710570394,0.4939092381067033,-0.5060907618932967,,,,
baseline,LESKI,Gdynia,City:Gdynia,926.4222690679735,852.8606189559496,0.9205959824497412,-0.07940401755025878,575.6519317530358,529.9428556612773,0.9205959824497412,-0.07940401755025882,,,,
baseline,LESKI,Stołpce,Border_Crossing:Stołpce,758.5238591521387,759.0589267367621,1.0007054063997691,0.0007054063997690657,471.3247288852236,471.6572043653486,1.000705406399769,0.000705406399769002,,,,
baseline,LESKI,Zbąszyń,Border_Crossing:Zbąszyń,775.5273279231941,698.8839316403757,0.9011725396085476,-0.09882746039145235,481.8901912789631,434.26620748731193,0.9011725396085476,-0.09882746039145239,,,,
baseline,LESKI,Zebrzydowice,Border_Crossing:Zebrzydowice,358.6373786802256,359.12115358330965,1.0013489249360017,0.0013489249360017373,222.84686662791046,223.14747032321472,1.001348924936002,0.0013489249360018234,,,,
baseline,LESZCZYŃSKI,Gdynia,City:Gdynia,364.250416870515,353.99212693482417,0.9718372595868917,-0.028162740413108338,226.33464578124878,219.96044190561864,0.9718372595868916,-0.028162740413108376,,,,
baseline,LESZCZYŃSKI,Stołpce,Border_Crossing:Stołpce,786.4863216760818,781.7096594272709,0.9939265793731398,-0.006073420626860182,488.69979218618863,485.73171278798276,0.9939265793731399,-0.006073420626860163,,,,
baseline,LESZCZYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,66.12888010720525,66.37524185463016,1.0037254788985617,0.003725478898561755,41.090568361094235,41.2436504064534,1.0037254788985617,0.0037254788985616864,,,,
baseline,LESZCZYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,515.0622021550084,362.79097534199445,0.7043634221732546,-0.2956365778267453,320.04471561525975,225.42779113923044,0.7043634221732546,-0.2956365778267453,,,,
baseline,LIDZKI,Gdynia,City:Gdynia,810.9700399561515,756.6383028175173,0.9330040143757076,-0.06699598562429238,503.9132646975938,470.1530988600236,0.9330040143757077,-0.06699598562429228,,,,
baseline,LIDZKI,Stołpce,Border_Crossing:Stołpce,170.1486420151929,169.88846282684838,0.9984708712025966,-0.0015291287974034558,105.72543183762244,105.5637640351816,0.9984708712025965,-0.0015291287974035213,,,,
baseline,LIDZKI,Zbąszyń,Border_Crossing:Zbąszyń,741.4962533897783,738.6976329471,0.9962257119575665,-0.003774288042433486,460.7442684650599,459.0052868819725,0.9962257119575666,-0.0037742880424334493,,,,
baseline,LIDZKI,Zebrzydowice,Border_Crossing:Zebrzydowice,714.6021282467266,714.3419490583823,0.9996359104205543,-0.00036408957944561996,444.0330390307968,443.87137122835605,0.9996359104205543,-0.0003640895794456977,,,,
baseline,LIMANOWSKI,Gdynia,City:Gdynia,794.888641512865,670.4188744457384,0.8434123214665258,-0.15658767853347424,493.92075006549044,416.5788464332229,0.8434123214665257,-0.15658767853347433,,,,
baseline,LIMANOWSKI,Stołpce,Border_Crossing:Stołpce,730.1165541895849,730.113910562581,0.9999963791712587,-3.620828741237592e-06,453.6732533933366,453.67161072018155,0.9999963791712587,-3.620828741333673e-06,,,,
baseline,LIMANOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,643.564415258913,513.3853670764294,0.7977218051589892,-0.20227819484101084,399.892264273846,319.002778925648,0.7977218051589892,-0.20227819484101087,,,,
baseline,LIMANOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,162.40157299567701,162.39892936867312,0.9999837216662676,-1.6278333732406614e-05,100.91162781389683,100.90998514074178,0.9999837216662675,-1.627833373252274e-05,,,,
baseline,LIPNOWSKI,Gdynia,City:Gdynia,499.5480594480223,257.36433465572816,0.5151943437436309,-0.4848056562563691,310.40467724727705,159.91873398936445,0.5151943437436309,-0.4848056562563691,,,,
baseline,LIPNOWSKI,Stołpce,Border_Crossing:Stołpce,602.3078325814525,589.5847167421099,0.978876057804508,-0.021123942195491963,374.2566202389698,366.3508450267616,0.978876057804508,-0.021123942195491997,,,,
baseline,LIPNOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,520.4163789973605,254.55618466182625,0.4891394562797135,-0.5108605437202864,323.3716458339689,158.17383101950364,0.4891394562797135,-0.5108605437202864,,,,
baseline,LIPNOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,563.8223992001475,434.6361885459882,0.7708742844600958,-0.2291257155399042,350.3428880133949,270.07032311300924,0.7708742844600958,-0.22912571553990424,,,,
baseline,LUBACZOWSKI,Gdynia,City:Gdynia,820.2299389381429,779.0485898682269,0.949792921332244,-0.05020707866775594,509.6670973879328,484.0782013350101,0.9497929213322441,-0.05020707866775587,,,,
baseline,LUBACZOWSKI,Stołpce,Border_Crossing:Stołpce,554.4575304820214,554.440387550592,0.9999690816149355,-3.091838506451257e-05,344.5238301731441,344.51317805269895,0.9999690816149356,-3.091838506444982e-05,,,,
baseline,LUBACZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,749.2077773776259,746.6219600900635,0.9965485979114989,-0.0034514020885011774,465.5359858369128,463.92923396312284,0.9965485979114989,-0.0034514020885011453,,,,
baseline,LUBACZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,520.3554800432339,520.3383371118044,0.9999670553456493,-3.294465435062049e-05,323.33380498994427,323.32315286949904,0.9999670553456494,-3.294465435051096e-05,,,,
baseline,LUBARTOWSKI,Gdynia,City:Gdynia,627.7589543111652,586.5968495064345,0.9344300793767291,-0.06556992062327097,390.07120919928303,364.4942709746627,0.934430079376729,-0.06556992062327102,,,,
baseline,LUBARTOWSKI,Stołpce,Border_Crossing:Stołpce,434.5449774112688,434.520622238469,0.9999439524696733,-5.604753032676394e-05,270.0136471590175,269.9985135609397,0.9999439524696732,-5.6047530326803285e-05,,,,
baseline,LUBARTOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,556.7367927506483,554.1702197282711,0.9953899705286289,-0.004610029471371178,345.9400976482631,344.3453036027756,0.9953899705286289,-0.004610029471371143,,,,
baseline,LUBARTOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,404.1148632103238,404.11696454407956,1.000005199842785,5.199842784998118e-06,251.1052566678621,251.10656237571925,1.000005199842785,5.1998427849289876e-06,,,,
baseline,LUBAWSKI,Gdynia,City:Gdynia,285.4196777697675,245.43682053908043,0.8599155547259112,-0.14008444527408878,177.35151059547817,152.50732261518894,0.8599155547259112,-0.14008444527408875,,,,
baseline,LUBAWSKI,Stołpce,Border_Crossing:Stołpce,617.6755330530464,604.6823436506977,0.9789643774003385,-0.021035622599661557,383.80566364870447,375.7320725565777,0.9789643774003385,-0.021035622599661522,,,,
baseline,LUBAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,321.4910966699929,321.4915306889609,1.0000013500186242,1.3500186241654844e-06,199.76524422893016,199.76551391573034,1.0000013500186242,1.3500186242183335e-06,,,,
baseline,LUBAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,583.8070215466629,506.4962549524917,0.8675747914279036,-0.13242520857209636,362.7607527854715,314.72208443608474,0.8675747914279036,-0.13242520857209633,,,,
baseline,LUBELSKI,Gdynia,City:Gdynia,604.5150112562504,563.360331735035,0.9319211619977948,-0.06807883800220513,375.6280970593076,350.05577269053043,0.931921161997795,-0.0680788380022051,,,,
baseline,LUBELSKI,Stołpce,Border_Crossing:Stołpce,444.3380237283187,444.3475503455897,1.0000214400226004,2.1440022600459083e-05,276.09876214208913,276.1046817057894,1.0000214400226004,2.1440022600420323e-05,,,,
baseline,LUBELSKI,Zbąszyń,Border_Crossing:Zbąszyń,533.4928496957335,530.9337019568715,0.9952030327298265,-0.004796967270173578,331.49698550828765,329.9068053186432,0.9952030327298265,-0.004796967270173566,,,,
baseline,LUBELSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,380.870920155409,380.88044677267993,1.0000250127189207,2.5012718920715796e-05,236.66214452788665,236.6680640915869,1.0000250127189207,2.501271892069973e-05,,,,
