District,year,rural_pop,city_pop_sum,pop_total,dist_makoszowy_min,dist_zbaszyn_min,dist_gdansk_min
MAKOWSKI (MAKÓW MAZOWIECKI),1939,59460.799999999996,11876.0,71336.79999999999,1959.0920182791683,1731.4294635537183,1308.8208531806827
ZALESZCZYCKI,1939,74011.79999999999,9567.0,83578.79999999999,2531.9559624730473,3726.694412253918,3844.399760661812
OPOCZYŃSKI,1939,130785.40000000001,10047.0,140832.40000000002,996.7033624616561,1450.158746051056,1584.6990338896271
KALISKI,1939,136698.19999999998,87787.0,224485.19999999998,1017.1823857866897,845.2099151789895,1532.664788205461
WIELUŃSKI,1939,215154.59999999998,25977.0,241131.59999999998,533.2182287857705,990.1285581729359,1677.5834311994076
NOWOTARSKI,1939,112400.79999999999,34622.0,147022.8,658.5544939677858,1936.9102546778026,2384.4606980782396
M. ST. WARSZAWA,1939,1.0,1289000.0,1289001.0,1235.4722149880013,1492.6373170704246,1393.381603357346
TCZEWSKI,1939,37974.200000000004,33116.0,71090.20000000001,1887.2469837272008,1390.7283077132295,362.6736129011946
CHORZÓW,1939,19532.541811576684,109500.0,129032.54181157668,91.71098296144216,1374.529064895591,1842.0728250087484
PODHAJECKI,1939,101465.59999999999,6199.0,107664.59999999999,2013.393767874928,3208.1322176557996,3275.0843661194644
POZNAŃ (MIASTO),1939,1.0,272000.0,272001.0,1250.7518585655253,350.7587013791933,1108.6468334542033
OSTROŁĘCKI,1939,110981.79999999999,15000.0,125981.79999999999,1836.2655020105537,2093.430604092977,1891.2952943121318
RADZIECHOWSKI,1939,63664.399999999994,9300.0,72964.4,2088.781740154816,3283.520189935687,3311.828542549569
SUWALSKI,1939,96271.20000000001,26471.0,122742.20000000001,2651.0898204622954,2908.2549225447183,2706.1196127638727
