District,MA_1913,MA_1924,delta,pct_change,log_change,from_year,to_year
ŁÓDZKI,17081.32880709876,24088.94496536943,7007.61615827067,0.41025005943088,0.3437670357800364,1913,1924
ŁÓDŹ (MIASTO),15599.232666573329,21801.249092132948,6202.016425559619,0.397584711897371,0.33474554095230147,1913,1924
ŁĘCZYCKI,12379.239229521925,18827.85091863532,6448.611689113393,0.520921485525119,0.4193163916457152,1913,1924
ŚNIATYŃSKI,8970.850123190785,12708.571150031663,3737.721026840878,0.4166518195614921,0.34829621390376175,1913,1924
ŚREDZKI,11990.44570565574,16377.095022073832,4386.649316418092,0.3658453925819425,0.31177357215288026,1913,1924
ŚREMSKI,10699.506586889982,14584.825816784725,3885.3192298947433,0.36313069190082015,0.30978403359149986,1913,1924
ŚWIECKI,11454.753384907204,15497.225128707867,4042.471743800663,0.35290779364373104,0.30225619730518893,1913,1924
ŚWIĘCIAŃSKI,7003.610438233203,10091.449914344974,3087.8394761117706,0.44089252298429327,0.365262729214475,1913,1924
ŚWIĘTOCHŁOWICKI,18963.910142859997,24845.575629392963,5881.665486532966,0.3101504617046207,0.2701419868806525,1913,1924
ŻNIŃSKI,12126.187692857084,16293.538320462429,4167.350627605345,0.34366535741980275,0.2954012210827699,1913,1924
ŻYDACZOWSKI,11429.85628194882,16246.229370100602,4816.373088151782,0.42138527111301305,0.3516319391176381,1913,1924
ŻYWIECKI,13543.25956045148,17832.707147803656,4289.447587352175,0.31672195073910103,0.27514527726656723,1913,1924
ŻÓŁKIEWSKI,12546.539631673359,18890.474692958844,6343.935061285485,0.5056322498093746,0.4092129095248467,1913,1924
