District,MA_1924,MA_1939,delta,pct_change,log_change,from_year,to_year
ŁÓDŹ (MIASTO),21801.249092132948,35559.30697710775,13758.057884974802,0.6310674139281056,0.48923465566520363,1924,1939
ŁĘCZYCKI,18827.85091863532,35065.77830238487,16237.92738374955,0.8624418928066648,0.621888472291829,1924,1939
ŚNIATYŃSKI,12708.571150031663,18925.17180839206,6216.600658360398,0.48916597979190657,0.3982162181354898,1924,1939
ŚREDZKI,16377.095022073832,25375.03660484924,8997.941582775407,0.5494223224966057,0.43788216629957155,1924,1939
ŚREMSKI,14584.825816784725,22730.830147271463,8146.004330486738,0.5585259935783415,0.4437404986734901,1924,1939
ŚWIECKI,15497.225128707867,24638.402306013675,9141.177177305808,0.589858965162235,0.4636453111421339,1924,1939
ŚWIĘCIAŃSKI,10091.449914344974,15758.581521619608,5667.131607274634,0.5615775389440141,0.4456965532126027,1924,1939
ŚWIĘTOCHŁOWICKI,24845.575629392963,38403.35051897275,13557.774889579789,0.545681657443291,0.4354650152772912,1924,1939
ŻNIŃSKI,16293.538320462429,26286.021397776094,9992.483077313665,0.6132788888933036,0.47826868493726593,1924,1939
ŻYDACZOWSKI,16246.229370100602,23607.64763689241,7361.418266791807,0.453115495238525,0.37370986886107005,1924,1939
ŻYWIECKI,17832.707147803656,27313.465217328598,9480.758069524942,0.5316499615535171,0.426345560586169,1924,1939
ŻÓŁKIEWSKI,18890.474692958844,27605.738424610263,8715.26373165142,0.4613575822369307,0.3793658545239609,1924,1939
