scenario,year,origin_district,rank_nearest,dest_district,distance_km,distance_miles,distance_minutes,domestic_contribution
baseline,1929,BIAŁOSTOCKI,3,BIELSKI (BIELSK PODLASKI),64.69580635909303,40.20009789315599,,4257.799994070042
baseline,1929,BIELSKI (BIELSK PODLASKI),1,BIAŁOSTOCKI,64.69580635909303,40.20009789315599,,7840.2814710893
baseline,1929,BIELSKI (BIELSK PODLASKI),2,BRZESKI (BRZEŚĆ N.BUG.),95.35722328741848,59.25221319132651,,1923.887019581088
baseline,1929,BIELSKI (BIELSK PODLASKI),3,WYSOKOMAZOWIECKI,100.0695155616899,62.18029495408282,,631.7152084767822
baseline,1929,BIELSKO,1,BIALSKI (BIAŁA KRAKOWSKA),34.65291826117494,21.53231847286453,,30158.594459278458
baseline,1929,BIELSKO,2,CIESZYŃSKI,34.86206856071307,21.66227840363884,,22845.882318371016
baseline,1929,BIELSKO,3,PSZCZYŃSKI,52.23737046165053,32.45878712112625,,12455.790116927656
baseline,1929,BIŁGORAJSKI,1,ZAMOJSKI,45.49147950622117,28.267086112260152,,10727.177356368138
baseline,1929,BIŁGORAJSKI,2,KRASNOSTAWSKI,85.12473197062631,52.89403982932004,,1450.6999017744713
baseline,1929,BIŁGORAJSKI,3,HRUBIESZOWSKI,96.19049975320576,59.769987022149216,,1243.3965453137503
baseline,1929,BOCHEŃSKI,1,KRAKÓW (MIASTO),39.54379794180674,24.571369270898394,,47238.177629369035
baseline,1929,BOCHEŃSKI,2,KRAKOWSKI,39.63867352660045,24.630322207897247,,14112.623053476816
baseline,1929,BOCHEŃSKI,3,TARNOWSKI,48.25437925945937,29.983871894829527,,5785.538318164821
baseline,1929,BORSZCZOWSKI,1,KOPYCZYNIECKI,74.17368615805654,46.08937754171775,,1065.6413851280267
baseline,1929,BORSZCZOWSKI,2,CZORTKOWSKI,86.87948868957375,53.98439476652913,,810.5682707051166
baseline,1929,BORSZCZOWSKI,3,TREMBOWELSKI,96.88484709554679,60.20143432460701,,449.4861886352884
baseline,1929,BRASŁAWSKI,1,ŚWIĘCIAŃSKI,134.33080352322995,83.46926571603291,,441.3161179415581
baseline,1929,BRASŁAWSKI,2,WILNO (MIASTO),173.89731412711365,108.05474797647874,,370.1135413137674
baseline,1929,BRASŁAWSKI,3,WILEŃSKO-TROCKI,192.01811189261537,119.3144862048263,,281.5275459661512
baseline,1929,BRODNICKI,1,WĄBRZESKI,45.2691857402556,28.128959212608365,,4440.928743546391
baseline,1929,BRODNICKI,2,GRUDZIĄDZKI,50.89335350587648,31.623653961299976,,8203.84533487063
baseline,1929,BRODNICKI,3,DZIAŁDOWSKI,63.54625182212033,39.485798040962734,,902.3605507807125
baseline,1929,BRODZKI,1,DUBIEŃSKI,63.054179473311684,39.18003855351115,,1156.2533444848739
baseline,1929,BRODZKI,2,ZŁOCZOWSKI,74.85188762399927,46.51079226481205,,1243.9723045215724
baseline,1929,BRODZKI,3,LWÓW (MIASTO),87.37329423594618,54.29123121268411,,4427.63916004694
baseline,1929,BRZESKI (BRZESKO),1,TARNOWSKI,26.18095574330514,16.26808665117326,,29614.087272764657
baseline,1929,BRZESKI (BRZESKO),2,DĄBROWSKI,44.236128460457024,27.487047377602643,,2492.9120738600354
baseline,1929,BRZESKI (BRZESKO),3,ROPCZYCKI,57.5571362395714,35.76433530231872,,2804.1900282819283
baseline,1929,BRZESKI (BRZEŚĆ N.BUG.),1,BIALSKI (BIAŁA PODLASKA),52.06447043656873,32.35135205964115,,6515.653862899261
baseline,1929,BRZESKI (BRZEŚĆ N.BUG.),2,KOBRYŃSKI,70.48995185871324,43.8004118764005,,2368.532222234911
baseline,1929,BRZESKI (BRZEŚĆ N.BUG.),3,PRUŻAŃSKI,91.90106611097757,57.10465735044424,,998.4608569700961
baseline,1929,BRZEZIŃSKI,1,ŁÓDŹ (MIASTO),40.071514239189206,24.899276874319234,,135186.08865162957
baseline,1929,BRZEZIŃSKI,2,ŁÓDZKI,48.39327677244652,30.070178781371865,,15038.182346716083
baseline,1929,BRZEZIŃSKI,3,SKIERNIEWICKI,55.84037813881012,34.69759160449058,,3226.4275396374665
baseline,1929,BRZEŻAŃSKI,1,PODHAJECKI,29.079207773794316,18.068976413610347,,10672.352747975267
baseline,1929,BRZEŻAŃSKI,2,ROHATYŃSKI,38.56818766709203,23.965153338888644,,6794.261818672865
baseline,1929,BRZEŻAŃSKI,3,PRZEMYŚLAŃSKI,54.35189999638507,33.77269445265379,,2332.5530363471785
baseline,1929,BRZOZOWSKI,1,PRZEWORSKI,45.929066200784206,28.53898979424748,,3659.316599698415
baseline,1929,BRZOZOWSKI,2,JAROSŁAWSKI,71.58709149202498,44.48214262749106,,1589.0772129824425
baseline,1929,BRZOZOWSKI,3,ŁAŃCUCKI,82.59892526757413,51.32457679243781,,1010.5168383780722
baseline,1929,BUCZACKI,1,CZORTKOWSKI,36.86106041104556,22.90439396867179,,8001.0826462897485
baseline,1929,BUCZACKI,2,TŁUMACKI,48.662383342810486,30.237393800105494,,3169.5501566308926
baseline,1929,BUCZACKI,3,KOPYCZYNIECKI,57.05631651157177,35.45314044711186,,2147.3568554217604
baseline,1929,BYDGOSKI,1,SZUBIŃSKI,44.01796107256894,27.351484489623232,,5448.62498861321
baseline,1929,BYDGOSKI,2,WYRZYSKI,50.013188462680795,31.076744928244427,,6182.413035405162
baseline,1929,BYDGOSKI,3,ŻNIŃSKI,64.37060311779483,39.998026029907294,,1938.3704388460876
baseline,1929,BÓBRECKI,1,ŻYDACZOWSKI,35.64374514673809,22.147989565573795,,6224.3577160643235
baseline,1929,BÓBRECKI,2,ROHATYŃSKI,65.63169086488803,40.781629384406344,,1642.7277417058078
baseline,1929,BÓBRECKI,3,LWÓW (MIASTO),67.91385478381554,42.19969986087425,,8677.19200184892
baseline,1929,BĘDZIŃSKI,1,CHORZÓW,38.7191884711517,24.058980859508004,,7227.203401612646
baseline,1929,BĘDZIŃSKI,2,ŚWIĘTOCHŁOWICKI,39.498501907921266,24.543223629026944,,9115.032059015763
baseline,1929,BĘDZIŃSKI,3,KATOWICE,45.020001307632405,27.974123232524857,,13083.07624148497
baseline,1929,BŁOŃSKI,1,SKIERNIEWICKI,44.33527524012391,27.548654311231036,,5974.522341894203
baseline,1929,BŁOŃSKI,2,ŁOWICKI,61.09170641147255,37.96061470460311,,4442.910281851091
baseline,1929,BŁOŃSKI,3,BRZEZIŃSKI,87.42690582309464,54.324543898202144,,2347.3593515381717
baseline,1929,CHEŁMIŃSKI,1,TORUŃSKI,43.558833327468804,27.06619582352262,,11339.163421473522
baseline,1929,CHEŁMIŃSKI,2,GRUDZIĄDZKI,57.4863738084411,35.720365579724856,,5925.673843515262
baseline,1929,CHEŁMIŃSKI,3,WĄBRZESKI,68.64999415083182,42.657115515496514,,1460.650803696307
baseline,1929,CHEŁMSKI,1,KRASNOSTAWSKI,49.92522050053263,31.022084187636462,,6031.536276782664
baseline,1929,CHEŁMSKI,2,LUBOMELSKI,59.60102810161929,37.034350432531284,,1410.4259895026314
baseline,1929,CHEŁMSKI,3,ZAMOJSKI,68.11413020983234,42.32414520261373,,3650.2928436962197
baseline,1929,CHODZIESKI,1,OBORNICKI,55.66428342036681,34.58817145319674,,2968.3378184136905
baseline,1929,CHODZIESKI,2,WĄGROWIECKI,56.3605325092188,35.020800445785795,,3121.6299326783783
baseline,1929,CHODZIESKI,3,SZUBIŃSKI,70.4178363573982,43.75560139523288,,1553.688802986502
baseline,1929,CHOJNICKI,1,TUCHOLSKI,43.31674485770502,26.915769068977024,,4946.805207124249
baseline,1929,CHOJNICKI,2,SĘPOLEŃSKI,46.37833994103908,28.818155467503395,,3672.30096840262
baseline,1929,CHOJNICKI,3,KOŚCIERSKI,81.23178964103566,50.47507836103997,,881.541669999482
baseline,1929,CHORZÓW,1,ŚWIĘTOCHŁOWICKI,8.09993418426294,5.033064204009648,,627085.7584607047
baseline,1929,CHORZÓW,2,KATOWICE,14.185009761130459,8.814153700283395,,1157719.907847513
baseline,1929,CHORZÓW,3,TARNOGÓRSKI,23.193364787532484,14.411684271393847,,12680.08863237001
baseline,1929,CHRZANOWSKI,1,WADOWICKI,47.670049380743706,29.6207862537621,,7920.102647929806
baseline,1929,CHRZANOWSKI,2,CHORZÓW,49.64063608958758,30.845251687623126,,15074.016661570724
baseline,1929,CHRZANOWSKI,3,KRAKÓW (MIASTO),51.76342401292138,32.16429054233297,,23014.022498776823
baseline,1929,CIECHANOWSKI,1,MŁAWSKI,43.43911489939309,26.991806264150785,,9065.143807248738
baseline,1929,CIECHANOWSKI,2,DZIAŁDOWSKI,66.2996482827061,41.19667875307337,,198.95312969620193
baseline,1929,CIECHANOWSKI,3,PUŁTUSKI,69.23080670676134,43.018015594187,,2943.527198064958
baseline,1929,CIESZYŃSKI,1,BIELSKO,34.86206856071307,21.66227840363884,,43623.26528197427
baseline,1929,CIESZYŃSKI,2,BIALSKI (BIAŁA KRAKOWSKA),45.836324552089984,28.481362823256706,,14289.779847766678
baseline,1929,CIESZYŃSKI,3,ŻYWIECKI,62.5780625933725,38.88419333170646,,3930.2483271753763
baseline,1929,CZARNKOWSKI,1,OBORNICKI,68.34831388337004,42.46966014602352,,1715.6752737418497
baseline,1929,CZARNKOWSKI,2,CHODZIESKI,74.51304563797743,46.30024568111567,,1324.3571779076594
baseline,1929,CZARNKOWSKI,3,POZNAŃ (MIASTO),90.17066489592347,56.02943621704486,,4309.622888071955
baseline,1929,CZORTKOWSKI,1,KOPYCZYNIECKI,27.992211905473162,17.393548703915766,,14381.376209905999
baseline,1929,CZORTKOWSKI,2,BUCZACKI,36.86106041104556,22.90439396867179,,8618.9093320727
baseline,1929,CZORTKOWSKI,3,TREMBOWELSKI,50.70337284296342,31.50560548680502,,2533.4463568651745
baseline,1929,CZĘSTOCHOWSKI,1,RADOMSZCZAŃSKI,49.83344866592098,30.965059830991986,,9496.430636985671
baseline,1929,CZĘSTOCHOWSKI,2,WŁOSZCZOWSKI,82.52687497780752,51.27980683183524,,1178.068780288268
baseline,1929,CZĘSTOCHOWSKI,3,CHORZÓW,97.59684226922599,60.64384747767122,,611.9826418338289
baseline,1929,DOBROMILSKI,1,SAMBORSKI,53.64559299108911,33.33381576246603,,3687.015625132699
baseline,1929,DOBROMILSKI,2,PRZEMYSKI,57.43375250268842,35.68766822634801,,4391.752905143749
baseline,1929,DOBROMILSKI,3,DROHOBYCKI,87.84852323892426,54.586524733493604,,2719.144190630657
baseline,1929,DOLIŃSKI,1,KAŁUSKI,45.014722012898424,27.97084283187671,,4274.483272996702
baseline,1929,DOLIŃSKI,2,STANISŁAWOWSKI,74.72339993484292,46.430953740913274,,2509.2149577116647
baseline,1929,DOLIŃSKI,3,DROHOBYCKI,77.30019391330565,48.03209879210464,,3826.3868867947886
baseline,1929,DROHICKI,1,KOBRYŃSKI,60.36468440342492,37.508864312440544,,3583.622015241435
baseline,1929,DROHICKI,2,PIŃSKI,96.52876377292031,59.98017447434327,,1740.1401145201482
baseline,1929,DROHICKI,3,BRZESKI (BRZEŚĆ N.BUG.),118.34877347866713,73.53849572521287,,1080.5864529559533
baseline,1929,DROHOBYCKI,1,STRYJSKI,38.51409464427326,23.93154150320672,,13077.657614990247
baseline,1929,DROHOBYCKI,2,SAMBORSKI,40.34616389424404,25.069936205130315,,7890.431521260994
baseline,1929,DROHOBYCKI,3,DOLIŃSKI,77.30019391330565,48.03209879210464,,1590.7036495911982
baseline,1929,DUBIEŃSKI,1,KRZEMIENIECKI,54.638639492018896,33.950866059795274,,6451.886090945377
baseline,1929,DUBIEŃSKI,2,BRODZKI,63.05417947331169,39.18003855351116,,467.8586628333059
baseline,1929,DUBIEŃSKI,3,RÓWIEŃSKI,83.83419619917036,52.09213832647469,,2789.714888002655
baseline,1929,DZIAŁDOWSKI,1,MŁAWSKI,41.61126638668444,25.856034205960498,,2510.7168738805726
baseline,1929,DZIAŁDOWSKI,2,BRODNICKI,63.54625182212031,39.48579804096272,,2712.790275213018
baseline,1929,DZIAŁDOWSKI,3,LUBAWSKI,64.5338304025343,40.099450731053146,,1974.0803280998527
baseline,1929,DZIŚNIEŃSKI,1,POSTAWSKI,65.64956992972112,40.792738916800744,,2079.907679795415
baseline,1929,DZIŚNIEŃSKI,2,ŚWIĘCIAŃSKI,116.36770757999518,72.30751882668919,,647.4960564484721
baseline,1929,DZIŚNIEŃSKI,3,MOŁODECZAŃSKI,142.89617785063274,88.79154092722551,,337.81998733247497
baseline,1929,DĄBROWSKI,1,TARNOWSKI,29.305053719852374,18.20931053495839,,21915.864967130543
baseline,1929,DĄBROWSKI,2,BRZESKI (BRZESKO),44.236128460457024,27.487047377602643,,4999.686407119389
baseline,1929,DĄBROWSKI,3,ROPCZYCKI,60.68123421611865,37.70555918610386,,2435.0366610348256
baseline,1929,GARWOLIŃSKI,1,MIŃSKI,53.36020535749851,33.15648416319421,,5363.980998381638
baseline,1929,GARWOLIŃSKI,2,M. ST. WARSZAWA,78.75202497836739,48.934224512833126,,46876.55963438224
baseline,1929,GARWOLIŃSKI,3,RADZYMIŃSKI,79.95290485817986,49.68041644463208,,1685.364784297198
baseline,1929,GNIEŹNIEŃSKI,1,WRZESIŃSKI,59.35936325118322,36.88418690275097,,2493.243568931231
baseline,1929,GNIEŹNIEŃSKI,2,WĄGROWIECKI,61.586192324983166,38.267873911167115,,2463.457600018405
baseline,1929,GNIEŹNIEŃSKI,3,ŻNIŃSKI,62.67803419177526,38.946312783777586,,2081.327239784785
baseline,1929,GORLICKI,1,JASIELSKI,36.43829191801661,22.6416978873899,,8504.635786307428
baseline,1929,GORLICKI,2,NOWOSĄDECKI,52.63881308940094,32.70823192817415,,4990.738152798502
baseline,1929,GORLICKI,3,KROŚNIEŃSKI,56.12669105484322,34.87549814743899,,4146.956167367048
baseline,1929,GOSTYNIŃSKI,1,KUTNOWSKI,37.622916562858194,23.37778928757976,,26598.512902857823
baseline,1929,GOSTYNIŃSKI,2,PŁOCKI,42.23417518033398,26.243091665979303,,19732.001268061864
baseline,1929,GOSTYNIŃSKI,3,ŁĘCZYCKI,61.36523656176532,38.13057840762068,,5376.970190330762
baseline,1929,GOSTYŃSKI,1,RAWICKI,31.242872848428014,19.413415144700565,,14860.550319800172
baseline,1929,GOSTYŃSKI,2,LESZCZYŃSKI,44.44257194983775,27.615325375042634,,8205.413487936
baseline,1929,GOSTYŃSKI,3,KOŚCIAŃSKI,51.37446631013475,31.92260350559474,,7939.132978680306
baseline,1929,GRODZIEŃSKI,1,SOKÓLSKI,64.45866703143194,40.052746391987895,,2436.8853646875905
baseline,1929,GRODZIEŃSKI,2,AUGUSTOWSKI,98.34860281824427,61.110969681775266,,600.085405594368
baseline,1929,GRODZIEŃSKI,3,BIAŁOSTOCKI,101.538116824945,63.09284118963291,,2352.7367517359958
baseline,1929,GRUDZIĄDZKI,1,ŚWIECKI,37.21274141210765,23.12291834398274,,14187.607501253444
baseline,1929,GRUDZIĄDZKI,2,BRODNICKI,50.89335350587648,31.623653961299976,,4908.28214211226
baseline,1929,GRUDZIĄDZKI,3,WĄBRZESKI,52.00570795652306,32.31483875865269,,3066.059931836433
baseline,1929,GRÓDECKI,1,LWÓW (MIASTO),30.047550316713185,18.670676387846388,,76583.45250207545
baseline,1929,GRÓDECKI,2,LWOWSKI,37.94746762681364,23.57945590674082,,12554.608140556898
baseline,1929,GRÓDECKI,3,JAWOROWSKI,42.750910317655176,26.564175894991717,,4013.9036922421396
baseline,1929,GRÓJECKI,1,BŁOŃSKI,89.97595605730965,55.90844979128655,,2760.003613506923
baseline,1929,GRÓJECKI,2,SKIERNIEWICKI,120.82023032836052,75.0741873393637,,410.76508926082
baseline,1929,GRÓJECKI,3,ŁOWICKI,139.83417767236273,86.8889028144537,,486.71278317855763
baseline,1929,HOROCHOWSKI,1,RADZIECHOWSKI,48.5951896356726,30.19564157910752,,635.0080778233093
baseline,1929,HOROCHOWSKI,2,KAMIONECKI,84.19510998648063,52.31639968740946,,176.34665251604005
baseline,1929,HOROCHOWSKI,3,LWÓW (MIASTO),100.56145275067279,62.4859704571383,,751.0958420683921
baseline,1929,HORODEŃSKI,1,ZALESZCZYCKI,43.11333894824894,26.78937853561239,,3238.2754355013367
baseline,1929,HORODEŃSKI,2,KOŁOMYJSKI,56.78913869253626,35.28712389851995,,4244.883627826855
baseline,1929,HORODEŃSKI,3,CZORTKOWSKI,76.40141256302992,47.47362212570246,,1142.4728160810669
baseline,1929,HRUBIESZOWSKI,1,WŁODZIMIERSKI,52.26939070784139,32.47868357352211,,5536.71386525974
baseline,1929,HRUBIESZOWSKI,2,TOMASZOWSKI,54.35596760257074,33.77522194517699,,4126.427555793917
baseline,1929,HRUBIESZOWSKI,3,ZAMOJSKI,55.394167024856664,34.42032895840221,,6339.674811565487
baseline,1929,INOWROCŁAWSKI,1,MOGILEŃSKI,39.98668040985265,24.846563592950552,,17922.321614526747
baseline,1929,INOWROCŁAWSKI,2,TORUŃSKI,51.66664054892958,32.10415210452892,,7187.969211232904
baseline,1929,INOWROCŁAWSKI,3,ŻNIŃSKI,56.6327919245777,35.189974550966774,,2728.7825903375206
baseline,1929,IWACEWICKI,1,PRUŻAŃSKI,85.70252574850673,53.25306412687538,,1203.1481445413567
baseline,1929,IWACEWICKI,2,BARANOWICKI,124.79022933788725,77.54102959391234,,548.9996710576926
baseline,1929,IWACEWICKI,3,NIEŚWIESKI,125.55462083076203,78.01600030023144,,547.9692117023459
baseline,1929,IŁŻECKI,1,OPATOWSKI,39.950893953006116,24.82432692647336,,17589.94344538281
baseline,1929,IŁŻECKI,2,TARNOBRZESKI,78.72424110122772,48.91696041731097,,258.60074176719075
baseline,1929,IŁŻECKI,3,KONECKI,96.8421751700408,60.17491922758342,,1296.8941668884052
baseline,1929,JANOWSKI,1,LUBELSKI,54.72338843728623,34.00352659666498,,15482.141669446482
baseline,1929,JANOWSKI,2,NIŻAŃSKI,65.79252520207844,40.88156717734068,,299.850813823179
baseline,1929,JANOWSKI,3,TARNOBRZESKI,66.36836253390724,41.23937579605648,,407.981381946848
baseline,1929,JAROCIŃSKI,1,KROTOSZYŃSKI,41.40999462068238,25.730969767448034,,12369.106703511825
baseline,1929,JAROCIŃSKI,2,ŚREDZKI,52.935342010058015,32.89248640013176,,3765.5552674923188
baseline,1929,JAROCIŃSKI,3,OSTROWSKI (OSTRÓW WIELKOPOLSKI),55.790757556190485,34.666758813447636,,5988.60844710613
baseline,1929,JAROSŁAWSKI,1,PRZEWORSKI,35.223481104044644,21.886849677101324,,7433.432018641057
baseline,1929,JAROSŁAWSKI,2,PRZEMYSKI,40.337929485395584,25.06481958226974,,11283.288926516916
baseline,1929,JAROSŁAWSKI,3,ŁAŃCUCKI,54.83375778548123,34.07210690892226,,3017.8383398788724
baseline,1929,JASIELSKI,1,KROŚNIEŃSKI,30.26975179475049,18.808745942455907,,21570.105637151104
baseline,1929,JASIELSKI,2,GORLICKI,36.43829191801661,22.6416978873899,,10419.656119540865
baseline,1929,JASIELSKI,3,RZESZOWSKI,62.52875216554096,38.85355326185435,,3941.745509746684
baseline,1929,JAWOROWSKI,1,GRÓDECKI,42.750910317655176,26.564175894991717,,4058.9961212679277
baseline,1929,JAWOROWSKI,2,LWÓW (MIASTO),52.40367494475818,32.56212390409934,,17340.775987700137
baseline,1929,JAWOROWSKI,3,LWOWSKI,60.37534982397624,37.51549149547394,,3632.662950908365
baseline,1929,JĘDRZEJOWSKI,1,KIELECKI,41.254982211351816,25.63464955164989,,16721.974873431358
baseline,1929,JĘDRZEJOWSKI,2,MIECHOWSKI,56.1395335752632,34.88347811719487,,4888.007580059474
baseline,1929,JĘDRZEJOWSKI,3,PIŃCZOWSKI,69.70698623701988,43.313899745083276,,2189.5897692837575
baseline,1929,KALISKI,1,OSTROWSKI (OSTRÓW WIELKOPOLSKI),49.98370882138958,31.058427134055663,,1983.1871333057004
baseline,1929,KALISKI,2,SIERADZKI,75.91763784686692,47.17301854654555,,3299.943033818764
baseline,1929,KALISKI,3,TURECKI,76.27144906434381,47.39286657656038,,1442.9937882825907
baseline,1929,KAMIONECKI,1,LWÓW (MIASTO),44.577097679951194,27.698915762488955,,26709.824399213212
baseline,1929,KAMIONECKI,2,LWOWSKI,52.51433512728428,32.630884932375764,,5272.40510150081
baseline,1929,KAMIONECKI,3,SOKALSKI,56.04719946603731,34.82610437941107,,3328.9831331601513
baseline,1929,KARTUSKI,1,KOŚCIERSKI,43.21180100989247,26.850560005317895,,4756.528066776702
baseline,1929,KARTUSKI,2,MORSKI,73.82700441680252,45.873959561473,,2683.886074163351
baseline,1929,KARTUSKI,3,STAROGARDZKI,101.24771023089228,62.912390953879765,,852.1362056310987
baseline,1929,KATOWICE,1,CHORZÓW,14.185009761130459,8.814153700283395,,427564.41285338654
baseline,1929,KATOWICE,2,ŚWIĘTOCHŁOWICKI,17.88677054008313,11.114320497261994,,75603.20780854655
baseline,1929,KATOWICE,3,TARNOGÓRSKI,32.72338296729129,20.33336119776876,,5057.051739903869
baseline,1929,KAŁUSKI,1,DOLIŃSKI,45.014722012898424,27.97084283187671,,6740.500410521824
baseline,1929,KAŁUSKI,2,STANISŁAWOWSKI,77.9132200889359,48.41301547988219,,2244.1722949256723
baseline,1929,KAŁUSKI,3,DROHOBYCKI,93.11574990509412,57.85942663427824,,2327.548922797582
baseline,1929,KIELECKI,1,JĘDRZEJOWSKI,41.25498221135182,25.634649551649893,,7677.952686052561
baseline,1929,KIELECKI,2,WŁOSZCZOWSKI,62.91985251472521,39.09657167692732,,2430.9505296374755
baseline,1929,KIELECKI,3,KONECKI,76.59119291316364,47.5915461316454,,2426.5559172803987
baseline,1929,KOBRYŃSKI,1,DROHICKI,60.36468440342492,37.508864312440544,,3423.843432128352
baseline,1929,KOBRYŃSKI,2,BRZESKI (BRZEŚĆ N.BUG.),70.48995185871324,43.8004118764005,,4311.412917434559
baseline,1929,KOBRYŃSKI,3,PRUŻAŃSKI,101.46009942994358,63.04436344288347,,766.5968252964861
baseline,1929,KOLBUSZOWSKI,1,MIELECKI,35.91666029412825,22.317571123622766,,5738.482525938578
baseline,1929,KOLBUSZOWSKI,2,ROPCZYCKI,62.630017919543725,38.9164768646848,,2237.9198668545855
baseline,1929,KOLBUSZOWSKI,3,TARNOBRZESKI,81.72963731701677,50.784426469312024,,947.5739367273678
baseline,1929,KOLSKI,1,KONIŃSKI,50.02126263067926,31.0817619820878,,13606.459283681124
baseline,1929,KOLSKI,2,KUTNOWSKI,57.18022783501189,35.53013535006917,,8697.171274120401
baseline,1929,KOLSKI,3,WŁOCŁAWSKI,64.25053286796633,39.92341785870111,,7128.227003815331
baseline,1929,KONECKI,1,OPOCZYŃSKI,38.0975070716035,23.67268606658934,,11973.984082361603
baseline,1929,KONECKI,2,KIELECKI,76.59119291316362,47.591546131645394,,3204.186072937253
baseline,1929,KONECKI,3,RADOMSKI,85.07503544272788,52.86315984808327,,2085.259249319942
baseline,1929,KONIŃSKI,1,KOLSKI,50.02126263067926,31.0817619820878,,6413.2848790939215
baseline,1929,KONIŃSKI,2,WRZESIŃSKI,67.92847077695984,42.20878181515032,,429.4751000507749
baseline,1929,KONIŃSKI,3,KUTNOWSKI,93.32634162539372,57.990282222112526,,2350.75203774466
baseline,1929,KOPYCZYNIECKI,1,CZORTKOWSKI,27.992211905473162,17.393548703915766,,16686.115444857547
baseline,1929,KOPYCZYNIECKI,2,TREMBOWELSKI,37.99757031144622,23.610588261993648,,5473.620510031224
baseline,1929,KOPYCZYNIECKI,3,BUCZACKI,57.05631651157177,35.45314044711186,,2683.8767945536906
baseline,1929,KOSOWSKI (KOSÓW HUCULSKI),1,NADWÓRNIAŃSKI,65.65247425205435,40.79454357847326,,3140.4486693526196
baseline,1929,KOSOWSKI (KOSÓW HUCULSKI),2,KOŁOMYJSKI,85.18947921284115,52.93427188796232,,1437.2605626738552
baseline,1929,KOSOWSKI (KOSÓW HUCULSKI),3,STANISŁAWOWSKI,105.06382603834437,65.28361464927208,,1009.980478511737
baseline,1929,KOSTOPOLSKI,1,RÓWIEŃSKI,65.01509733653258,40.39849604709858,,5500.493813244226
baseline,1929,KOSTOPOLSKI,2,SARNEŃSKI,76.15295044254198,47.319234969432756,,1899.6372848630153
baseline,1929,KOSTOPOLSKI,3,ZDOŁBUNOWSKI,95.1096583086257,59.098383492889056,,932.1184272713296
baseline,1929,KOSZYRSKI,1,DROHICKI,164.44496595714077,102.18133294175452,,235.6197850805632
baseline,1929,KOSZYRSKI,2,PIŃSKI,169.4212599630914,105.27345772452605,,387.3925443364184
baseline,1929,KOSZYRSKI,3,KOBRYŃSKI,178.37006542444797,110.83398592285467,,198.49414328118257
baseline,1929,KOWELSKI,1,WŁODZIMIERSKI,68.12109798561927,42.32847477642223,,2729.3123747165814
baseline,1929,KOWELSKI,2,LUBOMELSKI,77.24286536469819,47.99647649452788,,705.7317434325649
baseline,1929,KOWELSKI,3,ŁUCKI,92.171651887976,57.272791505283536,,2084.644656328492
baseline,1929,KOZIENICKI,1,RADOMSKI,69.83890591765356,43.395870808958314,,3532.1121798877616
baseline,1929,KOZIENICKI,2,GARWOLIŃSKI,90.74524169185706,56.38646157531091,,1314.3180005857232
baseline,1929,KOZIENICKI,3,PUŁAWSKI,96.83881662329898,60.172832324035916,,1249.2121190329403
baseline,1929,KOŁOMYJSKI,1,NADWÓRNIAŃSKI,47.354162604677754,29.42450337183122,,7514.788936974818
baseline,1929,KOŁOMYJSKI,2,ŚNIATYŃSKI,48.41768267577008,30.08534390192593,,2958.7147789050305
baseline,1929,KOŁOMYJSKI,3,HORODEŃSKI,56.78913869253628,35.28712389851996,,2626.7615384459227
baseline,1929,KOŚCIAŃSKI,1,LESZCZYŃSKI,31.503711857653414,19.57549294070196,,20567.106709559466
baseline,1929,KOŚCIAŃSKI,2,ŚREMSKI,42.98883307176618,26.712014194636424,,6414.783735183327
baseline,1929,KOŚCIAŃSKI,3,POZNAŃ (MIASTO),45.95464975729236,28.554886674338512,,26072.954926517443
baseline,1929,KOŚCIERSKI,1,KARTUSKI,43.21180100989247,26.850560005317895,,4783.530075036862
baseline,1929,KOŚCIERSKI,2,STAROGARDZKI,73.45863779995997,45.64506722839893,,2007.348306140111
baseline,1929,KOŚCIERSKI,3,CHOJNICKI,81.23178964103566,50.47507836103997,,1289.0884581331338
baseline,1929,KRAKOWSKI,1,KRAKÓW (MIASTO),8.344264697885611,5.184884099589881,,3011092.497359098
baseline,1929,KRAKOWSKI,2,BOCHEŃSKI,39.63867352660045,24.630322207897247,,6205.710693918682
baseline,1929,KRAKOWSKI,3,WADOWICKI,48.38864737941673,30.067302210795553,,7609.887217218447
baseline,1929,KRAKÓW (MIASTO),1,KRAKOWSKI,8.344264697885611,5.184884099589881,,905353.0831654947
baseline,1929,KRAKÓW (MIASTO),2,BOCHEŃSKI,39.54379794180673,24.57136927089839,,6245.551682452142
baseline,1929,KRAKÓW (MIASTO),3,WADOWICKI,48.352710913510386,30.044972333038864,,7625.000363920774
baseline,1929,KRASNOSTAWSKI,1,ZAMOJSKI,47.34397058284616,29.4181703450337,,9642.582598757952
baseline,1929,KRASNOSTAWSKI,2,CHEŁMSKI,49.92522050053262,31.022084187636455,,7417.028646515352
baseline,1929,KRASNOSTAWSKI,3,BIŁGORAJSKI,85.12473197062633,52.89403982932005,,1046.7780819859552
baseline,1929,KROTOSZYŃSKI,1,JAROCIŃSKI,41.40999462068238,25.730969767448034,,14533.813438898713
baseline,1929,KROTOSZYŃSKI,2,OSTROWSKI (OSTRÓW WIELKOPOLSKI),50.15674306443779,31.165945594692776,,7957.762256563243
baseline,1929,KROTOSZYŃSKI,3,RAWICKI,53.76871757168333,33.41032180623444,,3486.485223946184
